일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2003년 05월 20일 21시,0,8.3,150.7,998,18,65,370,약,중형,북서,7,null
2003년 05월 20일 21시,24,9.4,149.8,null,null,null,null,null,null,null,null,160
2003년 05월 20일 21시,48,10.8,149,null,null,null,null,null,null,null,null,330
2003년 05월 21일 15시,0,9.4,150.4,990,26,94,440,중,중형,북,12,null
2003년 05월 21일 15시,24,12.3,150.2,null,null,null,null,null,null,null,null,180
2003년 05월 21일 15시,48,15,149.5,null,null,null,null,null,null,null,null,310
2003년 05월 22일 15시,0,12.7,151.2,980,28,101,440,중,중형,북,19,null
2003년 05월 22일 15시,24,17.1,149.9,null,null,null,null,null,null,null,null,200
2003년 05월 22일 15시,48,20,149.4,null,null,null,null,null,null,null,null,310
2003년 05월 23일 15시,0,15.7,151.1,965,36,130,550,강,대형,북,13,null
2003년 05월 23일 15시,24,19,150.7,null,null,null,null,null,null,null,null,180
2003년 05월 23일 15시,48,23,152.2,null,null,null,null,null,null,null,null,310
2003년 05월 24일 15시,0,19.4,152.1,940,44,158,650,매우강,대형,북북동,18,null
2003년 05월 24일 15시,24,24.8,154.3,null,null,null,null,null,null,null,null,200
2003년 05월 24일 15시,48,32.8,160,null,null,null,null,null,null,null,null,440
2003년 05월 25일 15시,0,23.9,155.8,955,36,130,460,강,중형,북북동,33,null
2003년 05월 25일 15시,24,31.4,161,null,null,null,null,null,null,null,null,190
2003년 05월 25일 15시,48,40,170,null,null,null,null,null,null,null,null,460
2003년 05월 26일 15시,0,29.7,160.5,975,31,112,560,중,대형,북동,44,null
2003년 05월 26일 15시,24,36.3,168.4,null,null,null,null,null,null,null,null,190
2003년 05월 26일 15시,48,38.6,178,null,null,null,null,null,null,null,null,410
2003년 05월 27일 15시,0,34.9,169.3,996,18,65,450,약,중형,동북동,43,null
2003년 05월 27일 15시,24,36,179.5,null,null,null,null,null,null,null,null,180
2003년 05월 27일 18시,0,36,171.2,996,null,null,null,null,null,동북동,46,null
