일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2013년 09월 30일 09시,0,26.4,146.9,1000,18,65,150,약,소형,서,22,0
2013년 09월 30일 09시,24,28.9,141.7,998,18,65,160,약,소형,서북서,24,140
2013년 09월 30일 09시,48,33,140.4,998,18,65,180,약,소형,북북서,20,230
2013년 09월 30일 09시,72,39.9,145,998,-1,-4,0,-,-,북북동,36,0
2013년 09월 30일 15시,0,27.2,145.2,1000,18,65,200,약,소형,서북서,32,0
2013년 09월 30일 15시,24,29.5,141,996,19,68,230,약,소형,서북서,20,140
2013년 09월 30일 15시,48,34.8,141.8,998,18,65,220,약,소형,북,25,230
2013년 09월 30일 15시,72,42.7,148.8,1000,-1,-4,0,-,-,북동,44,0
2013년 09월 30일 21시,0,27.8,143.6,998,18,65,200,약,소형,서북서,29,0
2013년 09월 30일 21시,24,30.8,140.9,996,19,68,230,약,소형,북서,17,140
2013년 09월 30일 21시,48,35.8,142.9,998,18,65,200,약,소형,북북동,24,230
2013년 09월 30일 21시,72,45.6,151.4,1002,-1,-4,0,-,-,북동,54,0
2013년 10월 01일 03시,0,28.5,142.2,998,18,65,200,약,소형,서북서,26,0
2013년 10월 01일 03시,24,31.8,141,996,19,68,230,약,소형,북북서,15,140
2013년 10월 01일 03시,48,37.9,144.6,998,18,65,200,약,소형,북북동,31,230
2013년 10월 01일 03시,72,47,152.7,1002,-1,-4,0,-,-,북동,51,0
2013년 10월 01일 09시,0,29.1,141.7,998,18,65,220,약,소형,북서,14,0
2013년 10월 01일 09시,24,33,141.1,996,19,68,230,약,소형,북,18,140
2013년 10월 01일 09시,48,42,147.1,1000,-1,-4,0,-,-,북북동,47,0
2013년 10월 01일 15시,0,30,141.9,996,19,68,230,약,소형,북북동,17,0
2013년 10월 01일 15시,24,34.7,142,996,19,68,220,약,소형,북,22,140
2013년 10월 01일 15시,48,45,149.5,1004,-1,-4,0,-,-,북동,55,0
2013년 10월 01일 21시,0,30.9,141.5,996,19,68,230,약,소형,북북서,18,0
2013년 10월 01일 21시,24,36.6,143.2,996,19,68,220,약,소형,북북동,26,140
2013년 10월 01일 21시,48,48.2,153.7,1006,-1,-4,0,-,-,북동,64,0
2013년 10월 02일 03시,0,32.6,141.2,996,19,68,220,약,소형,북,32,0
2013년 10월 02일 03시,24,39.7,145.6,998,-1,-4,0,-,-,북북동,37,0
2013년 10월 02일 09시,0,33.8,141.7,996,19,68,220,약,소형,북북동,24,0
2013년 10월 02일 09시,24,41.3,147.4,998,-1,-4,0,-,-,북동,40,0
2013년 10월 02일 15시,0,35.6,141.9,996,19,68,200,약,소형,북,33,0
2013년 10월 02일 15시,24,44.7,150.2,998,-1,-4,0,-,-,북동,52,0
2013년 10월 02일 21시,0,37.5,143.2,994,21,76,180,약,소형,북동,40,0
2013년 10월 02일 21시,12,42.1,147.1,998,-1,-4,0,-,-,북동,52,0
2013년 10월 03일 03시,0,40.3,145.9,992,-1,-4,0,-,-,북동,65,0
