일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2006년 08월 05일 21시,0,11.7,146.5,998,17,61,180,약,소형,북서,28,null
2006년 08월 05일 21시,24,16.1,144.6,990,23,83,200,약,소형,북북서,33,150
2006년 08월 05일 21시,48,19.4,141.9,985,27,97,250,중,소형,북서,28,250
2006년 08월 05일 21시,72,22.3,138.5,980,30,108,300,중,중형,북서,27,400
2006년 08월 06일 03시,0,12.5,145.3,998,17,61,180,약,소형,북서,21,null
2006년 08월 06일 03시,24,16.3,142,990,23,83,200,약,소형,북서,34,150
2006년 08월 06일 03시,48,19.9,138,980,27,97,250,중,소형,북서,35,250
2006년 08월 06일 03시,72,23.2,133.8,970,30,108,300,중,중형,북서,32,400
2006년 08월 06일 15시,0,15.2,143.1,992,23,83,200,약,소형,북서,30,null
2006년 08월 06일 15시,24,19.2,139.1,980,27,97,250,중,소형,북서,37,150
2006년 08월 06일 15시,48,22.3,135.3,975,29,104,280,중,소형,북서,30,280
2006년 08월 06일 15시,72,25.1,131.3,970,31,112,300,중,중형,북서,28,410
2006년 08월 07일 03시,0,17.4,140.7,985,25,90,220,중,소형,북서,35,null
2006년 08월 07일 03시,24,20.4,136.8,980,27,97,280,중,소형,북서,31,150
2006년 08월 07일 03시,48,23.7,133.1,975,29,104,300,중,중형,북서,30,250
2006년 08월 07일 03시,72,27.1,129,970,31,112,350,중,중형,북서,30,400
2006년 08월 07일 15시,0,18.8,138.2,970,31,112,250,중,소형,서북서,26,null
2006년 08월 07일 15시,24,21.7,134.2,960,35,126,300,강,중형,북서,30,150
2006년 08월 07일 15시,48,24.7,130.4,955,37,133,350,강,중형,북서,29,250
2006년 08월 07일 15시,72,27.7,126.2,955,37,133,380,강,중형,북서,29,400
2006년 08월 08일 03시,0,20.3,135.4,960,35,126,350,강,중형,북서,26,null
2006년 08월 08일 03시,24,23.6,130.3,955,37,133,400,강,중형,서북서,36,200
2006년 08월 08일 03시,48,26.7,124.3,955,37,133,400,강,중형,서북서,38,250
2006년 08월 08일 03시,72,28.1,119.1,975,29,104,250,중,소형,서북서,29,400
2006년 08월 08일 15시,0,21.6,132.9,960,35,126,260,강,소형,서북서,22,null
2006년 08월 08일 15시,24,25.4,126.7,955,39,140,330,강,중형,서북서,42,150
2006년 08월 08일 15시,48,27.5,120.6,955,39,140,340,강,중형,서북서,35,250
2006년 08월 08일 15시,72,29.6,115,990,23,83,220,약,소형,서북서,31,400
2006년 08월 09일 03시,0,23.1,130.2,960,35,126,280,강,소형,서북서,24,null
2006년 08월 09일 03시,24,26.3,123.7,955,37,133,350,강,중형,서북서,41,150
2006년 08월 09일 03시,48,27.5,118.7,985,25,90,300,중,중형,서북서,27,250
2006년 08월 09일 03시,72,28.7,114.2,996,20,72,200,약,소형,서북서,24,400
2006년 08월 09일 15시,0,24.7,127,945,43,155,300,강,중형,서북서,30,null
2006년 08월 09일 15시,24,26.8,121.3,950,41,148,330,강,중형,서북서,33,150
2006년 08월 09일 15시,48,28.7,115.8,998,null,null,null,null,null,서북서,31,0
2006년 08월 10일 03시,0,26.1,123.8,925,47,169,300,매우강,중형,서북서,30,null
2006년 08월 10일 03시,24,27.9,119.1,970,32,115,300,중,중형,서북서,27,150
2006년 08월 10일 03시,36,28.7,114.8,998,null,null,null,null,null,서,45,0
2006년 08월 10일 15시,0,27,121.2,935,43,155,250,강,소형,서북서,24,null
2006년 08월 10일 15시,24,28.9,116.3,998,null,null,null,null,null,서북서,28,0
2006년 08월 11일 03시,0,27.2,119.1,980,26,94,180,중,소형,서,15,null
2006년 08월 11일 03시,24,28.3,114.9,998,null,null,null,null,null,서북서,23,0
2006년 08월 11일 09시,0,28,117,996,null,null,null,null,null,서북서,18,null
