일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2010년 07월 12일 09시,0,14.2,130.5,1004,18,65,300,약,중형,서,22,0
2010년 07월 12일 09시,24,15.4,126.6,990,24,86,320,약,중형,서북서,19,150
2010년 07월 12일 09시,48,16.7,122.9,985,27,97,350,중,중형,서북서,18,250
2010년 07월 12일 09시,72,18,118.7,985,27,97,350,중,중형,서북서,20,400
2010년 07월 12일 09시,96,19.4,116.3,990,24,86,370,약,중형,서북서,13,550
2010년 07월 12일 09시,120,21.5,114,995,20,72,350,약,중형,북서,14,700
2010년 07월 12일 15시,0,14.1,129.3,995,20,72,300,약,중형,서,19,0
2010년 07월 12일 15시,24,15.5,125.4,985,27,97,320,중,중형,서북서,19,150
2010년 07월 12일 15시,48,17.1,121.5,980,31,112,330,중,중형,서북서,19,250
2010년 07월 12일 15시,72,19,117.3,975,34,122,350,강,중형,서북서,21,400
2010년 07월 12일 15시,96,20.3,115,975,34,122,350,강,중형,서북서,12,550
2010년 07월 12일 15시,120,21.9,113.4,985,27,97,320,중,중형,북서,11,700
2010년 07월 12일 21시,0,14.3,127.7,985,27,97,300,중,중형,서,29,0
2010년 07월 12일 21시,24,15.5,124.4,975,34,122,320,강,중형,서북서,16,150
2010년 07월 12일 21시,48,17.1,120.5,970,36,130,340,강,중형,서북서,19,250
2010년 07월 12일 21시,72,19.5,116.5,965,38,137,360,강,중형,서북서,21,400
2010년 07월 12일 21시,96,21.1,113.6,970,36,130,340,강,중형,서북서,15,550
2010년 07월 12일 21시,120,22.3,111.8,975,34,122,320,강,중형,북서,10,700
2010년 07월 13일 03시,0,14.3,126.5,980,31,112,320,중,중형,서,22,0
2010년 07월 13일 03시,24,16,122.7,975,34,122,340,강,중형,서북서,19,150
2010년 07월 13일 03시,48,17.3,119.6,970,36,130,360,강,중형,서북서,16,250
2010년 07월 13일 03시,72,20.1,115.3,965,38,137,380,강,중형,서북서,23,400
2010년 07월 13일 03시,96,21.2,113.5,970,36,130,360,강,중형,북서,10,550
2010년 07월 13일 03시,120,22.4,111.7,975,34,122,340,강,중형,서북서,10,700
2010년 07월 13일 09시,0,14.3,124.8,975,34,122,250,강,소형,서,26,0
2010년 07월 13일 09시,24,15.6,121,965,38,137,270,강,소형,서북서,19,150
2010년 07월 13일 09시,48,17.2,117.6,965,38,137,270,강,소형,서북서,17,250
2010년 07월 13일 09시,72,20.2,114.3,960,40,144,280,강,소형,북서,21,400
2010년 07월 13일 09시,96,21.6,112.9,970,36,130,250,강,소형,북서,9,550
2010년 07월 13일 09시,120,23.3,112,990,24,86,200,약,소형,북북서,9,700
2010년 07월 13일 15시,0,14.5,123.5,980,31,112,250,중,소형,서,22,0
2010년 07월 13일 15시,24,16.1,119.2,970,36,130,260,강,소형,서북서,21,150
2010년 07월 13일 15시,48,18,115.9,965,38,137,270,강,소형,서북서,18,250
2010년 07월 13일 15시,72,20.5,114,960,40,144,280,강,소형,북서,15,400
2010년 07월 13일 15시,96,21.8,112.8,970,36,130,260,강,소형,북서,8,550
2010년 07월 13일 15시,120,23,112.2,990,24,86,200,약,소형,북북서,7,700
2010년 07월 13일 21시,0,14.7,122.3,985,27,97,250,중,소형,서,22,0
2010년 07월 13일 21시,24,16.4,118.4,970,36,130,260,강,소형,서북서,20,150
2010년 07월 13일 21시,48,18.4,115.2,960,40,144,280,강,소형,서북서,18,250
2010년 07월 13일 21시,72,20.6,113,960,40,144,280,강,소형,북서,15,400
2010년 07월 13일 21시,96,22.1,111.4,985,27,97,250,중,소형,북서,10,550
2010년 07월 13일 21시,120,23.5,110,995,-1,-4,0,-,-,북서,9,0
2010년 07월 14일 03시,0,14.8,121.3,990,25,90,240,중,소형,서,19,0
2010년 07월 14일 03시,24,16.6,117.4,975,34,122,260,강,소형,서북서,20,150
