일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2017년 09월 01일 03시,0,19.6,118.4,998,19,68,200,약,소형,서,3,0
2017년 09월 01일 03시,24,20.5,117.3,990,24,86,230,약,소형,북서,6,140
2017년 09월 01일 03시,48,21.8,116.1,980,29,104,250,중,소형,북서,8,230
2017년 09월 01일 03시,72,23.2,115.1,990,24,86,150,약,소형,북서,8,320
2017년 09월 01일 03시,96,24.6,114.5,1004,-1,-4,0,-,-,북북서,7,0
2017년 09월 01일 09시,0,19.4,117.9,998,19,68,200,약,소형,서남서,9,0
2017년 09월 01일 09시,24,20.6,117.1,985,27,97,250,중,소형,북서,8,140
2017년 09월 01일 09시,48,21.9,116,980,29,104,250,중,소형,북서,8,230
2017년 09월 01일 09시,72,23.8,115.1,992,23,83,150,약,소형,북북서,10,320
2017년 09월 01일 09시,96,25.9,114.5,1004,-1,-4,0,-,-,북북서,10,0
2017년 09월 01일 15시,0,20.3,118.4,996,20,72,280,약,소형,북북동,19,0
2017년 09월 01일 15시,24,21.2,117.8,985,27,97,300,중,중형,북북서,5,140
2017년 09월 01일 15시,48,22.4,116.5,980,29,104,300,중,중형,북서,9,230
2017년 09월 01일 15시,72,24.4,115.3,994,21,76,150,약,소형,북북서,11,320
2017년 09월 01일 15시,96,26.6,114.8,1004,-1,-4,0,-,-,북,11,0
2017년 09월 01일 21시,0,20.9,118.1,996,20,72,280,약,소형,북북서,12,0
2017년 09월 01일 21시,24,21.6,117.4,985,27,97,300,중,중형,북북서,5,140
2017년 09월 01일 21시,48,22.9,116.3,985,27,97,300,중,중형,북서,8,230
2017년 09월 01일 21시,72,26,115,998,-1,-4,0,-,-,북북서,16,0
2017년 09월 02일 03시,0,21.1,117.4,994,21,76,280,약,소형,서북서,13,0
2017년 09월 02일 03시,24,22,117,985,27,97,300,중,중형,북서,5,140
2017년 09월 02일 03시,48,23.7,115.9,990,24,86,250,약,소형,북북서,9,230
2017년 09월 02일 03시,72,27.4,115,998,-1,-4,0,-,-,북북서,17,0
2017년 09월 02일 09시,0,21.3,117.2,990,24,86,300,약,중형,북서,5,0
2017년 09월 02일 09시,24,22.4,117,985,27,97,320,중,중형,북,5,140
2017년 09월 02일 09시,48,24.2,115.9,992,23,83,230,약,소형,북북서,9,230
2017년 09월 02일 09시,72,27.9,115.3,1000,-1,-4,0,-,-,북,17,0
2017년 09월 02일 15시,0,21.4,117,990,24,86,250,약,소형,서북서,4,0
2017년 09월 02일 15시,24,22.8,117.1,985,27,97,300,중,중형,북,7,140
2017년 09월 02일 15시,48,24.7,115.9,998,-1,-4,0,-,-,북북서,10,0
2017년 09월 02일 21시,0,21.5,116.9,990,24,86,250,약,소형,북서,3,0
2017년 09월 02일 21시,24,23.1,116.6,985,27,97,280,중,소형,북북서,7,140
2017년 09월 02일 21시,48,24.3,115.5,1002,-1,-4,0,-,-,북서,8,0
2017년 09월 03일 03시,0,21.7,116.9,990,24,86,250,약,소형,북,4,0
2017년 09월 03일 03시,24,23.2,116,992,23,83,200,약,소형,북북서,8,140
2017년 09월 03일 03시,48,24.1,114.2,1004,-1,-4,0,-,-,서북서,9,0
2017년 09월 03일 09시,0,21.8,116.5,990,24,86,200,약,소형,서북서,7,0
2017년 09월 03일 09시,24,23.4,115.5,998,19,68,150,약,소형,북북서,9,140
2017년 09월 03일 09시,48,24.2,113.9,1004,-1,-4,0,-,-,서북서,8,0
2017년 09월 03일 15시,0,22.1,116.2,992,23,83,180,약,소형,북서,8,0
2017년 09월 03일 15시,24,23.7,114.4,1002,-1,-4,0,-,-,북서,10,0
2017년 09월 03일 21시,0,22.5,116.3,992,23,83,150,약,소형,북북동,8,0
2017년 09월 03일 21시,24,23.9,113.6,1002,-1,-4,0,-,-,서북서,13,0
2017년 09월 04일 03시,0,23,115.2,1000,-1,-4,0,-,-,서북서,21,0
