일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2017년 08월 28일 15시,0,19.8,146.9,996,20,72,200,약,소형,북북서,9,0
2017년 08월 28일 15시,24,21.9,147.1,985,27,97,230,중,소형,북,10,140
2017년 08월 28일 15시,48,26.2,145.3,980,29,104,250,중,소형,북북서,21,230
2017년 08월 28일 15시,72,29.2,144.4,975,32,115,300,중,중형,북북서,14,320
2017년 08월 28일 15시,96,31.9,145.4,970,35,126,330,강,중형,북북동,13,460
2017년 08월 28일 15시,120,38.5,149.8,975,32,115,330,중,중형,북동,35,550
2017년 08월 28일 21시,0,20.4,147.1,994,21,76,250,약,소형,북북동,12,0
2017년 08월 28일 21시,24,23.6,147.4,985,27,97,280,중,소형,북,14,140
2017년 08월 28일 21시,48,27.1,145,980,29,104,300,중,중형,북북서,19,230
2017년 08월 28일 21시,72,30.1,144.4,975,32,115,320,중,중형,북북서,14,320
2017년 08월 28일 21시,96,33,146.2,970,35,126,350,강,중형,북북동,15,460
2017년 08월 28일 21시,120,40.1,151.1,975,32,115,320,중,중형,북동,38,550
2017년 08월 29일 03시,0,20.9,147.4,994,21,76,250,약,소형,북북동,11,0
2017년 08월 29일 03시,24,24.6,147.1,985,27,97,280,중,소형,북,17,140
2017년 08월 29일 03시,48,28,144.2,980,29,104,300,중,중형,북서,20,230
2017년 08월 29일 03시,72,30.5,144.4,975,32,115,320,중,중형,북,11,320
2017년 08월 29일 03시,96,33.4,146.4,970,35,126,350,강,중형,북동,16,460
2017년 08월 29일 03시,120,40.4,151.4,975,32,115,320,중,중형,북동,37,550
2017년 08월 29일 09시,0,21.6,147.8,992,23,83,300,약,중형,북북동,15,0
2017년 08월 29일 09시,24,25.1,146.5,985,27,97,350,중,중형,북북서,17,140
2017년 08월 29일 09시,48,27.7,144.2,975,32,115,380,중,중형,북서,15,230
2017년 08월 29일 09시,72,29.8,144.5,970,35,126,380,강,중형,북,10,320
2017년 08월 29일 09시,96,33,146.4,975,32,115,300,중,중형,북북동,16,460
2017년 08월 29일 09시,120,41,151.7,985,-1,-4,0,-,-,북동,39,0
