일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2014년 09월 07일 09시,0,27.3,129.9,998,18,65,230,약,소형,북동,28,0
2014년 09월 07일 09시,24,29.2,134.8,985,27,97,280,중,소형,동북동,24,140
2014년 09월 07일 09시,48,32.1,141.8,975,34,122,300,강,중형,동북동,31,230
2014년 09월 07일 09시,72,35.5,150.3,985,27,97,250,중,소형,동북동,36,320
2014년 09월 07일 09시,96,39,161.6,990,24,86,220,약,소형,동북동,45,460
2014년 09월 07일 09시,120,41.5,175.8,996,-1,-4,0,-,-,동,51,0
2014년 09월 07일 15시,0,28,130.8,994,21,76,250,약,소형,북동,20,0
2014년 09월 07일 15시,24,30.2,136.8,985,27,97,280,중,소형,동북동,25,140
2014년 09월 07일 15시,48,33.1,143.7,975,34,122,300,강,중형,동북동,30,230
2014년 09월 07일 15시,72,36.6,153.1,985,27,97,280,중,소형,동북동,39,320
2014년 09월 07일 15시,96,40.1,164.4,992,22,79,220,약,소형,동북동,44,460
2014년 09월 07일 15시,120,41.5,177.6,996,-1,-4,0,-,-,동,47,0
2014년 09월 07일 21시,0,28.1,132.3,994,21,76,250,약,소형,동,25,0
2014년 09월 07일 21시,24,30.4,138.7,985,27,97,280,중,소형,동북동,28,140
2014년 09월 07일 21시,48,33.6,146.6,980,31,112,300,중,중형,동북동,35,230
2014년 09월 07일 21시,72,37.1,156.6,990,24,86,280,약,소형,동북동,41,320
2014년 09월 07일 21시,96,40.3,168.7,996,-1,-4,0,-,-,동북동,46,0
2014년 09월 08일 03시,0,28.5,134,985,27,97,280,중,소형,동북동,29,0
2014년 09월 08일 03시,24,31.3,141.4,980,31,112,300,중,중형,동북동,32,140
2014년 09월 08일 03시,48,34.6,149.6,980,31,112,300,중,중형,동북동,35,230
2014년 09월 08일 03시,72,39.4,162.8,990,-1,-4,0,-,-,동북동,53,0
2014년 09월 08일 09시,0,29,135.5,985,27,97,300,중,중형,동북동,26,0
2014년 09월 08일 09시,24,32.2,143.4,980,31,112,330,중,중형,동북동,36,140
2014년 09월 08일 09시,48,36.6,153.9,985,27,97,270,중,소형,동북동,45,230
2014년 09월 08일 09시,72,41,168.3,994,-1,-4,0,-,-,동북동,56,0
2014년 09월 08일 15시,0,29.9,137,980,31,112,300,중,중형,동북동,29,0
2014년 09월 08일 15시,24,32.9,144.3,980,31,112,300,중,중형,동북동,32,140
2014년 09월 08일 15시,48,37.3,155,990,24,86,250,약,소형,동북동,45,230
2014년 09월 08일 15시,72,41.5,170.3,996,-1,-4,0,-,-,동북동,58,0
2014년 09월 08일 21시,0,30.8,138.7,980,31,112,300,중,중형,동북동,32,0
2014년 09월 08일 21시,24,34.6,148.4,980,31,112,300,중,중형,동북동,41,140
2014년 09월 08일 21시,48,38.6,159.5,985,27,97,250,중,소형,동북동,45,230
2014년 09월 08일 21시,72,42.2,174.3,992,-1,-4,0,-,-,동북동,55,0
2014년 09월 09일 03시,0,31.7,140.4,980,31,112,300,중,중형,동북동,32,0
2014년 09월 09일 03시,24,36.1,151.6,985,27,97,250,중,소형,동북동,48,140
2014년 09월 09일 03시,48,41.1,169.9,992,-1,-4,0,-,-,동북동,70,0
2014년 09월 09일 09시,0,32.6,142.7,980,31,112,300,중,중형,동북동,40,0
2014년 09월 09일 09시,24,35.9,152,980,31,112,250,중,소형,동북동,39,140
2014년 09월 09일 09시,48,39.9,166,990,-1,-4,0,-,-,동북동,54,0
2014년 09월 09일 15시,0,33.1,144.6,980,31,112,300,중,중형,동북동,31,0
2014년 09월 09일 15시,24,36.8,154.5,985,27,97,250,중,소형,동북동,41,140
2014년 09월 09일 15시,48,39.7,168.2,990,-1,-4,0,-,-,동북동,49,0
2014년 09월 09일 21시,0,34.1,146.7,985,27,97,280,중,소형,동북동,37,0
2014년 09월 09일 21시,24,37.6,158,990,24,86,220,약,소형,동북동,45,140
2014년 09월 09일 21시,48,40.5,173.7,992,-1,-4,0,-,-,동,58,0
2014년 09월 10일 03시,0,35,148.9,990,24,86,270,약,소형,동북동,37,0
2014년 09월 10일 03시,24,38.8,163.1,996,-1,-4,0,-,-,동북동,56,0
2014년 09월 10일 09시,0,35.8,152.6,990,24,86,250,약,소형,동북동,58,0
2014년 09월 10일 09시,24,39.5,165.5,996,-1,-4,0,-,-,동북동,60,0
2014년 09월 10일 15시,0,37.2,156.8,994,-1,-4,0,-,-,동북동,68,0
