일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2006년 06월 27일 15시,0,17.5,114.3,1000,18,65,110,약,소형,북북서,15,null
2006년 06월 27일 15시,24,19.8,112.3,990,23,83,200,약,소형,북서,20,150
2006년 06월 27일 15시,48,22,111.1,990,23,83,200,약,소형,북북서,16,250
2006년 06월 27일 15시,72,24.4,110.6,1000,null,null,null,null,null,북북서,15,0
2006년 06월 28일 03시,0,18.5,112.5,996,21,76,150,약,소형,서북서,17,null
2006년 06월 28일 03시,24,21,110.9,990,23,83,200,약,소형,북북서,19,150
2006년 06월 28일 03시,48,23.5,110.3,1000,null,null,null,null,null,북북서,16,0
2006년 06월 28일 15시,0,19.1,111.8,994,21,76,150,약,소형,북북서,10,null
2006년 06월 28일 15시,24,21.9,110.2,996,18,65,150,약,소형,북북서,20,150
2006년 06월 28일 15시,36,23.5,110,1000,null,null,null,null,null,북,20,0
2006년 06월 29일 03시,0,20.1,111.1,996,18,65,110,약,소형,북북서,8,null
2006년 06월 29일 03시,24,21.7,109.2,1000,null,null,null,null,null,북서,15,0
2006년 06월 29일 09시,0,21,111,998,null,null,null,null,null,북북서,23,null
