일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2004년 12월 11일 15시,0,9.2,161.9,996,18,65,220,약,소형,서북서,40,null
2004년 12월 11일 15시,24,11.1,153,985,25,90,null,중,null,null,null,150
2004년 12월 11일 15시,48,12.5,144,975,30,108,null,중,null,null,null,250
2004년 12월 11일 15시,72,13.5,138,null,null,null,null,null,null,null,null,400
2004년 12월 12일 15시,0,10,153.2,992,21,76,240,약,소형,서,37,null
2004년 12월 12일 15시,24,11.8,144.5,980,30,108,null,중,null,null,null,150
2004년 12월 12일 15시,48,13.3,139.5,970,35,126,null,강,null,null,null,250
2004년 12월 12일 15시,72,14.5,135.4,null,null,null,null,null,null,null,null,400
2004년 12월 13일 15시,0,10.4,145.4,992,21,76,240,약,소형,서북서,37,null
2004년 12월 13일 15시,24,12.5,139.7,985,27,97,null,중,null,null,null,150
2004년 12월 13일 15시,48,14.1,136,980,30,108,null,중,null,null,null,250
2004년 12월 13일 15시,72,15.6,133.4,null,null,null,null,null,null,null,null,400
2004년 12월 14일 15시,0,11.8,138.9,992,21,76,220,약,소형,서북서,33,null
2004년 12월 14일 15시,24,12.9,135.3,985,27,97,null,중,null,null,null,150
2004년 12월 14일 15시,48,14,132.9,985,27,97,null,중,null,null,null,250
2004년 12월 14일 15시,72,14.7,130.1,null,null,null,null,null,null,null,null,400
2004년 12월 15일 15시,0,11.8,135.6,996,18,65,140,약,소형,서북서,13,null
2004년 12월 15일 15시,24,12.4,133.7,995,19,68,null,약,null,null,null,150
2004년 12월 15일 15시,48,12.9,132.4,995,19,68,null,약,null,null,null,250
2004년 12월 15일 15시,72,13.3,130.4,null,null,null,null,null,null,null,null,400
2004년 12월 16일 15시,0,12.2,132.6,996,18,65,130,약,소형,서북서,11,null
2004년 12월 16일 15시,24,13.5,130.9,998,16,58,null,null,null,null,null,150
2004년 12월 17일 15시,0,13.7,131.7,996,18,65,130,약,소형,북북서,10,null
2004년 12월 17일 15시,24,15.4,130.6,998,17,61,null,약,null,null,null,150
2004년 12월 18일 15시,0,15.4,131,996,18,65,130,약,소형,북북서,13,null
2004년 12월 18일 15시,24,17.2,130.8,998,17,61,null,약,null,null,null,170
2004년 12월 19일 15시,0,18,131,1000,null,null,null,null,null,북북서,6,null
