일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2020년 08월 01일 21시,0,21.3,127.1,1002,18,65,200,-,-,서북서,16,null
2020년 08월 01일 21시,12,22.6,125.6,998,19,68,220,-,소형,북서,18,60
2020년 08월 01일 21시,24,24,124.1,994,21,76,250,-,소형,북서,19,120
2020년 08월 01일 21시,36,25.8,122.6,990,24,86,280,-,소형,북서,19,150
2020년 08월 01일 21시,48,27.4,121.5,985,27,97,300,중,중형,북북서,19,180
2020년 08월 01일 21시,72,32.3,120.7,998,19,68,220,-,소형,북북서,22,250
2020년 08월 01일 21시,96,37.6,124.3,1002,15,54,0,-,-,서,28,0
2020년 08월 02일 03시,0,22,126,1000,18,65,210,-,-,서북서,23,null
2020년 08월 02일 03시,12,23.4,124.6,996,20,72,230,-,소형,북서,18,60
2020년 08월 02일 03시,24,24.9,123.2,992,23,83,260,-,소형,북서,18,120
2020년 08월 02일 03시,36,26.4,121.9,985,27,97,300,중,중형,북서,17,150
2020년 08월 02일 03시,48,28.4,120.9,990,24,86,280,-,소형,북북서,20,180
2020년 08월 02일 03시,72,34.1,121,1000,18,65,200,-,소형,북,26,250
2020년 08월 02일 03시,96,38.6,126.2,1004,15,54,0,-,-,북동,29,0
2020년 08월 02일 09시,0,22.6,125.2,1000,18,65,230,-,-,북북서,11,null
2020년 08월 02일 09시,12,24.2,123.9,994,21,76,250,-,소형,북서,18,60
2020년 08월 02일 09시,24,25.6,122.5,990,24,86,280,-,소형,북서,18,120
2020년 08월 02일 09시,36,27.1,121.3,985,27,97,290,중,소형,북서,17,150
2020년 08월 02일 09시,48,29.6,120.8,994,21,76,260,-,소형,북북서,23,180
2020년 08월 02일 09시,72,35.4,122,1000,18,65,200,-,소형,북북동,27,250
2020년 08월 02일 09시,96,39.5,127.3,1002,15,54,0,-,-,북동,27,0
2020년 08월 02일 15시,0,23,124.5,998,19,68,240,-,-,북서,17,null
2020년 08월 02일 15시,12,24.9,122.8,992,23,83,260,-,소형,북서,22,60
2020년 08월 02일 15시,24,26.1,121.5,985,27,97,280,중,소형,북서,16,120
2020년 08월 02일 15시,36,27.3,120.5,990,24,86,270,-,소형,북서,14,150
2020년 08월 02일 15시,48,29.5,119.2,996,20,72,240,-,소형,북북서,22,180
2020년 08월 02일 15시,60,31.8,118.8,1000,15,54,0,-,-,북,25,0
2020년 08월 02일 21시,0,23.7,124.3,994,21,76,230,-,-,북북서,7,null
2020년 08월 02일 21시,12,25.2,122.8,990,24,86,250,-,소형,북서,19,60
2020년 08월 02일 21시,24,26.4,121.3,985,27,97,260,중,소형,북서,17,120
2020년 08월 02일 21시,36,28.5,119.6,992,23,83,230,-,소형,북서,24,150
2020년 08월 02일 21시,48,31,118.8,1000,15,54,0,-,-,북북서,24,0
2020년 08월 03일 03시,0,24.1,124,990,24,86,230,-,-,북서,5,null
2020년 08월 03일 03시,12,25.6,122.2,985,27,97,240,중,소형,북서,21,60
2020년 08월 03일 03시,24,27.5,120.4,990,24,86,220,-,소형,북서,22,120
2020년 08월 03일 03시,36,29.5,119.3,996,20,72,180,-,소형,북북서,21,150
2020년 08월 03일 03시,48,31.9,118.6,1002,15,54,0,-,-,북북서,23,0
2020년 08월 03일 09시,0,25,123.3,985,27,97,230,중,소형,북서,20,null
2020년 08월 03일 09시,12,26.5,121.3,985,27,97,230,중,소형,북서,22,60
2020년 08월 03일 09시,24,28.4,119.8,994,21,76,200,-,소형,북서,22,120
2020년 08월 03일 09시,36,30.8,118.8,998,15,54,0,-,-,북북서,23,0
2020년 08월 03일 15시,0,26.3,122.5,980,29,104,250,중,소형,북북서,27,null
2020년 08월 03일 15시,12,27.7,120.7,985,27,97,220,중,소형,북서,20,60
2020년 08월 03일 15시,24,29.6,119.2,996,20,72,150,-,소형,북서,22,120
2020년 08월 03일 15시,36,32,119,1002,15,54,0,-,-,북,22,0
2020년 08월 03일 21시,0,26.9,121.7,980,29,104,250,중,소형,북서,17,null
2020년 08월 03일 21시,12,28.6,119.9,992,23,83,150,-,소형,북서,22,60
2020년 08월 03일 21시,24,30.9,119,998,15,54,0,-,-,북북서,23,0
2020년 08월 04일 03시,0,27.8,121.1,980,29,104,230,중,소형,북북서,19,null
2020년 08월 04일 03시,12,29.9,119.4,994,21,76,150,-,소형,북서,24,60
2020년 08월 04일 03시,24,32,119.2,1000,15,54,0,-,-,북,19,0
2020년 08월 04일 09시,0,28.7,120.6,985,24,86,200,-,-,북북서,14,null
2020년 08월 04일 09시,12,31.1,119.3,996,18,65,120,-,소형,북북서,24,60
2020년 08월 04일 09시,24,33.7,119.7,1000,15,54,0,-,-,북,25,0
2020년 08월 04일 15시,0,29.4,120.3,992,20,72,150,-,-,북북서,19,null
2020년 08월 04일 15시,12,32.2,119.6,1000,15,54,0,-,-,북북서,26,0
2020년 08월 04일 21시,0,30.6,120.2,998,18,65,100,-,-,북,25,null
2020년 08월 04일 21시,6,32.2,119.9,1000,15,54,0,-,-,북,30,0
2020년 08월 05일 03시,0,32.5,120.4,1000,15,54,0,-,-,북,45,null
