일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2016년 07월 30일 21시,0,16.1,124.7,996,20,72,150,약,소형,북서,33,0
2016년 07월 30일 21시,24,19.5,121.4,985,27,97,200,중,소형,북서,21,140
2016년 07월 30일 21시,48,21.7,116.2,970,35,126,270,강,소형,서북서,25,230
2016년 07월 30일 21시,72,23.4,110.5,990,24,86,150,약,소형,서북서,26,320
2016년 07월 30일 21시,96,24.2,105.9,998,-1,-4,0,-,-,서,20,0
2016년 07월 31일 03시,0,16.8,123.8,990,24,86,180,약,소형,북서,21,0
2016년 07월 31일 03시,24,19.7,120,975,32,115,250,중,소형,북서,21,140
2016년 07월 31일 03시,48,22.3,115,965,37,133,280,강,소형,서북서,25,230
2016년 07월 31일 03시,72,23.6,109.6,994,21,76,130,약,소형,서북서,24,320
2016년 07월 31일 03시,96,24.3,105,1000,-1,-4,0,-,-,서,20,0
2016년 07월 31일 09시,0,17.3,123.1,985,27,97,200,중,소형,북서,15,0
2016년 07월 31일 09시,24,20,119.3,970,35,126,270,강,소형,북서,21,140
2016년 07월 31일 09시,48,22.3,114.4,960,39,140,280,강,소형,서북서,24,230
2016년 07월 31일 09시,72,23.8,109,994,21,76,120,약,소형,서북서,24,320
2016년 07월 31일 09시,96,24.4,104.8,1000,-1,-4,0,-,-,서,18,0
2016년 07월 31일 15시,0,18,122,980,29,104,200,중,소형,서북서,23,0
2016년 07월 31일 15시,24,20.4,118.1,965,37,133,270,강,소형,서북서,20,140
2016년 07월 31일 15시,48,22.6,113.1,960,39,140,280,강,소형,서북서,24,230
2016년 07월 31일 15시,72,24.2,108.2,996,20,72,100,약,소형,서북서,22,320
2016년 07월 31일 15시,96,24.9,104.1,1004,-1,-4,0,-,-,서,18,0
2016년 07월 31일 21시,0,18.5,121.1,980,29,104,220,중,소형,서북서,18,0
2016년 07월 31일 21시,24,21.2,116.5,960,39,140,280,강,소형,서북서,24,140
2016년 07월 31일 21시,48,23.1,111.2,970,35,126,230,강,소형,서북서,25,230
2016년 07월 31일 21시,72,24.3,106.7,998,-1,-4,0,-,-,서북서,20,0
2016년 08월 01일 03시,0,19.6,120,980,29,104,230,중,소형,북서,28,0
2016년 08월 01일 03시,24,21.7,115,960,39,140,270,강,소형,서북서,24,140
2016년 08월 01일 03시,48,23.4,109.8,980,29,104,170,중,소형,서북서,23,230
2016년 08월 01일 03시,72,24.4,105.5,1002,-1,-4,0,-,-,서북서,19,0
2016년 08월 01일 09시,0,20.1,118.9,975,32,115,300,중,중형,서북서,21,0
2016년 08월 01일 09시,24,22.3,113.9,960,39,140,320,강,중형,서북서,24,140
2016년 08월 01일 09시,48,23.7,108.8,992,23,83,200,약,소형,서북서,22,230
2016년 08월 01일 09시,72,23.9,105,1002,-1,-4,0,-,-,서,16,0
2016년 08월 01일 15시,0,20.7,117.6,975,32,115,300,중,중형,서북서,25,0
2016년 08월 01일 15시,24,22.8,112.5,980,29,104,250,중,소형,서북서,22,140
2016년 08월 01일 15시,48,24.4,108,998,-1,-4,0,-,-,서북서,20,0
2016년 08월 01일 21시,0,21.7,115.9,970,35,126,330,강,중형,서북서,35,0
2016년 08월 01일 21시,24,23.8,110.7,985,27,97,200,중,소형,서북서,24,140
2016년 08월 01일 21시,48,24.6,106.3,998,-1,-4,0,-,-,서,19,0
2016년 08월 02일 03시,0,22.3,114.8,965,37,133,300,강,중형,서북서,22,0
2016년 08월 02일 03시,24,24.3,109.8,990,24,86,150,약,소형,서북서,24,140
2016년 08월 02일 03시,48,25.2,105.3,1000,-1,-4,0,-,-,서북서,19,0
2016년 08월 02일 09시,0,22.7,113.3,980,29,104,250,중,소형,서북서,27,0
2016년 08월 02일 09시,24,24.7,108.5,996,20,72,120,약,소형,서북서,22,140
2016년 08월 02일 09시,48,24.8,104.8,1004,-1,-4,0,-,-,서,16,0
2016년 08월 02일 15시,0,23.3,112.5,992,23,83,150,약,소형,북서,18,0
2016년 08월 02일 15시,24,24.8,107.6,998,-1,-4,0,-,-,서북서,22,0
2016년 08월 02일 21시,0,23.6,111.1,994,18,65,100,약,소형,서북서,24,0
2016년 08월 02일 21시,24,25.1,106.4,1000,-1,-4,0,-,-,서북서,21,0
2016년 08월 03일 03시,0,24.2,109.6,996,-1,-4,0,-,-,서북서,28,0
