일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2010년 08월 23일 09시,0,15.8,111,995,20,72,200,약,소형,서,20,0
2010년 08월 23일 09시,24,18.1,108.2,990,24,86,250,약,소형,북서,17,150
2010년 08월 23일 09시,48,19.5,105.7,990,24,86,250,약,소형,서북서,13,250
2010년 08월 23일 09시,72,20,102.9,998,-1,-4,0,-,-,서,13,0
2010년 08월 23일 15시,0,16.2,109.9,995,20,72,200,약,소형,서북서,21,0
2010년 08월 23일 15시,24,18.4,107,990,24,86,250,약,소형,북서,17,150
2010년 08월 23일 15시,48,19.7,104.5,995,20,72,200,약,소형,서북서,13,250
2010년 08월 23일 15시,72,20.5,102,998,-1,-4,0,-,-,서북서,12,0
2010년 08월 23일 21시,0,16.7,109.1,992,22,79,250,약,소형,서북서,17,0
2010년 08월 23일 21시,24,18.7,106.2,990,24,86,250,약,소형,북서,16,150
2010년 08월 23일 21시,48,19.6,103.4,998,17,61,180,약,소형,서북서,14,250
2010년 08월 23일 21시,72,20.2,101.2,1000,-1,-4,0,-,-,서북서,10,0
2010년 08월 24일 03시,0,17.3,108,990,24,86,250,약,소형,서북서,18,0
2010년 08월 24일 03시,24,19.1,105.4,990,24,86,220,약,소형,북서,15,150
2010년 08월 24일 03시,48,20.5,103.3,1000,-1,-4,0,-,-,북서,12,0
2010년 08월 24일 09시,0,18,107.3,990,24,86,250,약,소형,북서,18,0
2010년 08월 24일 09시,24,19.7,105,992,22,79,220,약,소형,북서,13,150
2010년 08월 24일 09시,48,20.9,103.5,1000,-1,-4,0,-,-,북서,9,0
2010년 08월 24일 15시,0,18.6,106.2,990,24,86,250,약,소형,서북서,23,0
2010년 08월 24일 15시,24,19.9,104.6,994,21,76,200,약,소형,북서,10,150
2010년 08월 24일 15시,48,20.8,103.4,1000,-1,-4,0,-,-,북서,7,0
2010년 08월 24일 21시,0,19.1,105.5,990,24,86,200,약,소형,서북서,16,0
2010년 08월 24일 21시,24,20,103.8,1000,-1,-4,0,-,-,서북서,9,0
2010년 08월 25일 03시,0,19.2,104.6,998,18,65,150,약,소형,서,16,0
2010년 08월 25일 03시,24,19.6,102.5,1002,-1,-4,0,-,-,서북서,10,0
2010년 08월 25일 09시,0,19.4,103.8,1000,-1,-4,0,-,-,서북서,15,0
