일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2005년 08월 29일 21시,0,15,152.2,994,21,76,150,약,소형,서,17,null
2005년 08월 29일 21시,24,15.9,149,985,27,97,200,중,소형,서북서,22,150
2005년 08월 29일 21시,48,17,145.5,975,33,119,280,강,소형,서북서,24,250
2005년 08월 29일 21시,72,19.7,141.4,960,39,140,350,강,중형,서북서,31,400
2005년 08월 30일 15시,0,15.3,149.2,980,28,101,220,중,소형,서,18,null
2005년 08월 30일 15시,24,16.3,145.2,970,35,126,300,강,중형,서북서,27,150
2005년 08월 30일 15시,48,17.7,142,960,39,140,400,강,중형,서북서,23,250
2005년 08월 30일 15시,72,19.6,138.9,950,43,155,450,강,중형,서북서,23,400
2005년 08월 31일 15시,0,16.4,144.9,945,43,155,440,강,중형,서북서,28,null
2005년 08월 31일 15시,24,18.2,141.1,935,48,173,470,매우강,중형,서북서,27,150
2005년 08월 31일 15시,48,20.2,137.7,930,49,176,500,매우강,대형,서북서,25,250
2005년 08월 31일 15시,72,22.5,134.7,930,49,176,500,매우강,대형,북서,23,400
2005년 09월 01일 15시,0,17.7,140.7,935,46,166,550,매우강,대형,서북서,15,null
2005년 09월 01일 15시,24,19.8,137.3,925,51,184,520,매우강,대형,서북서,25,150
2005년 09월 01일 15시,48,22,134.2,925,51,184,520,매우강,대형,북서,23,250
2005년 09월 01일 15시,72,25.1,132.1,930,50,180,500,매우강,대형,북서,23,400
2005년 09월 02일 09시,0,19.2,137.5,930,48,173,600,매우강,대형,서북서,19,null
2005년 09월 02일 09시,24,21.6,134,920,52,187,650,매우강,대형,북서,26,150
2005년 09월 02일 09시,48,24,131.6,920,52,187,650,매우강,대형,북서,20,250
2005년 09월 02일 09시,72,26.6,130.1,930,49,176,600,매우강,대형,북북서,18,400
