일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2008년 09월 30일 09시,0,11,127.1,1000,18,65,150,약,소형,북서,35,null
2008년 09월 30일 09시,24,12.7,124.5,995,20,72,180,약,소형,서북서,14,150
2008년 09월 30일 09시,48,15.1,121.4,990,23,83,200,약,소형,북서,18,250
2008년 09월 30일 09시,72,17.3,118.7,980,30,108,250,중,소형,북서,16,400
2008년 09월 30일 15시,0,12,125.8,998,21,76,150,약,소형,북서,30,null
2008년 09월 30일 15시,24,13.9,122.8,995,22,79,160,약,소형,서북서,16,150
2008년 09월 30일 15시,48,16.6,119.8,995,22,79,160,약,소형,북서,18,250
2008년 09월 30일 15시,72,18.8,118,985,30,108,220,중,소형,북서,13,400
2008년 09월 30일 21시,0,12.9,124.4,1000,18,65,150,약,소형,서북서,29,null
2008년 09월 30일 21시,24,15,120.6,1000,18,65,160,약,소형,서북서,20,150
2008년 09월 30일 21시,48,17.3,116.9,995,19,68,160,약,소형,서북서,20,250
2008년 09월 30일 21시,72,19.1,115.1,985,27,97,200,중,소형,북서,12,400
2008년 10월 01일 03시,0,13.6,123.8,1002,18,65,120,약,소형,북서,17,null
2008년 10월 01일 03시,24,15.3,119,1002,18,65,120,약,소형,서북서,23,150
2008년 10월 01일 03시,48,17.9,115.4,995,19,68,150,약,소형,북서,20,250
2008년 10월 01일 03시,72,19.5,114,985,27,97,200,중,소형,북서,10,400
2008년 10월 01일 09시,0,14,123.4,1004,17,61,120,약,소형,북서,13,null
2008년 10월 01일 09시,24,16,118.5,1000,18,65,130,약,소형,서북서,24,150
2008년 10월 01일 09시,48,18,114.9,995,19,68,150,약,소형,서북서,18,250
2008년 10월 01일 09시,72,19.6,113.5,985,27,97,200,중,소형,북서,10,400
2008년 10월 01일 15시,0,14.4,122.5,1002,18,65,150,약,소형,서북서,20,null
2008년 10월 01일 15시,24,16.1,117.9,995,21,76,130,약,소형,서북서,22,150
2008년 10월 01일 15시,48,17.9,114.3,985,27,97,150,중,소형,서북서,18,250
2008년 10월 01일 15시,72,20,113.2,980,30,108,220,중,소형,북북서,11,400
2008년 10월 01일 21시,0,13.9,121.3,1002,18,65,150,약,소형,서,22,null
2008년 10월 01일 21시,24,15.5,117.2,995,21,76,150,약,소형,서북서,20,150
2008년 10월 01일 21시,48,17.8,114.2,985,27,97,180,중,소형,북서,17,250
2008년 10월 01일 21시,72,20,113.4,980,30,108,220,중,소형,북북서,11,400
2008년 10월 02일 03시,0,15,119,1002,18,65,150,약,소형,서북서,26,null
2008년 10월 02일 03시,24,16.7,115.6,995,21,76,150,약,소형,서북서,17,150
2008년 10월 02일 03시,48,18.9,112.9,985,27,97,180,중,소형,북서,16,250
2008년 10월 02일 03시,72,21.1,112.9,980,30,108,220,중,소형,북,10,400
2008년 10월 02일 09시,0,15.2,118.3,1002,18,65,150,약,소형,서북서,13,null
2008년 10월 02일 09시,24,17.5,114.6,995,21,76,150,약,소형,서북서,20,150
2008년 10월 02일 09시,48,19.6,112.2,985,27,97,180,중,소형,북서,14,250
2008년 10월 02일 09시,72,21.4,111.8,980,30,108,200,중,소형,북북서,8,400
2008년 10월 02일 15시,0,15.5,115.7,1002,18,65,150,약,소형,서,33,null
2008년 10월 02일 15시,24,18.2,112.1,995,19,68,160,약,소형,북서,20,150
2008년 10월 02일 15시,48,19.4,110.5,985,27,97,180,중,소형,북서,9,250
2008년 10월 02일 15시,72,21.5,111.7,990,25,90,170,중,소형,북북동,11,400
2008년 10월 02일 21시,0,15.7,114.7,998,18,65,150,약,소형,서,31,null
2008년 10월 02일 21시,24,18.2,111.4,995,19,68,160,약,소형,북서,19,150
2008년 10월 02일 21시,48,19.6,111,985,27,97,170,중,소형,북북서,7,250
2008년 10월 02일 21시,72,20.7,111.5,990,23,83,150,약,소형,북북동,5,400
2008년 10월 03일 03시,0,15.8,113.3,998,18,65,150,약,소형,서,23,null
2008년 10월 03일 03시,24,18.5,111.3,990,23,83,160,약,소형,북서,15,150
2008년 10월 03일 03시,48,20.2,111,985,25,90,170,중,소형,북,8,250
2008년 10월 03일 03시,72,21,112.3,990,23,83,160,약,소형,동북동,7,400
2008년 10월 03일 09시,0,17.4,112.1,1000,18,65,150,약,소형,북서,35,null
2008년 10월 03일 09시,24,19.3,110.7,990,23,83,160,약,소형,북서,11,150
2008년 10월 03일 09시,48,21,110.8,990,23,83,160,약,소형,북,8,250
2008년 10월 03일 09시,72,21.5,112.3,995,19,68,130,약,소형,동북동,7,400
2008년 10월 03일 15시,0,18.4,111,1000,18,65,130,약,소형,북서,26,null
2008년 10월 03일 15시,24,20.7,109.2,1000,18,65,130,약,소형,북서,13,150
2008년 10월 03일 15시,48,22.4,110,1002,null,null,null,null,null,북북동,9,0
2008년 10월 03일 21시,0,19.4,111.2,1000,18,65,130,약,소형,북북서,19,null
2008년 10월 03일 21시,24,21.5,110.4,1000,null,null,null,null,null,북북서,10,0
2008년 10월 04일 03시,0,19.8,110.9,1000,18,65,130,약,소형,북북서,19,null
2008년 10월 04일 03시,24,21.7,109.9,1002,null,null,null,null,null,북북서,10,0
2008년 10월 04일 09시,0,20,111,1002,null,null,null,null,null,북북서,7,null
