일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2009년 07월 11일 15시,0,20.2,114,996,18,65,200,약,소형,서북서,24,0
2009년 07월 11일 15시,24,20.7,109,996,18,65,200,약,소형,서,22,150
2009년 07월 11일 15시,48,21.5,105,1000,-1,-4,0,-,-,서북서,18,0
2009년 07월 11일 21시,0,20.4,112.5,996,18,65,200,약,소형,서,27,0
2009년 07월 11일 21시,24,20.9,108.2,996,18,65,200,약,소형,서,19,150
2009년 07월 11일 21시,48,21.9,104.2,1000,-1,-4,0,-,-,서북서,18,0
2009년 07월 12일 03시,0,20.3,112,996,18,65,200,약,소형,서남서,9,0
2009년 07월 12일 03시,24,20.7,107.4,996,18,65,200,약,소형,서,21,150
2009년 07월 12일 03시,48,21.7,103.7,1000,-1,-4,0,-,-,서북서,17,0
2009년 07월 12일 09시,0,20.5,110.4,996,18,65,200,약,소형,서,29,0
2009년 07월 12일 09시,24,20.9,106.5,1000,-1,-4,0,-,-,서,18,0
2009년 07월 12일 15시,0,20.8,108.5,998,17,61,150,약,소형,서,34,0
2009년 07월 12일 15시,24,21.2,104.8,1002,-1,-4,0,-,-,서,17,0
2009년 07월 12일 21시,0,21,107,998,-1,-4,0,-,-,서,37,0
