일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2018년 06월 08일 03시,0,17.2,127.5,998,19,68,280,약,소형,북북서,7,null
2018년 06월 08일 03시,24,20.9,127.6,992,23,83,330,약,중형,북,17,110
2018년 06월 08일 03시,48,24,130.6,980,29,104,350,중,중형,북동,19,170
2018년 06월 08일 03시,72,26.8,136,975,32,115,380,중,중형,동북동,27,250
2018년 06월 08일 03시,96,32.5,143.3,985,27,97,330,중,중형,북동,39,330
2018년 06월 08일 03시,120,38.8,153.4,990,-1,-4,0,-,-,동북동,48,0
2018년 06월 08일 09시,0,17.7,127.5,998,19,68,280,약,소형,북,9,null
2018년 06월 08일 09시,24,21.4,127.8,990,24,86,330,약,중형,북북서,17,110
2018년 06월 08일 09시,48,24.4,131.3,980,29,104,350,중,중형,북동,19,170
2018년 06월 08일 09시,72,28.3,137.9,975,32,115,380,중,중형,북동,28,250
2018년 06월 08일 09시,96,34.5,146.6,985,27,97,320,중,중형,동북동,43,330
2018년 06월 08일 09시,120,40.4,156.3,990,24,86,0,약,-,동북동,42,0
2018년 06월 08일 15시,0,18.6,127.1,998,19,68,300,약,중형,북북서,18,null
2018년 06월 08일 15시,24,22.3,128.1,990,24,86,330,약,중형,북동,26,110
2018년 06월 08일 15시,48,25.5,132.6,980,29,104,350,중,중형,동,48,170
2018년 06월 08일 15시,72,30,140.3,980,29,104,350,중,중형,동,52,250
2018년 06월 08일 15시,96,37.5,150.6,990,24,86,0,-,-,북동,53,0
2018년 06월 08일 21시,0,19.7,126.9,996,20,72,300,약,중형,북,21,null
2018년 06월 08일 21시,24,23.4,129.5,985,27,97,330,중,중형,북동,19,110
2018년 06월 08일 21시,48,27,135.2,980,29,104,350,중,중형,동북동,29,170
2018년 06월 08일 21시,72,32.8,144.3,980,29,104,350,중,중형,동북동,45,250
2018년 06월 08일 21시,96,39.7,153.5,990,24,86,0,-,-,북동,47,0
2018년 06월 09일 03시,0,20.4,126.7,992,23,83,320,약,중형,북북서,13,null
2018년 06월 09일 03시,24,23.5,129.1,980,29,104,330,중,중형,북동,28,110
2018년 06월 09일 03시,48,27.7,136.1,975,32,115,350,중,중형,동북동,35,170
2018년 06월 09일 03시,72,33.8,146.3,980,29,104,330,중,중형,동북동,49,250
2018년 06월 09일 03시,96,41.1,156.2,990,24,86,0,-,-,북동,50,0
2018년 06월 09일 09시,0,21.3,126.6,992,23,83,320,약,중형,북,17,null
2018년 06월 09일 09시,24,24.7,130.6,980,29,104,330,중,중형,북동,23,110
2018년 06월 09일 09시,48,28.9,138.3,975,32,115,350,중,중형,동북동,41,170
2018년 06월 09일 09시,72,35.5,148.5,980,29,104,330,중,중형,동북동,48,250
2018년 06월 09일 09시,96,42.8,158,996,20,72,0,-,-,북동,50,0
2018년 06월 09일 15시,0,22.3,127.4,985,27,97,370,중,중형,북동,23,null
2018년 06월 09일 15시,24,25.6,132.4,975,32,115,450,중,중형,북동,28,110
2018년 06월 09일 15시,48,30.5,141,980,29,104,420,중,중형,동북동,51,170
2018년 06월 09일 15시,72,37.4,151.1,990,21,76,0,-,-,북동,57,0
2018년 06월 09일 21시,0,22.7,127.8,985,27,97,400,중,중형,북동,10,null
2018년 06월 09일 21시,24,27.8,134,975,32,115,450,중,중형,북동,35,110
2018년 06월 09일 21시,48,34,143.2,985,27,97,380,중,중형,북동,46,170
2018년 06월 09일 21시,72,39.9,153.2,994,20,72,0,-,-,동북동,46,0
2018년 06월 10일 03시,0,23.6,129.4,980,29,104,450,중,중형,동북동,32,null
2018년 06월 10일 03시,24,29.2,136.2,975,32,115,480,중,중형,북동,40,110
2018년 06월 10일 03시,48,35.6,145.1,990,24,86,380,약,중형,북동,45,170
2018년 06월 10일 03시,72,41,155,994,20,72,0,-,-,동북동,44,0
2018년 06월 10일 09시,0,25.2,130.6,975,32,115,450,중,중형,북동,36,null
2018년 06월 10일 09시,24,31.4,138.7,975,32,115,430,중,중형,북동,44,110
2018년 06월 10일 09시,48,38.7,149.5,992,23,83,350,약,중형,북동,53,170
2018년 06월 10일 09시,72,41.8,157.9,996,20,72,0,-,-,동북동,33,0
2018년 06월 10일 15시,0,26.2,132.1,975,32,115,450,중,중형,동북동,31,null
2018년 06월 10일 15시,24,32.6,140.7,980,29,104,400,중,중형,북동,46,110
2018년 06월 10일 15시,48,39.6,152.9,994,21,76,0,-,-,동북동,56,0
2018년 06월 10일 21시,0,27.5,134.3,980,29,104,400,중,중형,동북동,44,null
2018년 06월 10일 21시,24,34.1,144.3,985,27,97,350,중,중형,동북동,50,110
2018년 06월 10일 21시,48,40.5,154.8,994,21,76,0,-,-,동북동,49,0
2018년 06월 11일 03시,0,28.6,136.4,985,27,97,400,중,중형,동북동,40,null
2018년 06월 11일 03시,24,34.8,145.3,990,24,86,0,-,-,북동,45,0
2018년 06월 11일 09시,0,29.9,138.6,990,24,86,380,약,중형,동북동,43,null
2018년 06월 11일 09시,24,37.1,149.3,996,20,72,0,-,-,북동,53,0
2018년 06월 11일 15시,0,31.9,140.9,990,24,86,380,약,중형,북동,52,null
2018년 06월 11일 15시,24,38.9,152.3,994,21,76,0,-,-,동북동,54,0
2018년 06월 11일 21시,0,34.3,144.5,990,24,86,380,약,중형,동북동,71,null
2018년 06월 11일 21시,24,40.5,155.6,994,21,76,0,-,-,동북동,50,0
2018년 06월 12일 03시,0,35.9,147.4,992,23,83,0,-,-,동북동,53,null
