일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2019년 08월 21일 15시,0,15.7,132.3,998,18,65,200,-,소형,북서,21,null
2019년 08월 21일 15시,12,16.9,130.3,996,20,72,220,-,소형,서북서,21,48
2019년 08월 21일 15시,24,18.1,128.4,994,21,76,230,-,소형,서북서,20,110
2019년 08월 21일 15시,36,19.5,126.7,992,23,83,250,-,소형,북서,20,140
2019년 08월 21일 15시,48,21.1,125,990,24,86,280,-,소형,북서,20,170
2019년 08월 21일 15시,72,23.7,121.6,990,24,86,280,-,소형,북서,19,260
2019년 08월 21일 15시,96,25.6,117.3,998,19,68,200,-,소형,서북서,20,370
2019년 08월 21일 15시,120,29,114.7,1002,15,54,0,-,-,북서,19,0
2019년 08월 21일 21시,0,15.7,130.8,998,18,65,210,-,소형,서,27,null
2019년 08월 21일 21시,12,17.3,129.1,994,21,76,220,-,소형,북서,21,48
2019년 08월 21일 21시,24,18.6,127.3,992,23,83,250,-,소형,북서,20,110
2019년 08월 21일 21시,36,20.1,125.7,990,24,86,280,-,소형,북서,20,140
2019년 08월 21일 21시,48,21.6,124.1,990,24,86,280,-,소형,북서,20,170
2019년 08월 21일 21시,72,24.2,120.6,996,20,72,230,-,소형,북서,19,260
2019년 08월 21일 21시,96,26.7,116.6,1000,15,54,0,-,-,서북서,20,0
2019년 08월 22일 03시,0,16.2,130.1,996,20,72,220,-,소형,북서,16,null
2019년 08월 22일 03시,12,17.8,128.6,994,21,76,250,-,소형,북서,20,48
2019년 08월 22일 03시,24,19.3,126.9,992,23,83,270,-,소형,북서,20,110
2019년 08월 22일 03시,36,20.8,125.1,990,24,86,280,-,소형,북서,21,140
2019년 08월 22일 03시,48,22.2,123.3,990,24,86,280,-,소형,북서,20,170
2019년 08월 22일 03시,72,24.9,119.5,996,20,72,200,-,소형,북서,20,260
2019년 08월 22일 03시,96,27.5,116.5,1000,15,54,0,-,-,북서,17,0
2019년 08월 22일 09시,0,16.4,129.3,994,21,76,250,-,소형,서북서,15,null
2019년 08월 22일 09시,12,18,127.8,992,23,83,270,-,소형,북서,20,50
2019년 08월 22일 09시,24,19.6,126.1,990,24,86,280,-,소형,북서,21,110
2019년 08월 22일 09시,36,21,124.2,985,27,97,300,중,중형,북서,21,140
2019년 08월 22일 09시,48,22.4,122.3,985,27,97,300,중,중형,북서,21,170
2019년 08월 22일 09시,72,25.4,118.8,996,20,72,200,-,소형,북서,20,260
2019년 08월 22일 09시,96,27.9,116,1002,15,54,0,-,-,북서,16,0
2019년 08월 22일 15시,0,16.4,128.7,994,21,76,320,-,중형,서북서,13,null
2019년 08월 22일 15시,12,18,127,992,23,83,340,-,중형,북서,22,50
2019년 08월 22일 15시,24,19.7,125.1,990,24,86,350,-,중형,북서,22,110
2019년 08월 22일 15시,36,21.4,123.2,985,27,97,360,중,중형,북서,22,140
2019년 08월 22일 15시,48,23.2,121.1,985,27,97,350,중,중형,북서,22,170
2019년 08월 22일 15시,72,26,117.9,996,20,72,250,-,소형,북서,19,260
2019년 08월 22일 15시,96,28.3,115.5,1002,15,54,0,-,-,북서,15,0
2019년 08월 22일 21시,0,16.2,127.8,990,22,79,340,-,중형,서,7,null
2019년 08월 22일 21시,12,18.1,126,985,24,86,350,-,중형,북서,23,50
2019년 08월 22일 21시,24,20.1,124.3,980,29,104,360,중,중형,북서,25,110
2019년 08월 22일 21시,36,21.9,122.2,980,29,104,360,중,중형,북서,25,140
2019년 08월 22일 21시,48,23.7,120.1,990,24,86,320,-,중형,북서,24,170
2019년 08월 22일 21시,72,26.7,117.2,998,19,68,250,-,소형,북서,19,260
2019년 08월 22일 21시,96,28.7,115.1,1004,15,54,0,-,-,북서,15,0
2019년 08월 23일 03시,0,17,127.3,990,24,86,340,-,중형,북북서,15,null
2019년 08월 23일 03시,12,19.1,125.2,985,27,97,350,중,중형,북서,27,50
2019년 08월 23일 03시,24,21.2,123,980,29,104,350,중,중형,북서,28,110
2019년 08월 23일 03시,36,23.4,120.6,985,27,97,330,중,중형,북서,29,140
2019년 08월 23일 03시,48,24.7,118.9,992,23,83,290,-,소형,북서,19,170
2019년 08월 23일 03시,72,27.4,115,998,15,54,0,-,-,북서,20,0
2019년 08월 23일 09시,0,18.4,126.5,985,27,97,340,중,중형,북북서,29,null
2019년 08월 23일 09시,12,20.4,124,980,29,104,350,중,중형,북서,28,48
2019년 08월 23일 09시,24,22.4,121.7,980,29,104,340,중,중형,북서,27,110
2019년 08월 23일 09시,36,23.9,119.4,985,27,97,300,중,중형,서북서,24,140
2019년 08월 23일 09시,48,25.2,117.9,992,23,83,280,-,소형,북서,17,170
2019년 08월 23일 09시,72,27.8,114.4,998,14,50,0,-,-,북서,19,0
2019년 08월 23일 15시,0,19,125.3,985,27,97,340,중,중형,북북서,20,null
2019년 08월 23일 15시,12,20.9,122.8,980,29,104,350,중,중형,북서,28,48
2019년 08월 23일 15시,24,23,120.3,985,27,97,330,중,중형,북서,29,110
2019년 08월 23일 15시,36,23.9,118.2,990,24,86,300,-,중형,서북서,19,140
2019년 08월 23일 15시,48,25,116,994,21,76,250,-,소형,서북서,21,170
2019년 08월 23일 15시,72,27.7,112.4,1000,14,50,0,-,-,북서,19,0
2019년 08월 23일 21시,0,19.6,124.8,985,27,97,340,중,중형,북서,14,null
2019년 08월 23일 21시,12,21.7,122,980,29,104,340,중,중형,북서,32,48
2019년 08월 23일 21시,24,23.3,119.3,985,27,97,310,중,중형,서북서,28,110
2019년 08월 23일 21시,36,24.4,117.2,992,23,83,270,-,소형,서북서,20,140
2019년 08월 23일 21시,48,25.5,115.1,996,20,72,250,-,소형,서북서,21,170
2019년 08월 23일 21시,72,27.9,111.9,1002,12,43,0,-,-,북서,17,0
