일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2005년 09월 16일 21시,0,11.4,114.2,992,18,65,330,약,중형,서북서,12,null
2005년 09월 16일 21시,24,15.3,112.1,985,27,97,400,중,중형,북북서,31,150
2005년 09월 16일 21시,48,18.1,107.1,980,30,108,400,중,중형,서북서,37,250
2005년 09월 16일 21시,72,20.1,102.1,996,18,65,350,약,중형,서북서,33,400
2005년 09월 17일 15시,0,15.4,113.8,990,21,76,440,약,중형,북북서,30,null
2005년 09월 17일 15시,24,19,107.5,985,26,94,460,중,중형,서북서,47,150
2005년 09월 17일 15시,48,21,100.5,994,null,null,null,null,null,서북서,44,0
2005년 09월 18일 15시,0,17.5,107.2,992,21,76,450,약,중형,서,30,null
2005년 09월 18일 15시,24,19.9,101.3,998,null,null,null,null,null,서북서,40,0
2005년 09월 19일 06시,0,20,101,1000,null,null,null,null,null,서,46,null
