일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2017년 09월 12일 21시,0,14.9,119.4,998,19,68,170,약,소형,북북서,20,0
2017년 09월 12일 21시,24,16,115.9,990,24,86,200,약,소형,서북서,17,140
2017년 09월 12일 21시,48,17.5,112.5,975,32,115,250,중,소형,서북서,17,230
2017년 09월 12일 21시,72,18.9,108.7,970,35,126,270,강,소형,서북서,18,320
2017년 09월 12일 21시,96,20.7,103.5,990,24,86,150,약,소형,서북서,24,460
2017년 09월 12일 21시,120,21.8,100.5,1000,-1,-4,0,-,-,서북서,14,0
2017년 09월 13일 03시,0,14.8,117.4,996,20,72,180,약,소형,서,36,0
2017년 09월 13일 03시,24,16.2,114.4,990,24,86,200,약,소형,서북서,15,140
2017년 09월 13일 03시,48,17.8,110.2,970,35,126,250,강,소형,서북서,20,230
2017년 09월 13일 03시,72,20,105.6,970,35,126,250,강,소형,서북서,23,320
2017년 09월 13일 03시,96,22,101.1,996,-1,-4,0,-,-,서북서,21,0
2017년 09월 13일 09시,0,14.8,117.1,994,21,76,180,약,소형,서,5,0
2017년 09월 13일 09시,24,16.6,113.1,985,27,97,200,중,소형,서북서,20,140
2017년 09월 13일 09시,48,18.1,108.7,970,35,126,250,강,소형,서북서,21,230
2017년 09월 13일 09시,72,19.8,104.6,985,27,97,230,중,소형,서북서,20,320
2017년 09월 13일 09시,96,22,99.1,998,-1,-4,0,-,-,서북서,26,0
2017년 09월 13일 15시,0,15.3,116,992,23,83,180,약,소형,서북서,22,0
2017년 09월 13일 15시,24,16.9,111.5,980,29,104,200,중,소형,서북서,21,140
2017년 09월 13일 15시,48,18.7,106.7,975,32,115,250,중,소형,서북서,23,230
2017년 09월 13일 15시,72,20.3,101.9,996,-1,-4,0,-,-,서북서,23,0
2017년 09월 13일 21시,0,15.6,114.9,992,23,83,180,약,소형,서북서,20,0
2017년 09월 13일 21시,24,17,110.8,975,32,115,230,중,소형,서북서,21,140
2017년 09월 13일 21시,48,18.7,105.9,980,29,104,200,중,소형,서북서,23,230
2017년 09월 13일 21시,72,19.9,101.3,1002,-1,-4,0,-,-,서북서,21,0
2017년 09월 14일 03시,0,15.8,113.6,990,24,86,230,약,소형,서,23,0
2017년 09월 14일 03시,24,17.2,109.6,975,32,115,250,중,소형,서북서,21,140
2017년 09월 14일 03시,48,18.9,104.9,996,20,72,180,약,소형,서북서,22,230
2017년 09월 14일 03시,72,20.5,99,1004,-1,-4,0,-,-,서북서,27,0
2017년 09월 14일 09시,0,16.3,112.3,985,27,97,230,중,소형,서북서,25,0
2017년 09월 14일 09시,24,17.7,108,975,32,115,250,중,소형,서북서,20,140
2017년 09월 14일 09시,48,19.2,102.8,998,-1,-4,0,-,-,서북서,24,0
2017년 09월 14일 15시,0,16.4,111.2,980,29,104,230,중,소형,서,20,0
2017년 09월 14일 15시,24,17.9,106.7,975,32,115,250,중,소형,서북서,21,140
2017년 09월 14일 15시,48,19.2,101.3,998,-1,-4,0,-,-,서북서,24,0
2017년 09월 14일 21시,0,16.9,109.8,975,32,115,250,중,소형,서북서,27,0
2017년 09월 14일 21시,24,18.4,104.7,990,24,86,180,약,소형,서북서,24,140
2017년 09월 14일 21시,48,19.5,99.2,1000,-1,-4,0,-,-,서북서,25,0
2017년 09월 15일 03시,0,17.4,108.7,970,35,126,250,강,소형,서북서,22,0
2017년 09월 15일 03시,24,18.7,103.5,998,-1,-4,0,-,-,서북서,23,0
2017년 09월 15일 09시,0,17.8,107.4,960,39,140,270,강,소형,서북서,24,0
2017년 09월 15일 09시,24,19.3,101.1,1000,-1,-4,0,-,-,서북서,29,0
2017년 09월 15일 15시,0,17.8,105.9,960,39,140,270,강,소형,서,26,0
2017년 09월 15일 15시,24,20,98.9,1002,-1,-4,0,-,-,서북서,32,0
2017년 09월 15일 21시,0,18,104.6,985,24,86,200,약,소형,서,23,0
2017년 09월 15일 21시,24,20.6,96.9,1002,-1,-4,0,-,-,서북서,36,0
2017년 09월 16일 03시,0,18.2,102.6,994,20,72,120,약,소형,서,35,0
2017년 09월 16일 03시,24,21.7,96.5,1002,-1,-4,0,-,-,서북서,31,0
2017년 09월 16일 09시,0,18.7,101,998,-1,-4,0,-,-,서북서,30,0
