일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2010년 08월 30일 21시,0,26.2,122,996,19,68,100,약,소형,null,0,0
2010년 08월 30일 21시,24,25.7,121.1,996,19,68,100,약,소형,서남서,5,150
2010년 08월 30일 21시,48,24.8,120.7,1000,-1,-4,0,-,-,남남서,5,0
2010년 08월 31일 03시,0,25.6,121.3,995,20,72,120,약,소형,남서,17,0
2010년 08월 31일 03시,24,24.6,120.4,995,20,72,120,약,소형,남서,6,150
2010년 08월 31일 03시,48,23.8,120.2,1000,-1,-4,0,-,-,남남서,4,0
2010년 08월 31일 09시,0,25.6,120.7,995,20,72,120,약,소형,서,11,0
2010년 08월 31일 09시,24,25,120.4,995,20,72,120,약,소형,남남서,3,150
2010년 08월 31일 09시,48,24.4,120.6,1000,-1,-4,0,-,-,남남동,4,0
2010년 08월 31일 15시,0,25.3,120.2,996,19,68,100,약,소형,남서,11,0
2010년 08월 31일 15시,24,24,118.4,1000,-1,-4,0,-,-,남서,10,0
2010년 08월 31일 21시,0,25.1,119.9,998,18,65,80,약,소형,서남서,7,0
2010년 08월 31일 21시,24,23.9,118,1000,-1,-4,0,-,-,서남서,10,0
2010년 09월 01일 03시,0,24.7,119.3,1000,-1,-4,0,-,-,서남서,13,0
