일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2001년 06월 20일 15시,0,13.1,133,996,18,65,150,약,소형,북서,22,null
2001년 06월 20일 15시,24,14.7,130.7,null,null,null,null,null,null,null,null,190
2001년 06월 20일 15시,48,16.8,126.4,null,null,null,null,null,null,null,null,320
2001년 06월 21일 15시,0,15.1,127.1,990,23,83,330,약,중형,북북서,20,null
2001년 06월 21일 15시,24,17.9,124.1,null,null,null,null,null,null,null,null,190
2001년 06월 21일 15시,48,21,121,null,null,null,null,null,null,null,null,310
2001년 06월 22일 15시,0,19.5,122.3,965,33,119,450,강,중형,북서,30,null
2001년 06월 22일 15시,24,22.4,120.1,null,null,null,null,null,null,null,null,190
2001년 06월 22일 15시,48,27.6,119,null,null,null,null,null,null,null,null,330
2001년 06월 23일 09시,0,22.1,119.5,955,38,137,450,강,중형,북북서,25,null
2001년 06월 23일 09시,24,26.8,118.9,null,null,null,null,null,null,null,null,200
2001년 06월 23일 09시,48,34.5,121.2,null,null,null,null,null,null,null,null,350
2001년 06월 23일 21시,0,24.8,119.4,975,28,101,200,중,소형,북,27,null
2001년 06월 23일 21시,24,34.2,121.9,null,null,null,null,null,null,null,null,200
2001년 06월 23일 21시,48,39.1,128,null,null,null,null,null,null,null,null,400
2001년 06월 24일 03시,0,26.5,119.5,985,23,83,200,약,소형,북,30,null
2001년 06월 24일 03시,24,36.6,124.2,null,null,null,null,null,null,null,null,200
2001년 06월 24일 03시,48,41.1,134.2,null,null,null,null,null,null,null,null,400
2001년 06월 24일 09시,0,28.2,120.6,995,21,76,200,약,소형,북북동,35,null
2001년 06월 24일 09시,12,33.4,123.3,null,null,null,null,null,null,null,null,150
2001년 06월 24일 09시,24,38.3,126.9,null,null,null,null,null,null,null,null,200
2001년 06월 24일 09시,36,41.2,133.8,null,null,null,null,null,null,null,null,400
2001년 06월 24일 15시,0,30.1,122,998,20,72,150,약,소형,북북동,40,null
2001년 06월 24일 15시,12,36.6,125.1,null,null,null,null,null,null,null,null,150
2001년 06월 24일 15시,24,40.1,133.1,null,null,null,null,null,null,null,null,200
2001년 06월 24일 18시,0,31.5,122.8,998,20,72,150,약,소형,북동,50,null
2001년 06월 24일 18시,12,36.3,128,null,null,null,null,null,null,null,null,150
2001년 06월 24일 18시,24,39,136.5,null,null,null,null,null,null,null,null,200
2001년 06월 24일 21시,0,32.3,124.6,1000,15,54,null,null,null,북동,60,null
