일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2001년 07월 23일 09시,0,25.4,148.1,996,23,83,130,약,소형,서남서,11,null
2001년 07월 23일 09시,24,25,144.2,null,null,null,null,null,null,null,null,180
2001년 07월 23일 09시,48,25.5,140.5,null,null,null,null,null,null,null,null,310
2001년 07월 24일 09시,0,25.5,144.2,980,28,101,240,중,소형,서북서,22,null
2001년 07월 24일 09시,24,26.8,140.2,null,null,null,null,null,null,null,null,200
2001년 07월 24일 09시,48,28.5,138,null,null,null,null,null,null,null,null,310
2001년 07월 25일 09시,0,27.3,140.4,975,28,101,200,중,소형,북서,27,null
2001년 07월 25일 09시,24,29.5,139.5,null,null,null,null,null,null,null,null,180
2001년 07월 25일 09시,48,32,140.7,null,null,null,null,null,null,null,null,310
2001년 07월 26일 09시,0,29.3,140.8,960,33,119,280,강,소형,북북동,13,null
2001년 07월 26일 09시,24,30.5,140.9,null,null,null,null,null,null,null,null,180
2001년 07월 26일 09시,48,32,141.7,null,null,null,null,null,null,null,null,310
2001년 07월 27일 09시,0,31.2,143.6,955,38,137,350,강,중형,동북동,17,null
2001년 07월 27일 09시,24,32.5,145.5,null,null,null,null,null,null,null,null,180
2001년 07월 27일 09시,48,33.7,147.2,null,null,null,null,null,null,null,null,310
2001년 07월 28일 09시,0,33.1,148.3,965,34,122,460,강,중형,북동,22,null
2001년 07월 28일 09시,24,36,152,null,null,null,null,null,null,null,null,180
2001년 07월 28일 09시,48,39.5,158.2,null,null,null,null,null,null,null,null,310
2001년 07월 29일 09시,0,37.2,155,980,26,94,350,중,중형,북동,40,null
2001년 07월 29일 09시,24,41.5,163.5,null,null,null,null,null,null,null,null,180
