일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2001년 10월 20일 09시,0,6.9,156.6,998,18,65,150,약,소형,북서,6,null
2001년 10월 20일 09시,24,9,155.6,null,null,null,null,null,null,null,null,170
2001년 10월 20일 09시,48,11.4,155.1,null,null,null,null,null,null,null,null,310
2001년 10월 21일 09시,0,11,156.5,985,26,94,280,중,소형,북북서,17,null
2001년 10월 21일 09시,24,13.7,156.4,null,null,null,null,null,null,null,null,200
2001년 10월 21일 09시,48,15.5,156.5,null,null,null,null,null,null,null,null,310
2001년 10월 22일 09시,0,13.6,156.3,965,33,119,370,강,중형,북,9,null
2001년 10월 22일 09시,24,15.3,156,null,null,null,null,null,null,null,null,170
2001년 10월 22일 09시,48,16.9,154.9,null,null,null,null,null,null,null,null,330
2001년 10월 23일 09시,0,15.1,157.6,950,40,144,460,강,중형,북북동,8,null
2001년 10월 23일 09시,24,17.5,157.6,null,null,null,null,null,null,null,null,170
2001년 10월 23일 09시,48,20,155.6,null,null,null,null,null,null,null,null,310
2001년 10월 24일 09시,0,16.6,157.2,930,50,180,560,매우강,대형,북북서,8,null
2001년 10월 24일 09시,24,19,156.5,null,null,null,null,null,null,null,null,170
2001년 10월 24일 09시,48,23,157.2,null,null,null,null,null,null,null,null,310
2001년 10월 25일 09시,0,18.6,155.2,930,50,180,600,매우강,대형,북서,17,null
2001년 10월 25일 09시,24,21.7,153.9,null,null,null,null,null,null,null,null,180
2001년 10월 25일 09시,48,26.2,156.4,null,null,null,null,null,null,null,null,330
2001년 10월 26일 09시,0,21.9,154,925,50,180,650,매우강,대형,북,18,null
2001년 10월 26일 09시,24,28.2,156.3,null,null,null,null,null,null,null,null,190
2001년 10월 26일 09시,48,37.5,162,null,null,null,null,null,null,null,null,440
2001년 10월 27일 09시,0,28.7,156.9,950,41,148,650,강,대형,북북동,40,null
2001년 10월 27일 09시,24,36.7,162,null,null,null,null,null,null,null,null,190
2001년 10월 27일 09시,48,43,173.4,null,null,null,null,null,null,null,null,440
2001년 10월 28일 09시,0,38,163,976,null,null,null,null,null,북북동,40,null
