일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2013년 08월 10일 03시,0,13.8,131.7,1000,18,65,180,약,소형,서,18,0
2013년 08월 10일 03시,24,15.2,127.5,996,19,68,200,약,소형,서북서,20,140
2013년 08월 10일 03시,48,16.5,123.3,994,21,76,220,약,소형,서북서,19,230
2013년 08월 10일 03시,72,18.2,118.6,992,22,79,230,약,소형,서북서,22,320
2013년 08월 10일 03시,96,19.5,114.9,990,24,86,250,약,소형,서북서,17,460
2013년 08월 10일 03시,120,20.6,111.4,990,24,86,250,약,소형,서북서,16,550
2013년 08월 10일 09시,0,13.7,130.6,990,24,86,200,약,소형,서,20,0
2013년 08월 10일 09시,24,15.2,126.7,965,38,137,250,강,소형,서북서,19,140
2013년 08월 10일 09시,48,17.5,123.2,950,43,155,300,강,중형,서북서,19,230
2013년 08월 10일 09시,72,19.1,118.9,960,40,144,280,강,소형,서북서,20,320
2013년 08월 10일 09시,96,20.3,114.8,960,40,144,250,강,소형,서북서,19,460
2013년 08월 10일 09시,120,21.3,111.3,970,36,130,220,강,소형,서북서,16,550
2013년 08월 10일 15시,0,13.9,129.2,975,34,122,200,강,소형,서,25,0
2013년 08월 10일 15시,24,15.7,125,955,41,148,300,강,중형,서북서,21,140
2013년 08월 10일 15시,48,18,121.2,970,36,130,250,강,소형,서북서,20,230
2013년 08월 10일 15시,72,19.3,116.7,965,38,137,280,강,소형,서북서,20,320
2013년 08월 10일 15시,96,20.3,112.1,970,36,130,250,강,소형,서북서,21,510
2013년 08월 10일 15시,120,23.1,109.5,980,31,112,150,중,소형,북서,17,600
2013년 08월 10일 21시,0,14,128.2,955,41,148,230,강,소형,서,18,0
2013년 08월 10일 21시,24,15.4,124.3,940,47,169,320,매우강,중형,서북서,19,140
2013년 08월 10일 21시,48,18.1,119.7,950,43,155,300,강,중형,서북서,24,230
2013년 08월 10일 21시,72,19.5,115.6,940,47,169,320,매우강,중형,서북서,19,320
2013년 08월 10일 21시,96,20.7,111.3,965,38,137,280,강,소형,서북서,19,460
2013년 08월 10일 21시,120,23.3,109.3,996,19,68,150,약,소형,북서,15,550
2013년 08월 11일 03시,0,14.2,127.1,955,41,148,230,강,소형,서,20,0
2013년 08월 11일 03시,24,16.2,123.2,940,47,169,320,매우강,중형,서북서,20,140
2013년 08월 11일 03시,48,18.4,118.4,960,40,144,300,강,중형,서북서,23,230
2013년 08월 11일 03시,72,19.8,113.4,955,41,148,300,강,중형,서북서,23,320
2013년 08월 11일 03시,96,21.4,111,980,31,112,230,중,소형,서북서,13,460
2013년 08월 11일 03시,120,23.6,109.9,1000,-1,-4,0,-,-,북북서,11,0
2013년 08월 11일 09시,0,14.5,125.9,955,41,148,230,강,소형,서북서,22,0
2013년 08월 11일 09시,24,16.6,121.8,945,45,162,320,매우강,중형,서북서,21,140
2013년 08월 11일 09시,48,18.7,116.9,955,41,148,300,강,중형,서북서,24,230
2013년 08월 11일 09시,72,20.2,112.3,960,40,144,280,강,소형,서북서,21,320
2013년 08월 11일 09시,96,22.2,110.2,990,24,86,200,약,소형,북서,13,460
2013년 08월 11일 09시,120,25.1,109,1002,-1,-4,0,-,-,북북서,14,0
2013년 08월 11일 15시,0,15.1,124.7,940,47,169,280,매우강,소형,서북서,24,0
2013년 08월 11일 15시,24,17.4,120.4,960,40,144,250,강,소형,서북서,22,140
2013년 08월 11일 15시,48,19.1,115.2,955,41,148,270,강,소형,서북서,24,230
2013년 08월 11일 15시,72,20.8,111.6,975,34,122,230,강,소형,서북서,17,320
2013년 08월 11일 15시,96,23.1,109.6,1000,-1,-4,0,-,-,북서,14,0
2013년 08월 11일 21시,0,15.5,123.5,930,50,180,300,매우강,중형,서북서,23,0
2013년 08월 11일 21시,24,17.6,119.4,955,41,148,250,강,소형,서북서,22,140
2013년 08월 11일 21시,48,19.4,114.5,950,43,155,280,강,소형,서북서,23,230
2013년 08월 11일 21시,72,21.6,111,975,34,122,200,강,소형,서북서,18,320
2013년 08월 11일 21시,96,25.1,108.1,1000,-1,-4,0,-,-,북서,20,0
2013년 08월 12일 03시,0,16.2,122.4,940,47,169,280,매우강,소형,서북서,24,0
2013년 08월 12일 03시,24,18.1,118,955,41,148,250,강,소형,서북서,21,140
2013년 08월 12일 03시,48,20.1,113.4,955,41,148,250,강,소형,서북서,22,230
2013년 08월 12일 03시,72,22.3,110.6,975,34,122,200,강,소형,북서,16,320
2013년 08월 12일 03시,96,25.5,108.5,1000,-1,-4,0,-,-,북북서,17,0
2013년 08월 12일 09시,0,16.7,120.6,955,41,148,280,강,소형,서북서,33,0
2013년 08월 12일 09시,24,18.5,116.1,945,45,162,280,매우강,소형,서북서,22,140
2013년 08월 12일 09시,48,20.3,111.5,955,41,148,230,강,소형,서북서,21,230
2013년 08월 12일 09시,72,22.6,109.8,985,27,97,180,중,소형,북서,13,320
2013년 08월 12일 09시,96,25.2,108.1,1000,-1,-4,0,-,-,북북서,14,0
2013년 08월 12일 15시,0,17.4,119.2,960,40,144,280,강,소형,서북서,28,0
2013년 08월 12일 15시,24,19,114.2,950,43,155,280,강,소형,서북서,23,140
2013년 08월 12일 15시,48,20.5,111.1,955,41,148,250,강,소형,서북서,15,230
2013년 08월 12일 15시,72,22.9,109.5,994,21,76,150,약,소형,북서,13,320
2013년 08월 12일 15시,96,25.6,108.4,1000,-1,-4,0,-,-,북북서,13,0
2013년 08월 12일 21시,0,17.8,118,965,38,137,250,강,소형,서북서,22,0
2013년 08월 12일 21시,24,19.3,113.4,950,43,155,280,강,소형,서북서,21,140
2013년 08월 12일 21시,48,21.4,110.4,970,36,130,200,강,소형,북서,16,230
2013년 08월 12일 21시,72,23.6,108.4,998,18,65,150,약,소형,북서,13,320
2013년 08월 12일 21시,96,25.4,106.6,1002,-1,-4,0,-,-,북서,11,0
2013년 08월 13일 03시,0,18,116.5,960,40,144,280,강,소형,서,27,0
2013년 08월 13일 03시,24,19.7,112.6,945,45,162,300,매우강,중형,서북서,19,140
2013년 08월 13일 03시,48,21.9,110.1,975,34,122,200,강,소형,북서,15,230
2013년 08월 13일 03시,72,23.8,108.3,1000,-1,-4,0,-,-,북서,12,0
2013년 08월 13일 09시,0,18.3,115.2,955,41,148,320,강,중형,서북서,24,0
2013년 08월 13일 09시,24,20.3,112.5,945,45,162,350,매우강,중형,북서,15,140
2013년 08월 13일 09시,48,22.5,110.3,980,31,112,180,중,소형,북서,14,230
2013년 08월 13일 09시,72,23.9,108.1,1004,-1,-4,0,-,-,서북서,11,0
2013년 08월 13일 15시,0,18.9,114.1,955,41,148,330,강,중형,서북서,22,0
2013년 08월 13일 15시,24,21.1,111.8,950,43,155,340,강,중형,북서,14,140
2013년 08월 13일 15시,48,22.9,109.6,985,27,97,150,중,소형,북서,12,230
2013년 08월 13일 15시,72,23.5,107.4,1004,-1,-4,0,-,-,서북서,10,0
2013년 08월 13일 21시,0,19.2,113.6,955,41,148,330,강,중형,서북서,10,0
2013년 08월 13일 21시,24,21.8,110.7,960,40,144,280,강,소형,북서,17,140
2013년 08월 13일 21시,48,23,108.9,994,21,76,150,약,소형,서북서,9,230
2013년 08월 13일 21시,72,23.3,106.8,1000,-1,-4,0,-,-,서,9,0
2013년 08월 14일 03시,0,19.7,112.9,955,41,148,330,강,중형,북서,15,0
2013년 08월 14일 03시,24,22.2,110,975,34,122,230,강,소형,북서,17,140
2013년 08월 14일 03시,48,23.1,108.3,998,-1,-4,0,-,-,서북서,9,0
2013년 08월 14일 09시,0,20.6,112.2,955,41,148,320,강,중형,북서,21,0
2013년 08월 14일 09시,24,23.3,110.1,985,27,97,200,중,소형,북서,15,140
2013년 08월 14일 09시,48,23.7,108.7,1000,-1,-4,0,-,-,서북서,6,0
2013년 08월 14일 15시,0,21.5,111.9,965,38,137,300,강,중형,북북서,17,0
2013년 08월 14일 15시,24,23.8,109.5,990,24,86,180,약,소형,북서,15,140
2013년 08월 14일 15시,48,23.9,108,1004,-1,-4,0,-,-,서,7,0
2013년 08월 14일 21시,0,22,110.9,970,36,130,300,강,중형,서북서,20,0
2013년 08월 14일 21시,24,23.8,108.9,998,-1,-4,0,-,-,북서,12,0
2013년 08월 15일 03시,0,22.4,110.9,985,27,97,310,중,중형,북,7,0
2013년 08월 15일 03시,24,24.1,109.6,998,-1,-4,0,-,-,북북서,10,0
2013년 08월 15일 09시,0,23.1,110.8,994,21,76,200,약,소형,북,13,0
2013년 08월 15일 09시,24,24.5,109.7,1000,-1,-4,0,-,-,북서,8,0
2013년 08월 15일 15시,0,23.7,110.6,996,-1,-4,0,-,-,북북서,12,0
