일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2012년 07월 21일 21시,0,19.5,117,996,19,68,220,약,소형,서북서,22,0
2012년 07월 21일 21시,24,20.5,114.4,990,24,86,240,약,소형,서북서,12,150
2012년 07월 21일 21시,48,20.8,111.6,985,27,97,300,중,중형,서,12,250
2012년 07월 21일 21시,72,20.7,108.8,985,27,97,300,중,중형,서,12,400
2012년 07월 21일 21시,96,21.2,106.4,990,24,86,280,약,소형,서,11,550
2012년 07월 21일 21시,120,21.9,104.8,996,19,68,240,약,소형,서북서,8,700
2012년 07월 22일 03시,0,19.5,116.2,996,19,68,220,약,소형,서,14,0
2012년 07월 22일 03시,24,20.4,113.6,990,24,86,240,약,소형,서북서,12,150
2012년 07월 22일 03시,48,20.6,110.8,985,27,97,300,중,중형,서,12,250
2012년 07월 22일 03시,72,20.8,108.2,985,27,97,300,중,중형,서,11,400
2012년 07월 22일 03시,96,21.6,105.9,990,24,86,280,약,소형,서북서,11,550
2012년 07월 22일 03시,120,22.8,104.2,998,-1,-4,0,-,-,북서,9,0
2012년 07월 22일 09시,0,19.4,115.1,992,22,79,240,약,소형,서,19,0
2012년 07월 22일 09시,24,20.2,112.6,985,27,97,300,중,중형,서북서,11,150
2012년 07월 22일 09시,48,20.8,110,985,27,97,300,중,중형,서북서,12,250
2012년 07월 22일 09시,72,21.2,107.2,990,24,86,250,약,소형,서,12,400
2012년 07월 22일 09시,96,21.8,105,998,-1,-4,0,-,-,서북서,10,0
2012년 07월 22일 15시,0,18.7,114.5,990,23,83,250,약,소형,남서,17,0
2012년 07월 22일 15시,24,20,112.2,980,31,112,300,중,중형,서북서,12,150
2012년 07월 22일 15시,48,20.6,109.1,980,31,112,300,중,중형,서북서,14,250
2012년 07월 22일 15시,72,21.2,105.9,994,21,76,220,약,소형,서북서,14,400
2012년 07월 22일 15시,96,21.9,102.7,998,-1,-4,0,-,-,서북서,14,0
2012년 07월 22일 21시,0,18.6,114.5,990,24,86,250,약,소형,남,2,0
2012년 07월 22일 21시,24,20.1,111.9,975,34,122,320,강,중형,서북서,13,150
2012년 07월 22일 21시,48,20.6,108.4,985,27,97,280,중,소형,서,15,250
2012년 07월 22일 21시,72,21.4,105,998,-1,-4,0,-,-,서북서,15,0
2012년 07월 23일 03시,0,18.9,114.5,985,27,97,280,중,소형,북,6,0
2012년 07월 23일 03시,24,20.7,111.8,975,34,122,320,강,중형,서북서,14,150
2012년 07월 23일 03시,48,21.3,108.3,990,24,86,250,약,소형,서,15,250
2012년 07월 23일 03시,72,21.8,104.6,998,-1,-4,0,-,-,서,16,0
2012년 07월 23일 09시,0,19.2,115,983,28,101,300,중,중형,동북동,10,0
2012년 07월 23일 09시,24,21.3,111.5,975,34,122,320,강,중형,서북서,18,150
2012년 07월 23일 09시,48,21.8,107.9,990,24,86,250,약,소형,서,16,250
2012년 07월 23일 09시,72,22.3,104.2,1000,-1,-4,0,-,-,서,16,0
2012년 07월 23일 15시,0,20.5,114.8,980,28,101,300,중,중형,북,24,0
2012년 07월 23일 15시,24,21.7,110.7,985,25,90,250,중,소형,서북서,19,150
2012년 07월 23일 15시,48,22.1,107,1000,-1,-4,0,-,-,서,16,0
2012년 07월 23일 21시,0,21.1,114.2,975,34,122,350,강,중형,북서,15,0
2012년 07월 23일 21시,24,21.9,110.5,990,24,86,230,약,소형,서북서,16,150
2012년 07월 23일 21시,48,22.3,106.2,1000,-1,-4,0,-,-,서,18,0
2012년 07월 24일 03시,0,21.7,113.3,960,40,144,350,강,중형,서북서,19,0
2012년 07월 24일 03시,24,22.3,109.6,994,21,76,200,약,소형,서,16,150
2012년 07월 24일 03시,48,22.3,105.7,1000,-1,-4,0,-,-,서,17,0
2012년 07월 24일 09시,0,22.3,112.3,980,31,112,260,중,소형,서북서,20,0
2012년 07월 24일 09시,24,23.2,107.8,996,-1,-4,0,-,-,서,20,0
2012년 07월 24일 15시,0,23.1,110.5,990,24,86,150,약,소형,서북서,34,0
2012년 07월 24일 15시,24,22.1,103.5,1000,-1,-4,0,-,-,서,30,0
2012년 07월 24일 21시,0,23.4,108.8,992,20,72,150,약,소형,서,29,0
2012년 07월 24일 21시,24,21.9,102.7,1000,-1,-4,0,-,-,서남서,27,0
2012년 07월 25일 03시,0,23.8,107.4,996,-1,-4,0,-,-,서북서,25,0
