일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2011년 09월 15일 15시,0,22.2,155.2,1004,18,65,220,약,소형,북,11,0
2011년 09월 15일 15시,24,23.2,152.4,1002,20,72,230,약,소형,서북서,13,150
2011년 09월 15일 15시,48,26.1,146.5,998,22,79,270,약,소형,서북서,29,250
2011년 09월 15일 15시,72,31.5,143.8,998,22,79,270,약,소형,북북서,28,400
2011년 09월 15일 15시,96,36.5,146.6,996,24,86,300,약,중형,북북동,26,550
2011년 09월 15일 15시,120,42.2,154.8,1002,18,65,240,약,소형,북동,40,700
2011년 09월 15일 21시,0,23.1,155.3,1004,18,65,220,약,소형,북북동,17,0
2011년 09월 15일 21시,24,24.6,151.1,1002,20,72,230,약,소형,서북서,19,150
2011년 09월 15일 21시,48,27.6,146,998,22,79,270,약,소형,서북서,26,250
2011년 09월 15일 21시,72,32.9,144,998,22,79,270,약,소형,북북서,26,400
2011년 09월 15일 21시,96,38,149.7,996,24,86,300,약,중형,북동,32,550
2011년 09월 15일 21시,120,41.9,158.5,1002,20,72,230,약,소형,동북동,37,700
2011년 09월 16일 03시,0,22.9,154.3,1002,19,68,230,약,소형,서,18,0
2011년 09월 16일 03시,24,24.8,149,1000,20,72,240,약,소형,서북서,25,150
2011년 09월 16일 03시,48,28.8,144.2,998,22,79,270,약,소형,북서,28,250
2011년 09월 16일 03시,72,34.7,145.3,996,24,86,300,약,중형,북,28,400
2011년 09월 16일 03시,96,38.6,153.8,998,22,79,270,약,소형,동북동,37,550
2011년 09월 16일 03시,120,41.3,164.7,1002,20,72,230,약,소형,동북동,41,700
2011년 09월 16일 09시,0,22.9,152.8,1002,19,68,230,약,소형,서,26,0
2011년 09월 16일 09시,24,25.3,147.6,1000,20,72,250,약,소형,서북서,25,150
2011년 09월 16일 09시,48,29.5,143.8,998,22,79,280,약,소형,북서,26,250
2011년 09월 16일 09시,72,34.3,145.5,998,22,79,280,약,소형,북북동,24,400
2011년 09월 16일 09시,96,37.8,155.1,998,22,79,280,약,소형,동북동,40,550
2011년 09월 16일 09시,120,40.5,166.5,1002,18,65,230,약,소형,동북동,43,700
2011년 09월 16일 15시,0,23.1,151.5,1000,20,72,250,약,소형,서,23,0
2011년 09월 16일 15시,24,25.7,146.4,1000,20,72,250,약,소형,서북서,25,150
2011년 09월 16일 15시,48,30.6,143,998,22,79,280,약,소형,북서,27,250
2011년 09월 16일 15시,72,35.3,145.4,998,22,79,280,약,소형,북북동,24,400
2011년 09월 16일 15시,96,38.9,154.6,998,22,79,280,약,소형,동북동,38,550
2011년 09월 16일 15시,120,41,167.1,1002,-1,-4,0,-,-,동,46,0
2011년 09월 16일 21시,0,23.2,150.2,1000,20,72,250,약,소형,서,23,0
2011년 09월 16일 21시,24,26.5,145.2,1000,20,72,250,약,소형,서북서,27,150
2011년 09월 16일 21시,48,31.8,143.1,998,22,79,280,약,소형,북북서,26,250
2011년 09월 16일 21시,72,36.8,147.5,998,22,79,280,약,소형,북동,29,400
2011년 09월 16일 21시,96,39.9,157.6,1000,20,72,250,약,소형,동북동,40,550
2011년 09월 16일 21시,120,42.7,170.2,1002,-1,-4,0,-,-,동북동,46,0
2011년 09월 17일 03시,0,23.3,148.9,1000,20,72,250,약,소형,서,23,0
2011년 09월 17일 03시,24,27.8,143.5,998,22,79,280,약,소형,북서,31,150
2011년 09월 17일 03시,48,33.6,143.3,998,22,79,280,약,소형,북,27,250
2011년 09월 17일 03시,72,37.8,150.5,998,22,79,230,약,소형,동북동,34,400
2011년 09월 17일 03시,96,41.1,161.7,1000,20,72,230,약,소형,동북동,43,550
2011년 09월 17일 03시,120,43.8,174.9,1002,-1,-4,0,-,-,동북동,47,0
2011년 09월 17일 09시,0,24.3,147.7,996,19,68,280,약,소형,북서,28,0
2011년 09월 17일 09시,24,29.2,143.3,996,19,68,280,약,소형,북서,30,150
2011년 09월 17일 09시,48,35.2,144.6,996,19,68,280,약,소형,북북동,29,250
2011년 09월 17일 09시,72,39.7,155.3,1000,-1,-4,0,-,-,동북동,45,0
2011년 09월 17일 15시,0,25.6,146.1,990,25,90,300,중,중형,북서,37,0
2011년 09월 17일 15시,24,31.4,142.6,990,25,90,300,중,중형,북북서,31,150
2011년 09월 17일 15시,48,37,146.3,994,21,76,280,약,소형,북북동,30,250
2011년 09월 17일 15시,72,41.3,157,1000,-1,-4,0,-,-,동북동,44,0
2011년 09월 17일 21시,0,26.4,144.5,985,27,97,300,중,중형,서북서,31,0
2011년 09월 17일 21시,24,33,143.3,985,27,97,300,중,중형,북,31,150
2011년 09월 17일 21시,48,38,147.8,994,21,76,250,약,소형,북동,29,250
2011년 09월 17일 21시,72,42.2,160.8,1000,-1,-4,0,-,-,동북동,50,0
2011년 09월 18일 03시,0,27.4,143.4,985,27,97,300,중,중형,북서,26,0
2011년 09월 18일 03시,24,34.2,143,985,27,97,300,중,중형,북,32,150
2011년 09월 18일 03시,48,39.2,150.5,994,21,76,250,약,소형,북동,37,250
2011년 09월 18일 03시,72,43.3,165.6,1000,-1,-4,0,-,-,동북동,56,0
2011년 09월 18일 09시,0,28.7,142.7,985,27,97,300,중,중형,북북서,27,0
2011년 09월 18일 09시,24,35.1,143.9,990,24,86,270,약,소형,북,31,150
2011년 09월 18일 09시,48,40.1,153.3,994,21,76,250,약,소형,동북동,42,250
2011년 09월 18일 09시,72,43.7,170.7,1000,-1,-4,0,-,-,동북동,63,0
2011년 09월 18일 15시,0,30.2,142.5,975,34,122,330,강,중형,북,28,0
2011년 09월 18일 15시,24,36.2,145.6,985,27,97,300,중,중형,북북동,31,150
2011년 09월 18일 15시,48,41.6,158.3,992,-1,-4,0,-,-,동북동,53,0
2011년 09월 18일 21시,0,31.7,142.5,975,34,122,330,강,중형,북,28,0
2011년 09월 18일 21시,24,37.1,147.2,985,27,97,300,중,중형,북동,31,150
2011년 09월 18일 21시,48,42.4,160.8,995,-1,-4,0,-,-,동북동,55,0
2011년 09월 19일 03시,0,33.1,142.9,975,34,122,330,강,중형,북북동,27,0
2011년 09월 19일 03시,24,38.8,150.8,985,27,97,300,중,중형,북동,40,150
