일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2012년 12월 25일 09시,0,10.1,128.8,1002,18,65,150,약,소형,서,20,0
2012년 12월 25일 09시,24,10.3,124.2,1000,18,65,180,약,소형,서,21,150
2012년 12월 25일 09시,48,10.7,118.6,996,19,68,220,약,소형,서,25,250
2012년 12월 25일 09시,72,11,116,992,22,79,250,약,소형,서,12,400
2012년 12월 25일 09시,96,11.2,113.7,998,18,65,180,약,소형,서,10,550
2012년 12월 25일 09시,120,11.4,111.4,1002,18,65,120,약,소형,서,11,700
2012년 12월 25일 15시,0,10.3,127.2,998,18,65,200,약,소형,서,29,0
2012년 12월 25일 15시,24,10.6,122.5,998,18,65,200,약,소형,서,21,150
2012년 12월 25일 15시,48,10.8,116.6,996,19,68,220,약,소형,서,27,250
2012년 12월 25일 15시,72,10.8,112.3,994,21,76,250,약,소형,서,19,400
2012년 12월 25일 15시,96,10,109.7,1000,18,65,150,약,소형,서남서,13,550
2012년 12월 25일 15시,120,9,107.6,1004,-1,-4,0,-,-,서남서,11,0
2012년 12월 25일 21시,0,10.6,126,998,18,65,200,약,소형,서북서,23,0
2012년 12월 25일 21시,24,11.5,120.5,996,19,68,210,약,소형,서,25,150
2012년 12월 25일 21시,48,11.5,115.7,994,21,76,230,약,소형,서,22,250
2012년 12월 25일 21시,72,10.9,112,996,19,68,210,약,소형,서,17,400
2012년 12월 25일 21시,96,9.5,109,1000,18,65,150,약,소형,서남서,15,550
2012년 12월 25일 21시,120,8.1,106.6,1004,-1,-4,0,-,-,서남서,13,0
2012년 12월 26일 03시,0,10.9,124.8,998,18,65,180,약,소형,서북서,23,0
2012년 12월 26일 03시,24,11.8,119.9,996,19,68,200,약,소형,서,23,150
2012년 12월 26일 03시,48,11.7,115.3,996,19,68,200,약,소형,서,21,250
2012년 12월 26일 03시,72,11.3,112.2,998,18,65,170,약,소형,서,14,400
2012년 12월 26일 03시,96,9.9,109.4,1002,-1,-4,0,-,-,서남서,15,0
2012년 12월 26일 09시,0,11.3,123,998,18,65,180,약,소형,서북서,34,0
2012년 12월 26일 09시,24,11.8,118.8,996,19,68,190,약,소형,서,19,150
2012년 12월 26일 09시,48,12,114.7,996,19,68,190,약,소형,서,19,250
2012년 12월 26일 09시,72,11.9,112.2,998,18,65,170,약,소형,서,12,0
2012년 12월 26일 09시,96,11.6,110.2,1002,-1,-4,0,-,-,서,9,0
2012년 12월 26일 15시,0,11.6,121.8,998,18,65,180,약,소형,서북서,22,0
2012년 12월 26일 15시,24,12.1,116.7,996,19,68,190,약,소형,서,23,150
2012년 12월 26일 15시,48,12,113.6,998,18,65,180,약,소형,서,14,250
2012년 12월 26일 15시,72,11.5,110.4,1002,-1,-4,0,-,-,서,15,0
2012년 12월 26일 21시,0,11.3,121.1,1002,18,65,150,약,소형,서남서,14,0
2012년 12월 26일 21시,24,11.7,115.8,998,18,65,180,약,소형,서,24,150
2012년 12월 26일 21시,48,11.4,112.5,1004,-1,-4,0,-,-,서,15,0
2012년 12월 27일 03시,0,11.6,119.8,1004,17,61,120,약,소형,서북서,24,0
2012년 12월 27일 03시,24,11.6,114.8,1006,-1,-4,0,-,-,서,23,0
2012년 12월 27일 09시,0,10.3,117.1,1004,17,61,120,약,소형,서남서,55,0
2012년 12월 27일 09시,24,10.4,113.3,1006,-1,-4,0,-,-,서,17,0
2012년 12월 27일 15시,0,10.2,115.8,1004,18,65,120,약,소형,서,24,0
2012년 12월 27일 15시,24,9.8,111.2,1006,-1,-4,0,-,-,서,21,0
2012년 12월 27일 21시,0,10.1,114.8,1006,-1,-4,0,-,-,서,18,0
