일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2018년 01월 03일 09시,0,10.5,115.9,1002,18,65,100,약,소형,서북서,26,0
2018년 01월 03일 09시,24,10.8,110.8,1000,18,65,100,약,소형,서,23,140
2018년 01월 03일 09시,48,11.5,106.7,1006,-1,-4,0,-,-,서,19,0
2018년 01월 03일 15시,0,10.9,114.8,1000,18,65,100,약,소형,서북서,21,0
2018년 01월 03일 15시,24,11.2,109.6,1002,18,65,100,약,소형,서,24,140
2018년 01월 03일 15시,48,11.1,105.8,1008,-1,-4,0,-,-,서,17,0
2018년 01월 03일 21시,0,11.5,113.2,1000,18,65,100,약,소형,서북서,31,0
2018년 01월 03일 21시,24,11.6,108.2,1002,-1,-4,0,-,-,서,23,0
2018년 01월 04일 03시,0,11.6,111.9,1000,18,65,100,약,소형,서,24,0
2018년 01월 04일 03시,24,11.7,106.9,1002,-1,-4,0,-,-,서,22,0
2018년 01월 04일 09시,0,12.3,111.1,1002,-1,-4,0,-,-,북서,19,0
