일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2006년 10월 10일 03시,0,17.5,154.4,1000,18,65,180,약,소형,서북서,31,null
2006년 10월 10일 03시,24,19.2,149.3,992,23,83,250,약,소형,서북서,34,150
2006년 10월 10일 03시,48,21.6,144.5,980,29,104,350,중,중형,서북서,33,250
2006년 10월 10일 03시,72,23.4,140.7,970,33,119,400,강,중형,서북서,25,400
2006년 10월 10일 15시,0,18.2,152.3,1000,18,65,260,약,소형,서북서,20,null
2006년 10월 10일 15시,24,20.2,147.1,985,26,94,300,중,중형,서북서,34,150
2006년 10월 10일 15시,48,22.2,142.9,975,30,108,350,중,중형,서북서,28,250
2006년 10월 10일 15시,72,23.1,140.6,965,33,119,400,강,중형,서북서,14,400
2006년 10월 11일 03시,0,19.2,148.9,985,25,90,300,중,중형,서,30,null
2006년 10월 11일 03시,24,21.2,143.9,975,29,104,330,중,중형,서북서,33,150
2006년 10월 11일 03시,48,22.5,141,965,33,119,350,강,중형,서북서,19,250
2006년 10월 11일 03시,72,23.4,139.3,960,35,126,400,강,중형,서북서,11,400
2006년 10월 11일 15시,0,20.4,145,980,27,97,350,중,중형,서,28,null
2006년 10월 11일 15시,24,22.3,141,970,31,112,370,중,중형,서북서,26,150
2006년 10월 11일 15시,48,23,139,960,35,126,400,강,중형,서북서,12,250
2006년 10월 11일 15시,72,23.6,138.2,960,35,126,420,강,중형,북서,6,400
2006년 10월 12일 03시,0,21.3,142.6,975,31,112,360,중,중형,서북서,19,null
2006년 10월 12일 03시,24,22.6,140.1,960,37,133,380,강,중형,서북서,17,170
2006년 10월 12일 03시,48,23,139,955,39,140,400,강,중형,서북서,7,250
2006년 10월 12일 03시,72,23.1,138.2,955,39,140,420,강,중형,서,5,400
2006년 10월 12일 15시,0,22.7,141.5,975,31,112,360,중,중형,북북서,17,null
2006년 10월 12일 15시,24,23.6,139.6,960,37,133,380,강,중형,서북서,12,150
2006년 10월 12일 15시,48,24.9,139.3,955,39,140,400,강,중형,북북서,8,250
2006년 10월 12일 15시,72,26.2,139.8,955,39,140,420,강,중형,북북동,8,400
2006년 10월 13일 03시,0,23.5,141,970,33,119,360,강,중형,북서,13,null
2006년 10월 13일 03시,24,24.4,140.1,955,39,140,380,강,중형,북서,7,150
2006년 10월 13일 03시,48,26.6,140.3,955,39,140,400,강,중형,북,13,250
2006년 10월 13일 03시,72,30.2,142.4,955,39,140,420,강,중형,북북동,24,400
2006년 10월 13일 15시,0,24,140.8,960,37,133,360,강,중형,북,8,null
2006년 10월 13일 15시,24,24.4,140.1,950,41,148,380,강,중형,서북서,5,150
2006년 10월 13일 15시,48,26.9,140.7,950,41,148,400,강,중형,북북동,15,250
2006년 10월 13일 15시,72,32.9,145.4,960,37,133,380,강,중형,북동,42,400
2006년 10월 14일 03시,0,24,141.1,960,37,133,360,강,중형,북,2,null
2006년 10월 14일 03시,24,25.2,141.1,950,41,148,380,강,중형,북,7,150
2006년 10월 14일 03시,48,29.5,144.3,955,39,140,400,강,중형,북동,31,250
2006년 10월 14일 03시,72,35.4,151.5,965,35,126,360,강,중형,북동,48,400
2006년 10월 14일 15시,0,24.8,140.9,955,39,140,360,강,중형,북,5,null
2006년 10월 14일 15시,24,28.1,142.6,950,41,148,380,강,중형,북북동,22,150
2006년 10월 14일 15시,48,33.9,150.1,960,37,133,400,강,중형,북동,49,250
2006년 10월 14일 15시,72,37.9,160.2,970,33,119,360,강,중형,동북동,50,400
2006년 10월 15일 03시,0,26.3,141.1,960,37,133,360,강,중형,북,15,null
2006년 10월 15일 03시,24,31.5,145,960,37,133,360,강,중형,북동,36,220
2006년 10월 15일 03시,48,37.4,158,970,33,119,340,강,중형,동북동,67,340
2006년 10월 15일 03시,72,39.9,170,985,null,null,null,null,null,동북동,52,0
2006년 10월 15일 15시,0,29,142.3,965,35,126,400,강,중형,북북동,33,null
2006년 10월 15일 15시,24,35.6,151.5,975,31,112,360,중,중형,북동,57,150
2006년 10월 15일 15시,36,37.6,159.2,980,29,104,360,중,중형,동북동,70,200
2006년 10월 15일 15시,48,38.6,168.2,985,null,null,null,null,null,동,76,0
2006년 10월 16일 03시,0,32.5,146.2,970,33,119,400,강,중형,북동,53,null
2006년 10월 16일 03시,24,38.9,160,985,null,null,null,null,null,동북동,70,0
2006년 10월 16일 15시,0,36,152.6,975,28,101,400,중,중형,북동,65,null
2006년 10월 16일 15시,24,39,171,990,null,null,null,null,null,동,80,0
2006년 10월 16일 21시,0,37,157,984,null,null,null,null,null,동북동,53,null
