일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2013년 06월 28일 21시,0,10.3,127.9,1000,18,65,150,약,소형,서북서,15,0
2013년 06월 28일 21시,24,13.3,124.3,998,18,65,170,약,소형,북서,21,140
2013년 06월 28일 21시,48,17.2,119.7,996,19,68,200,약,소형,북서,27,230
2013년 06월 28일 21시,72,20.4,115.2,990,24,86,250,약,소형,북서,25,320
2013년 06월 28일 21시,96,23.6,113.4,998,18,65,200,약,소형,북북서,17,460
2013년 06월 28일 21시,120,26.4,112.9,1002,-1,-4,0,-,-,북,13,0
2013년 06월 29일 03시,0,10.7,127.3,1000,18,65,150,약,소형,서북서,13,0
2013년 06월 29일 03시,24,14.1,123.4,996,19,68,180,약,소형,북서,23,140
2013년 06월 29일 03시,48,17.9,118.3,994,21,76,220,약,소형,북서,29,230
2013년 06월 29일 03시,72,20.8,114.3,990,24,86,250,약,소형,북서,22,320
2013년 06월 29일 03시,96,24.6,112.7,1000,-1,-4,0,-,-,북북서,18,0
2013년 06월 29일 09시,0,11.8,125.4,1000,18,65,150,약,소형,서북서,40,0
2013년 06월 29일 09시,24,14.9,121.3,996,19,68,180,약,소형,북서,23,140
2013년 06월 29일 09시,48,18.5,116.7,994,21,76,200,약,소형,북서,26,230
2013년 06월 29일 09시,72,21.7,113.3,990,24,86,230,약,소형,북서,21,320
2013년 06월 29일 09시,96,25,111.8,1002,-1,-4,0,-,-,북북서,16,0
2013년 06월 29일 15시,0,12.4,124.3,1000,18,65,150,약,소형,서북서,23,0
2013년 06월 29일 15시,24,15.8,119.6,996,19,68,200,약,소형,북서,27,140
2013년 06월 29일 15시,48,19.2,115.4,990,24,86,230,약,소형,북서,24,230
2013년 06월 29일 15시,72,22.3,112.8,996,19,68,200,약,소형,북서,18,320
2013년 06월 29일 15시,96,25.1,110.7,1002,-1,-4,0,-,-,북서,16,0
2013년 06월 29일 21시,0,13.6,122.9,998,18,65,170,약,소형,북서,34,0
2013년 06월 29일 21시,24,17.1,118.2,994,21,76,210,약,소형,북서,28,140
2013년 06월 29일 21시,48,20.6,114.1,990,24,86,230,약,소형,북서,24,230
2013년 06월 29일 21시,72,23.6,111.9,1000,-1,-4,0,-,-,북서,16,0
2013년 06월 30일 03시,0,13.9,121.4,998,18,65,170,약,소형,서북서,28,0
2013년 06월 30일 03시,24,17.6,116.8,994,21,76,210,약,소형,북서,27,140
2013년 06월 30일 03시,48,21.2,112.8,992,22,79,220,약,소형,북서,24,230
2013년 06월 30일 03시,72,24.7,110,1002,-1,-4,0,-,-,북서,20,0
2013년 06월 30일 09시,0,14.6,119.7,998,18,65,180,약,소형,서북서,33,0
2013년 06월 30일 09시,24,18,115.1,992,22,79,220,약,소형,북서,26,140
2013년 06월 30일 09시,48,21.3,111.5,998,18,65,200,약,소형,북서,22,230
2013년 06월 30일 09시,72,25.5,108.3,1002,-1,-4,0,-,-,북서,24,0
2013년 06월 30일 15시,0,15.3,118.6,994,21,76,180,약,소형,서북서,24,0
2013년 06월 30일 15시,24,18.5,114.2,990,24,86,220,약,소형,북서,24,140
2013년 06월 30일 15시,48,21.7,110.7,998,18,65,180,약,소형,북서,21,230
2013년 06월 30일 15시,72,25.2,107.5,1002,-1,-4,0,-,-,북서,21,0
2013년 06월 30일 21시,0,16.4,117.2,994,21,76,200,약,소형,북서,32,0
2013년 06월 30일 21시,24,19.8,112.4,990,24,86,220,약,소형,북서,26,140
2013년 06월 30일 21시,48,22.7,109.4,1002,-1,-4,0,-,-,북서,19,0
2013년 07월 01일 03시,0,17.5,115.6,990,24,86,250,약,소형,북서,35,0
2013년 07월 01일 03시,24,20.6,111.3,990,24,86,250,약,소형,북서,24,140
2013년 07월 01일 03시,48,23.5,108.7,1002,-1,-4,0,-,-,북서,17,0
2013년 07월 01일 09시,0,18.3,114,990,24,86,250,약,소형,서북서,32,0
2013년 07월 01일 09시,24,22,110.2,994,21,76,200,약,소형,북서,24,140
2013년 07월 01일 09시,48,25.1,107.6,1002,-1,-4,0,-,-,북서,18,0
2013년 07월 01일 15시,0,19.1,112.6,985,27,97,280,중,소형,서북서,29,0
2013년 07월 01일 15시,24,22.6,109.6,994,21,76,200,약,소형,북서,21,140
2013년 07월 01일 15시,48,25.5,107.4,1004,-1,-4,0,-,-,북서,16,0
2013년 07월 01일 21시,0,19.5,111.5,985,27,97,280,중,소형,서북서,21,0
2013년 07월 01일 21시,24,23,108.3,1000,-1,-4,0,-,-,북서,21,0
2013년 07월 02일 03시,0,20.3,110.6,990,24,86,230,약,소형,북서,22,0
2013년 07월 02일 03시,24,24,107.3,1000,-1,-4,0,-,-,북서,22,0
2013년 07월 02일 09시,0,21.3,109.8,992,22,79,220,약,소형,북서,23,0
2013년 07월 02일 09시,24,24.7,106.9,1002,-1,-4,0,-,-,북서,20,0
2013년 07월 02일 15시,0,22.8,109.2,998,18,65,180,약,소형,북북서,30,0
2013년 07월 02일 15시,24,27.5,106.2,1004,-1,-4,0,-,-,북북서,25,0
2013년 07월 02일 21시,0,23.9,108.3,1000,-1,-4,0,-,-,북서,25,0
