일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2019년 10월 06일 03시,0,15.2,158.1,1000,18,65,170,-,소형,서,25,null
2019년 10월 06일 03시,12,15.4,154.7,994,21,76,200,-,소형,서,30,48
2019년 10월 06일 03시,24,15.8,151.1,985,27,97,230,중,소형,서,33,110
2019년 10월 06일 03시,36,16.2,147.6,970,35,126,270,강,소형,서,31,140
2019년 10월 06일 03시,48,16.8,144.5,950,43,155,300,강,중형,서,28,170
2019년 10월 06일 03시,72,18,140.1,930,50,180,320,매우 강,중형,서북서,20,260
2019년 10월 06일 03시,96,20.1,137,920,53,191,330,매우 강,중형,북서,17,370
2019년 10월 06일 03시,120,23.3,134.2,920,53,191,350,매우 강,중형,북서,19,480
2019년 10월 06일 09시,0,14.8,156.2,996,20,72,200,-,소형,서남서,44,null
2019년 10월 06일 09시,12,15.3,153,985,27,97,230,중,소형,서,29,48
2019년 10월 06일 09시,24,15.8,149.8,975,32,115,270,중,소형,서,29,110
2019년 10월 06일 09시,36,16.3,146.7,960,39,140,300,강,중형,서,28,140
2019년 10월 06일 09시,48,17,143.7,945,45,162,330,매우 강,중형,서북서,27,170
2019년 10월 06일 09시,72,18.3,139.6,925,51,184,350,매우 강,중형,서북서,19,260
2019년 10월 06일 09시,96,20.9,136.2,920,53,191,400,매우 강,중형,북서,19,370
2019년 10월 06일 09시,120,24.4,133.1,920,53,191,400,매우 강,중형,북서,21,480
2019년 10월 06일 15시,0,14.7,154.4,990,24,86,200,-,소형,서,36,null
2019년 10월 06일 15시,12,15.4,150.7,980,29,104,270,중,소형,서,34,48
2019년 10월 06일 15시,24,16,147.4,965,37,133,300,강,중형,서북서,30,110
2019년 10월 06일 15시,36,16.7,144.6,950,43,155,330,강,중형,서북서,26,140
2019년 10월 06일 15시,48,17.3,142.2,940,47,169,370,매우 강,중형,서북서,22,170
2019년 10월 06일 15시,72,19.5,138,920,53,191,420,매우 강,중형,서북서,21,260
2019년 10월 06일 15시,96,22.2,135.3,920,53,191,450,매우 강,중형,북서,17,370
2019년 10월 06일 15시,120,25.7,132,925,51,184,430,매우 강,중형,북서,21,480
2019년 10월 06일 21시,0,14.5,152.8,985,27,97,250,중,소형,서,29,null
2019년 10월 06일 21시,12,15.3,149.3,970,35,126,280,강,소형,서북서,32,48
2019년 10월 06일 21시,24,16.1,145.9,955,40,144,320,강,중형,서북서,31,110
2019년 10월 06일 21시,36,16.9,143.5,945,45,162,350,매우 강,중형,서북서,23,140
2019년 10월 06일 21시,48,17.7,141.2,935,49,176,380,매우 강,중형,서북서,21,170
2019년 10월 06일 21시,72,20.1,137.2,920,53,191,420,매우 강,중형,서북서,21,260
2019년 10월 06일 21시,96,23.1,134.4,920,53,191,450,매우 강,중형,북서,18,370
