일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2014년 01월 18일 09시,0,9.8,127.1,1004,18,65,220,약,소형,동남동,4,0
2014년 01월 18일 09시,24,9.5,126.2,1004,18,65,220,약,소형,서남서,4,150
2014년 01월 18일 09시,48,9,125.4,1004,18,65,200,약,소형,남서,4,250
2014년 01월 18일 09시,72,7.7,123.9,1006,-1,-4,0,-,-,남서,9,0
2014년 01월 18일 15시,0,9.4,127.5,1002,18,65,220,약,소형,남동,10,0
2014년 01월 18일 15시,24,8.8,126.9,1002,18,65,220,약,소형,남서,4,150
2014년 01월 18일 15시,48,8.4,125.9,1004,18,65,200,약,소형,서남서,5,250
2014년 01월 18일 15시,72,7.7,124.7,1006,-1,-4,0,-,-,서남서,6,0
2014년 01월 18일 21시,0,9.1,127.3,1002,18,65,220,약,소형,남남서,7,0
2014년 01월 18일 21시,24,7.8,125.8,1004,18,65,220,약,소형,남서,10,150
2014년 01월 18일 21시,48,7,124.1,1006,-1,-4,0,-,-,서남서,9,0
2014년 01월 19일 03시,0,8.8,127,1004,18,65,200,약,소형,남서,8,0
2014년 01월 19일 03시,24,7.7,125.6,1006,-1,-4,0,-,-,남서,8,0
2014년 01월 19일 09시,0,7.9,127.5,1006,18,65,170,약,소형,남남동,19,0
2014년 01월 19일 09시,24,6.9,126.9,1008,-1,-4,0,-,-,남남서,5,0
2014년 01월 19일 15시,0,7.6,128,1004,18,65,180,약,소형,동남동,11,0
2014년 01월 19일 15시,24,6.7,126.7,1008,-1,-4,0,-,-,남서,7,0
2014년 01월 19일 21시,0,7,128.1,1006,-1,-4,0,-,-,남,11,0
