일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2007년 08월 13일 03시,0,16.9,135.2,1002,18,65,150,약,소형,서남서,5,null
2007년 08월 13일 03시,24,16.8,133.7,996,19,68,180,약,소형,서,7,150
2007년 08월 13일 03시,48,16.7,132.6,990,21,76,200,약,소형,서,5,250
2007년 08월 13일 03시,72,17.2,130.4,985,25,90,250,중,소형,서북서,10,400
2007년 08월 13일 09시,0,16.9,134.5,996,21,76,200,약,소형,서,11,null
2007년 08월 13일 09시,24,17.1,132.5,985,25,90,250,중,소형,서,9,150
2007년 08월 13일 09시,48,17.3,130.7,975,29,104,280,중,소형,서,8,250
2007년 08월 13일 09시,72,18.1,128.2,965,31,112,300,중,중형,서북서,12,400
2007년 08월 13일 21시,0,16.5,133.1,985,27,97,250,중,소형,서,11,null
2007년 08월 13일 21시,24,16.6,130.8,975,31,112,280,중,소형,서,10,150
2007년 08월 13일 21시,48,16.9,128.7,970,33,119,300,강,중형,서,10,250
2007년 08월 13일 21시,72,18.4,126.4,965,35,126,350,강,중형,서북서,13,400
2007년 08월 14일 09시,0,16.4,131.6,965,37,133,300,강,중형,서,13,null
2007년 08월 14일 09시,24,16.7,129.3,960,39,140,320,강,중형,서,10,150
2007년 08월 14일 09시,48,17.7,127.4,955,41,148,350,강,중형,서북서,10,250
2007년 08월 14일 09시,72,20.1,124.9,950,43,155,380,강,중형,북서,15,400
2007년 08월 14일 21시,0,15.8,130,955,41,148,350,강,중형,서남서,13,null
2007년 08월 14일 21시,24,16.5,127.9,945,45,162,360,매우강,중형,서북서,10,150
2007년 08월 14일 21시,48,18.5,126.2,935,49,176,400,매우강,중형,북서,12,250
2007년 08월 14일 21시,72,21.3,123.4,940,47,169,380,매우강,중형,북서,18,400
2007년 08월 15일 09시,0,15.6,128.7,940,47,169,300,매우강,중형,서,11,null
2007년 08월 15일 09시,24,17,126.8,930,51,184,330,매우강,중형,북서,11,150
2007년 08월 15일 09시,48,19.8,124.6,930,51,184,350,매우강,중형,북서,16,250
2007년 08월 15일 09시,72,22.6,122,940,47,169,350,매우강,중형,북서,17,400
2007년 08월 15일 21시,0,16,127.8,935,48,173,330,매우강,중형,북서,8,null
2007년 08월 15일 21시,24,18.3,125.9,930,49,176,350,매우강,중형,북서,14,150
2007년 08월 15일 21시,48,21.1,123.4,930,49,176,350,매우강,중형,북서,17,250
2007년 08월 15일 21시,72,23.7,120.9,940,46,166,330,매우강,중형,북서,16,400
2007년 08월 16일 09시,0,17.3,126.5,910,55,198,370,매우강,중형,북서,15,null
2007년 08월 16일 09시,24,20.2,124.4,910,55,198,370,매우강,중형,북서,16,150
2007년 08월 16일 09시,48,22.5,121.6,950,34,122,350,강,중형,북서,16,250
2007년 08월 16일 09시,72,24.6,118.5,970,35,126,330,강,중형,북서,16,400
2007년 08월 16일 21시,0,18.7,125.6,910,55,198,350,매우강,중형,북북서,17,null
2007년 08월 16일 21시,24,21.7,123,910,55,198,350,매우강,중형,북서,18,150
2007년 08월 16일 21시,48,24.3,120.1,960,39,140,280,강,소형,북서,17,250
2007년 08월 16일 21시,72,26.1,117.5,980,31,112,230,중,소형,북서,14,400
2007년 08월 17일 09시,0,20.4,124.2,920,52,187,350,매우강,중형,북북서,20,null
2007년 08월 17일 09시,24,23.1,121.4,930,49,176,300,매우강,중형,북서,18,150
2007년 08월 17일 09시,48,25.3,118.7,970,35,126,230,강,소형,북서,15,250
2007년 08월 17일 09시,72,27,115.9,990,23,83,150,약,소형,서북서,14,400
2007년 08월 17일 21시,0,21.8,122.9,940,46,166,330,매우강,중형,북북서,15,null
2007년 08월 17일 21시,24,24.3,120,965,37,133,280,강,소형,북서,17,150
2007년 08월 17일 21시,48,26,117.6,985,27,97,230,중,소형,북서,13,250
2007년 08월 17일 21시,72,27,115,998,null,null,null,null,null,서북서,12,0
2007년 08월 18일 09시,0,23.8,120.8,970,33,119,300,강,중형,북서,28,null
2007년 08월 18일 09시,24,25,118.4,980,30,108,230,중,소형,서북서,12,150
2007년 08월 18일 09시,48,26.1,116.3,990,23,83,200,약,소형,서북서,10,250
2007년 08월 18일 09시,72,27.9,114.6,998,null,null,null,null,null,북서,11,0
2007년 08월 18일 21시,0,24.4,119.5,975,31,112,300,중,중형,북서,8,null
2007년 08월 18일 21시,24,26.1,117.5,990,23,83,200,약,소형,북서,12,150
2007년 08월 18일 21시,48,27.4,116.3,998,null,null,null,null,null,북서,8,0
2007년 08월 19일 09시,0,25.3,118.5,990,23,83,230,약,소형,북서,11,null
2007년 08월 19일 09시,24,27.2,116.9,1000,null,null,null,null,null,북서,11,0
2007년 08월 19일 21시,0,26.1,118,996,17,61,180,약,소형,북북서,11,null
2007년 08월 19일 21시,24,27.7,116.2,1002,null,null,null,null,null,북서,10,0
2007년 08월 20일 09시,0,27.1,116.8,998,null,null,null,null,null,서북서,8,null
