일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2004년 07월 25일 21시,0,23.7,149.3,995,21,76,185,약,소형,북서,15,null
2004년 07월 25일 21시,24,25.3,145.9,990,23,83,null,약,null,null,null,150
2004년 07월 25일 21시,48,27.3,142.4,985,27,97,null,중,null,null,null,280
2004년 07월 25일 21시,72,29.5,138.9,null,null,null,null,null,null,null,null,400
2004년 07월 26일 09시,0,24.9,148.4,980,28,101,330,중,중형,북서,11,null
2004년 07월 26일 09시,24,27.3,145.7,965,37,133,null,강,null,null,null,150
2004년 07월 26일 09시,48,29.1,142.3,955,41,148,null,강,null,null,null,250
2004년 07월 26일 09시,72,30,138.3,null,null,null,null,null,null,null,null,400
2004년 07월 27일 09시,0,27.7,146,945,44,158,480,매우강,중형,북서,16,null
2004년 07월 27일 09시,24,30,142.7,945,44,158,null,매우강,null,null,null,150
2004년 07월 27일 09시,48,31,139.5,945,44,158,null,매우강,null,null,null,250
2004년 07월 27일 09시,72,31.7,136.1,null,null,null,null,null,null,null,null,400
2004년 07월 28일 09시,0,30.8,142.6,950,41,148,480,강,중형,서북서,15,null
2004년 07월 28일 09시,24,31.8,139.5,960,39,140,null,강,null,null,null,150
2004년 07월 28일 09시,48,32,136.5,965,37,133,null,강,null,null,null,250
2004년 07월 28일 09시,72,32,133.4,null,null,null,null,null,null,null,null,400
2004년 07월 29일 09시,0,31.6,139.7,960,38,137,390,강,중형,서북서,8,null
2004년 07월 29일 09시,24,31.6,137.4,960,38,137,null,강,null,null,null,150
2004년 07월 29일 09시,48,32,133.9,965,37,133,null,강,null,null,null,250
2004년 07월 29일 09시,72,32.8,131.2,null,null,null,null,null,null,null,null,400
2004년 07월 30일 09시,0,31.4,138.1,960,38,137,370,강,중형,서,6,null
2004년 07월 30일 09시,12,31.5,136.6,965,37,133,null,강,null,null,null,100
2004년 07월 30일 09시,24,31.7,134.9,965,37,133,null,강,null,null,null,150
2004년 07월 30일 09시,36,32.1,133.3,970,35,126,null,강,null,null,null,200
2004년 07월 30일 09시,48,33.1,131.7,980,30,108,null,중,null,null,null,250
2004년 07월 30일 09시,72,36.8,130.3,null,null,null,null,null,null,null,null,400
2004년 07월 30일 21시,0,32,136.1,965,36,130,430,강,중형,서,9,null
2004년 07월 30일 21시,12,32.3,134.3,965,36,130,null,강,null,null,null,100
2004년 07월 30일 21시,24,32.7,132.4,970,34,122,null,강,null,null,null,150
2004년 07월 30일 21시,36,33.8,130.8,980,30,108,null,중,null,null,null,200
2004년 07월 30일 21시,48,35.7,130.3,985,27,97,null,중,null,null,null,250
2004년 07월 30일 21시,72,39.3,130,null,null,null,null,null,null,null,null,400
2004년 07월 31일 09시,0,32.5,134.3,970,33,119,380,강,중형,서북서,14,null
2004년 07월 31일 09시,12,33.3,132.4,975,31,112,null,중,null,null,null,100
2004년 07월 31일 09시,24,34.3,130.9,980,29,104,null,중,null,null,null,150
2004년 07월 31일 09시,36,36,130.1,985,27,97,null,중,null,null,null,200
2004년 07월 31일 09시,48,37.8,130.1,990,23,83,null,약,null,null,null,250
2004년 07월 31일 09시,72,41.7,131.7,null,null,null,null,null,null,null,null,400
2004년 07월 31일 21시,0,34.2,132.3,992,23,83,280,약,소형,북서,25,null
2004년 07월 31일 21시,12,35.2,131,995,19,68,null,약,null,null,null,100
2004년 07월 31일 21시,24,36.6,130.4,995,19,68,null,약,null,null,null,150
2004년 07월 31일 21시,36,38.3,130.5,998,17,61,null,약,null,null,null,200
2004년 07월 31일 21시,48,41.1,131.4,998,17,61,null,약,null,null,null,250
2004년 08월 01일 03시,0,35,130.9,996,18,65,220,약,소형,북서,22,null
2004년 08월 01일 03시,12,36.7,130.3,996,18,65,null,약,null,null,null,100
2004년 08월 01일 03시,24,38.3,130.3,998,17,61,null,약,null,null,null,150
2004년 08월 01일 03시,36,40.3,130.7,998,17,61,null,약,null,null,null,200
2004년 08월 01일 09시,0,35.3,130.6,996,18,65,200,약,소형,북북서,5,null
2004년 08월 01일 09시,12,37.1,130.2,996,18,65,null,약,null,null,null,100
2004년 08월 01일 09시,24,38.7,130.3,998,16,58,null,null,null,null,null,150
2004년 08월 01일 15시,0,35.6,130.7,996,18,65,100,약,소형,북북동,6,null
2004년 08월 01일 15시,12,37.6,131.5,996,18,65,null,약,null,null,null,100
2004년 08월 01일 15시,24,39,132,998,16,58,null,null,null,null,null,150
2004년 08월 01일 21시,0,36.5,131.1,998,null,null,null,null,null,북북동,10,null
