일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2015년 09월 16일 03시,0,18.9,149.4,998,19,68,250,약,소형,서북서,16,0
2015년 09월 16일 03시,24,20.6,145.5,992,23,83,270,약,소형,서북서,19,140
2015년 09월 16일 03시,48,23.1,143,985,27,97,300,중,중형,북서,16,230
2015년 09월 16일 03시,72,25.9,142.2,975,32,115,350,중,중형,북북서,13,320
2015년 09월 16일 03시,96,29.5,143.5,980,29,104,330,중,중형,북북동,18,460
2015년 09월 16일 03시,120,33.9,146.4,985,27,97,300,중,중형,북북동,23,550
2015년 09월 16일 09시,0,19.3,148.4,990,24,86,250,약,소형,서북서,19,0
2015년 09월 16일 09시,24,21,144.7,975,32,115,270,중,소형,서북서,18,140
2015년 09월 16일 09시,48,23.4,142.4,965,37,133,300,강,중형,북서,15,230
2015년 09월 16일 09시,72,26.4,142.4,960,39,140,350,강,중형,북,14,320
2015년 09월 16일 09시,96,31,144.4,975,32,115,330,중,중형,북북동,23,460
2015년 09월 16일 09시,120,34.9,147,990,24,86,300,약,중형,북북동,21,550
2015년 09월 16일 15시,0,19.8,147.3,985,27,97,250,중,소형,서북서,21,0
2015년 09월 16일 15시,24,22,144,970,35,126,280,강,소형,서북서,18,140
2015년 09월 16일 15시,48,24.4,142.2,960,39,140,350,강,중형,북서,14,230
2015년 09월 16일 15시,72,27.4,142.5,960,39,140,350,강,중형,북,14,320
2015년 09월 16일 15시,96,32.2,145,975,32,115,270,중,소형,북북동,24,460
2015년 09월 16일 15시,120,35.9,146.7,992,-1,-4,0,-,-,북북동,18,0
2015년 09월 16일 21시,0,19.9,146.4,980,29,104,250,중,소형,서,16,0
2015년 09월 16일 21시,24,22.8,143.7,965,37,133,280,강,소형,북서,17,140
2015년 09월 16일 21시,48,26.2,143.1,950,43,155,350,강,중형,북,16,230
2015년 09월 16일 21시,72,30.2,145.1,960,39,140,300,강,중형,북북동,21,320
2015년 09월 16일 21시,96,33.9,147.9,975,32,115,250,중,소형,북동,20,460
2015년 09월 16일 21시,120,38.7,152.3,992,-1,-4,0,-,-,북동,28,0
2015년 09월 17일 03시,0,20.3,145.7,970,35,126,270,강,소형,서북서,14,0
2015년 09월 17일 03시,24,23.4,143.4,960,39,140,320,강,중형,북서,17,140
2015년 09월 17일 03시,48,27,143.7,950,43,155,350,강,중형,북,17,230
2015년 09월 17일 03시,72,30.8,145.8,960,39,140,320,강,중형,북북동,19,320
2015년 09월 17일 03시,96,35,149.2,975,32,115,260,중,소형,북동,23,460
2015년 09월 17일 03시,120,39.6,153.8,992,-1,-4,0,-,-,북동,27,0
