일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2001년 09월 18일 09시,0,25.3,139.8,1000,18,65,60,약,소형,북,17,null
2001년 09월 18일 09시,24,28.5,138.5,null,null,null,null,null,null,null,null,190
2001년 09월 18일 09시,48,33,138.5,null,null,null,null,null,null,null,null,310
2001년 09월 18일 21시,0,27.7,138.7,996,21,76,110,약,소형,북북서,23,null
2001년 09월 18일 21시,24,32.4,139,null,null,null,null,null,null,null,null,200
2001년 09월 18일 21시,48,37,144.5,null,null,null,null,null,null,null,null,400
2001년 09월 19일 09시,0,29.9,138.1,980,31,112,130,중,소형,북,17,null
2001년 09월 19일 09시,24,35,141,null,null,null,null,null,null,null,null,200
2001년 09월 19일 09시,48,40,150.5,null,null,null,null,null,null,null,null,440
2001년 09월 19일 21시,0,31.7,138.9,975,31,112,130,중,소형,북북동,18,null
2001년 09월 19일 21시,24,36.5,143.5,null,null,null,null,null,null,null,null,200
2001년 09월 19일 21시,48,41.3,156,null,null,null,null,null,null,null,null,440
2001년 09월 20일 09시,0,33.4,140.8,975,30,108,150,중,소형,북동,22,null
2001년 09월 20일 09시,24,38,148,null,null,null,null,null,null,null,null,200
2001년 09월 20일 21시,0,34.9,143.8,985,25,90,180,중,소형,북동,28,null
2001년 09월 20일 21시,24,40.7,153.6,null,null,null,null,null,null,null,null,200
2001년 09월 21일 09시,0,37.7,148.5,985,25,90,220,중,소형,북동,48,null
2001년 09월 21일 09시,24,48,163,null,null,null,null,null,null,null,null,280
2001년 09월 21일 21시,0,42.5,157.5,992,23,83,220,약,소형,북동,80,null
