일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2005년 07월 22일 03시,0,15,137.2,992,18,65,220,약,소형,북,11,null
2005년 07월 22일 03시,24,17,136.7,985,23,83,230,약,소형,북북서,14,150
2005년 07월 22일 03시,48,20.1,136.1,980,28,101,300,중,중형,북,21,250
2005년 07월 22일 03시,72,23.3,135.5,970,33,119,400,강,중형,북,21,400
2005년 07월 22일 09시,0,15.8,137.3,990,21,76,460,약,중형,북,18,null
2005년 07월 22일 09시,24,17.7,137.1,980,30,108,500,중,대형,북,13,150
2005년 07월 22일 09시,48,20.6,136.8,970,34,122,550,강,대형,북,19,250
2005년 07월 22일 09시,72,24.1,135.8,960,39,140,600,강,대형,북북서,23,400
2005년 07월 23일 09시,0,19.1,137.2,990,21,76,650,약,대형,북서,17,null
2005년 07월 23일 09시,24,22.4,136,975,33,119,650,강,대형,북북서,22,150
2005년 07월 23일 09시,48,26,134.3,965,37,133,700,강,대형,북북서,24,250
2005년 07월 23일 09시,72,29.2,133.4,960,39,140,700,강,대형,북북서,19,400
2005년 07월 24일 09시,0,21.6,137.7,980,28,101,730,중,대형,북동,18,null
2005년 07월 24일 09시,24,25.2,135.8,970,35,126,780,강,대형,북북서,25,150
2005년 07월 24일 09시,48,29.5,134.3,960,39,140,780,강,대형,북북서,27,250
2005년 07월 24일 09시,72,34.6,135.9,970,35,126,650,강,대형,북북동,30,400
2005년 07월 25일 09시,0,26.8,136.9,980,28,101,730,중,대형,북북서,20,null
2005년 07월 25일 09시,24,31.5,136.4,970,35,126,780,강,대형,북,27,150
2005년 07월 25일 09시,48,36.8,140,980,30,108,650,중,대형,북동,34,250
2005년 07월 25일 09시,72,42.7,146,990,23,83,450,약,중형,북동,39,400
2005년 07월 26일 09시,0,32.2,137.6,985,23,83,480,약,중형,북북동,24,null
2005년 07월 26일 09시,12,35.2,139.3,985,23,83,400,약,중형,북북동,37,80
2005년 07월 26일 09시,24,38.5,142,990,20,72,280,약,소형,북동,43,150
2005년 07월 26일 09시,48,43.4,146.4,990,null,null,null,null,null,북동,31,250
2005년 07월 27일 09시,0,39,145,980,25,90,450,중,중형,북동,52,null
2005년 07월 27일 09시,12,42.1,148,985,23,83,350,약,중형,북동,40,80
2005년 07월 27일 09시,24,44.9,151.7,985,null,null,null,null,null,북동,40,150
2005년 07월 28일 09시,0,46.4,149.6,985,null,null,null,null,null,북,28,null
