일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2012년 03월 29일 09시,0,9.2,112.3,1006,17,61,180,약,소형,서남서,6,0
2012년 03월 29일 09시,24,9.1,111.8,1002,18,65,200,약,소형,서,3,150
2012년 03월 29일 09시,48,9.4,111.4,998,20,72,230,약,소형,북서,2,250
2012년 03월 29일 09시,72,9.9,111.1,996,22,79,250,약,소형,북서,3,400
2012년 03월 29일 09시,96,11,110.1,1000,18,65,200,약,소형,북서,7,550
2012년 03월 29일 09시,120,12.9,108.1,1004,-1,-4,0,-,-,북서,12,0
2012년 03월 29일 15시,0,9.5,112.1,1004,18,65,180,약,소형,북북서,8,0
2012년 03월 29일 15시,24,9.9,111.5,1002,20,72,200,약,소형,서북서,3,150
2012년 03월 29일 15시,48,10.1,110.6,998,22,79,220,약,소형,서북서,4,250
2012년 03월 29일 15시,72,10.4,109.5,994,24,86,230,약,소형,서북서,5,400
2012년 03월 29일 15시,96,11.3,108.5,1000,18,65,120,약,소형,북서,6,550
2012년 03월 29일 15시,120,12.9,107.7,1004,-1,-4,0,-,-,북북서,8,0
2012년 03월 29일 21시,0,9.9,111.7,1004,18,65,150,약,소형,북서,12,0
2012년 03월 29일 21시,24,10.2,111.2,1002,20,72,160,약,소형,서북서,3,150
2012년 03월 29일 21시,48,10.6,110.1,996,22,79,180,약,소형,서북서,5,250
2012년 03월 29일 21시,72,11.2,109,996,22,79,180,약,소형,서북서,6,400
2012년 03월 29일 21시,96,13,107.6,1002,-1,-4,0,-,-,북서,10,0
2012년 03월 30일 03시,0,9.9,111.6,1004,18,65,150,약,소형,서,2,0
2012년 03월 30일 03시,24,10.1,111,1000,20,72,160,약,소형,서북서,3,150
2012년 03월 30일 03시,48,10.5,110,992,23,83,180,약,소형,서북서,5,250
2012년 03월 30일 03시,72,11.3,108.6,1000,20,72,160,약,소형,서북서,7,400
2012년 03월 30일 03시,96,12.9,107,1006,-1,-4,0,-,-,북서,10,0
2012년 03월 30일 09시,0,9.8,111.3,1000,20,72,160,약,소형,서남서,6,0
2012년 03월 30일 09시,24,10.1,110.6,996,22,79,170,약,소형,서북서,3,150
2012년 03월 30일 09시,48,10.5,109.6,992,24,86,180,약,소형,서북서,5,250
2012년 03월 30일 09시,72,11.3,108.3,1004,18,65,150,약,소형,서북서,7,400
2012년 03월 30일 09시,96,12.9,106.8,1006,-1,-4,0,-,-,북서,10,0
2012년 03월 30일 15시,0,9.8,111.1,998,20,72,180,약,소형,서,4,0
2012년 03월 30일 15시,24,10.1,110.2,994,22,79,200,약,소형,서북서,4,150
2012년 03월 30일 15시,48,10.7,109.1,994,22,79,200,약,소형,서북서,6,250
2012년 03월 30일 15시,72,11.4,107.9,1004,18,65,150,약,소형,서북서,6,400
2012년 03월 30일 15시,96,12.9,106.5,1006,-1,-4,0,-,-,북서,9,0
2012년 03월 30일 21시,0,9.9,110.7,998,20,72,200,약,소형,서,8,0
2012년 03월 30일 21시,24,10.2,109.6,994,24,86,220,약,소형,서북서,5,150
2012년 03월 30일 21시,48,10.8,108.3,996,22,79,200,약,소형,서북서,7,250
