일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2004년 08월 16일 15시,0,18.8,130.8,992,18,65,370,약,중형,서북서,15,null
2004년 08월 16일 15시,24,21.9,126,985,25,90,null,중,null,null,null,150
2004년 08월 16일 15시,48,25.5,123.2,985,25,90,null,중,null,null,null,250
2004년 08월 16일 15시,72,28,123.1,null,null,null,null,null,null,null,null,400
2004년 08월 17일 09시,0,23,127.8,990,21,76,440,약,중형,북북서,37,null
2004년 08월 17일 09시,12,25.3,126.1,985,27,97,null,중,null,null,null,100
2004년 08월 17일 09시,24,27.5,124.6,980,30,108,null,중,null,null,null,150
2004년 08월 17일 09시,36,29.9,124.8,980,30,108,null,중,null,null,null,200
2004년 08월 17일 09시,48,32.1,125.4,980,30,108,null,중,null,null,null,250
2004년 08월 17일 09시,72,36,129.4,null,null,null,null,null,null,null,null,400
2004년 08월 17일 15시,0,25.1,126.9,985,23,83,440,약,중형,북북서,41,null
2004년 08월 17일 15시,12,28.1,125.7,980,30,108,null,중,null,null,null,100
2004년 08월 17일 15시,24,31,125.3,975,33,119,null,강,null,null,null,150
2004년 08월 17일 15시,36,34.1,127.4,975,33,119,null,강,null,null,null,200
2004년 08월 17일 15시,48,37.7,131.3,985,27,97,null,중,null,null,null,250
2004년 08월 17일 15시,72,40.4,142.7,null,null,null,null,null,null,null,null,400
2004년 08월 17일 21시,0,26.8,126.3,980,26,94,440,중,중형,북북서,37,null
2004년 08월 17일 21시,12,29.5,125.6,975,32,115,null,중,null,null,null,100
2004년 08월 17일 21시,24,32.7,126.4,970,35,126,null,강,null,null,null,150
2004년 08월 17일 21시,36,35.9,129.3,980,26,94,null,중,null,null,null,200
2004년 08월 17일 21시,48,38.5,134.1,990,23,83,null,약,null,null,null,250
2004년 08월 17일 21시,72,40.8,144.4,null,null,null,null,null,null,null,null,400
2004년 08월 18일 03시,0,27.6,125.6,975,31,112,440,중,중형,북서,18,null
2004년 08월 18일 03시,12,31.3,126.1,970,35,126,null,강,null,null,null,100
2004년 08월 18일 03시,24,34.5,128,975,31,112,null,중,null,null,null,150
2004년 08월 18일 03시,36,37.9,132.2,980,26,94,null,중,null,null,null,200
2004년 08월 18일 03시,48,39.6,138.3,990,23,83,null,약,null,null,null,250
2004년 08월 18일 03시,72,41.3,149.9,null,null,null,null,null,null,null,null,400
2004년 08월 18일 09시,0,28.5,125.5,970,33,119,400,강,중형,북북서,18,null
2004년 08월 18일 09시,12,31.9,126.3,970,35,126,null,강,null,null,null,100
2004년 08월 18일 09시,24,35.3,129.1,965,35,126,null,강,null,null,null,150
2004년 08월 18일 09시,36,38.6,134,975,31,112,null,중,null,null,null,200
2004년 08월 18일 09시,48,40.4,140.9,990,23,83,null,약,null,null,null,250
2004년 08월 18일 12시,0,29.1,125.2,970,33,119,520,강,대형,북북서,18,null
2004년 08월 18일 12시,12,32.9,127,965,35,126,null,강,null,null,null,100
2004년 08월 18일 12시,24,36.7,130.8,970,33,119,null,강,null,null,null,150
2004년 08월 18일 12시,36,38.8,136.8,975,31,112,null,중,null,null,null,200
2004년 08월 18일 12시,48,40.6,143.8,990,23,83,null,약,null,null,null,250
2004년 08월 18일 15시,0,30.1,125.3,970,33,119,520,강,대형,북북동,30,null
2004년 08월 18일 15시,12,33.7,127.7,965,35,126,null,강,null,null,null,100
2004년 08월 18일 15시,24,37.3,131.2,970,33,119,null,강,null,null,null,150
2004년 08월 18일 15시,36,39.4,137.5,975,31,112,null,중,null,null,null,200
2004년 08월 18일 15시,48,41.3,143.6,990,23,83,null,약,null,null,null,250
2004년 08월 18일 18시,0,30.5,125.5,970,33,119,520,강,대형,북북동,17,null
