일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2019년 10월 19일 21시,0,10.7,154,1000,18,65,120,-,소형,서,22,null
2019년 10월 19일 21시,12,11.5,151.6,992,23,83,130,-,소형,서북서,23,48
2019년 10월 19일 21시,24,12.3,149.8,985,27,97,140,중,소형,서북서,18,110
2019년 10월 19일 21시,36,13.4,148.2,980,29,104,150,중,소형,북서,18,140
2019년 10월 19일 21시,48,14.9,147,975,32,115,160,중,소형,북서,18,170
2019년 10월 19일 21시,72,18,144,970,35,126,170,강,소형,북서,20,260
2019년 10월 19일 21시,96,21.9,141.3,960,39,140,180,강,소형,북서,21,370
2019년 10월 19일 21시,120,26.3,141.2,955,40,144,190,강,소형,북,20,480
2019년 10월 20일 03시,0,11,152.5,996,20,72,120,-,소형,서북서,31,null
2019년 10월 20일 03시,12,12,150.3,985,27,97,130,중,소형,서북서,22,48
2019년 10월 20일 03시,24,12.8,149,975,32,115,140,중,소형,서북서,14,110
2019년 10월 20일 03시,36,14,147.7,965,37,133,150,강,소형,북서,16,140
2019년 10월 20일 03시,48,15.8,145.9,955,40,144,160,강,소형,북서,23,170
2019년 10월 20일 03시,72,19.2,143.1,950,43,155,170,강,소형,북서,20,260
2019년 10월 20일 03시,96,23,141,945,45,162,170,매우 강,소형,북북서,20,370
2019년 10월 20일 03시,120,28.6,142.1,950,43,155,160,강,소형,북,26,480
2019년 10월 20일 09시,0,11.6,151.6,992,23,83,150,-,소형,서북서,20,null
2019년 10월 20일 09시,12,12.4,149.6,985,27,97,160,중,소형,서북서,20,48
2019년 10월 20일 09시,24,13.3,148.3,975,32,115,170,중,소형,북서,14,110
2019년 10월 20일 09시,36,14.7,146.9,965,37,133,180,강,소형,북서,18,140
2019년 10월 20일 09시,48,16.5,145.3,955,40,144,190,강,소형,북서,22,170
2019년 10월 20일 09시,72,20.1,142.4,950,43,155,200,강,소형,북서,21,260
2019년 10월 20일 09시,96,24.4,141.1,945,45,162,220,매우 강,소형,북북서,21,370
2019년 10월 20일 09시,120,29.6,142.9,950,43,155,200,강,소형,북북동,25,480
2019년 10월 20일 15시,0,11.8,150.5,985,27,97,160,중,소형,서,20,null
2019년 10월 20일 15시,12,12.9,148.7,975,32,115,170,중,소형,서북서,19,48
2019년 10월 20일 15시,24,14.3,147.3,965,37,133,180,강,소형,북서,18,110
2019년 10월 20일 15시,36,15.8,145.9,950,43,155,200,강,소형,북서,18,140
2019년 10월 20일 15시,48,17.3,144.6,945,45,162,210,매우 강,소형,북서,18,170
2019년 10월 20일 15시,72,21.1,141.9,945,45,162,220,매우 강,소형,북서,21,260
2019년 10월 20일 15시,96,26.5,141.4,950,43,155,210,강,소형,북,25,370
2019년 10월 20일 15시,120,32.1,144.9,955,40,144,200,강,소형,북북동,30,480
2019년 10월 20일 21시,0,12.6,149.8,980,29,104,170,중,소형,북서,19,null
2019년 10월 20일 21시,12,14,148.2,970,35,126,180,강,소형,북서,19,48
2019년 10월 20일 21시,24,15.3,146.5,955,40,144,190,강,소형,북서,19,110
2019년 10월 20일 21시,36,16.7,145.2,945,45,162,200,매우 강,소형,북서,18,140
