일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2019년 07월 31일 09시,0,18.9,113.1,994,18,65,250,-,소형,북북서,13,null
2019년 07월 31일 09시,12,19.9,111.7,990,24,86,280,-,소형,북서,15,48
2019년 07월 31일 09시,24,20.4,110.1,990,24,86,280,-,소형,서북서,15,110
2019년 07월 31일 09시,36,20.9,108.7,985,27,97,300,중,중형,서북서,13,140
2019년 07월 31일 09시,48,21.2,107.5,985,27,97,300,중,중형,서북서,11,170
2019년 07월 31일 09시,72,21.5,105.5,992,18,65,200,-,소형,서,9,260
2019년 07월 31일 09시,96,21.5,103.2,998,15,54,0,-,-,서,10,0
2019년 07월 31일 15시,0,19.5,112.7,994,18,65,250,-,소형,북북서,13,null
2019년 07월 31일 15시,12,20.2,111.1,990,24,86,280,-,소형,서북서,15,48
2019년 07월 31일 15시,24,20.7,109.5,990,24,86,280,-,소형,서북서,15,110
2019년 07월 31일 15시,36,21,108.1,985,27,97,300,중,중형,서북서,12,140
2019년 07월 31일 15시,48,21.2,107.1,985,27,97,300,중,중형,서,9,170
2019년 07월 31일 15시,72,21.3,105,992,18,65,200,-,소형,서,9,260
2019년 07월 31일 15시,96,21.1,102.5,998,13,47,0,-,-,서,11,0
2019년 07월 31일 21시,0,19.8,112.2,992,20,72,270,-,소형,서북서,10,null
2019년 07월 31일 21시,12,20.4,110.7,990,24,86,280,-,소형,서북서,14,48
2019년 07월 31일 21시,24,20.8,109.1,985,27,97,300,중,중형,서북서,14,110
2019년 07월 31일 21시,36,21.1,107.8,985,27,97,300,중,중형,서북서,12,140
2019년 07월 31일 21시,48,21.2,106.7,992,23,83,200,-,소형,서,10,170
2019년 07월 31일 21시,72,21.2,104.4,998,15,54,0,-,-,서,10,0
2019년 08월 01일 03시,0,20.1,111.6,990,22,79,280,-,소형,서북서,12,null
2019년 08월 01일 03시,12,20.6,110.2,990,22,79,280,-,소형,서북서,13,48
2019년 08월 01일 03시,24,21,108.7,985,27,97,300,중,중형,서북서,13,110
2019년 08월 01일 03시,36,21.2,107.3,985,27,97,300,중,중형,서,13,140
