일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2001년 08월 02일 21시,0,12.3,150.4,996,18,65,80,약,소형,서북서,13,null
2001년 08월 02일 21시,24,16,149,null,null,null,null,null,null,null,null,200
2001년 08월 02일 21시,48,20,147,null,null,null,null,null,null,null,null,330
2001년 08월 03일 21시,0,17.4,146.8,980,28,101,260,중,소형,북서,28,null
2001년 08월 03일 21시,24,22,143.6,null,null,null,null,null,null,null,null,210
2001년 08월 03일 21시,48,24.7,141.9,null,null,null,null,null,null,null,null,340
2001년 08월 04일 15시,0,21.1,144.5,960,36,130,350,강,중형,북북서,28,null
2001년 08월 04일 15시,24,25.6,142.5,null,null,null,null,null,null,null,null,180
2001년 08월 04일 15시,48,27.5,143.3,null,null,null,null,null,null,null,null,330
2001년 08월 05일 15시,0,25.3,143.7,945,41,148,280,강,소형,북,12,null
2001년 08월 05일 15시,24,28.1,144.3,null,null,null,null,null,null,null,null,180
2001년 08월 05일 15시,48,30.7,145.9,null,null,null,null,null,null,null,null,330
2001년 08월 06일 15시,0,26.5,144.9,955,38,137,260,강,소형,북동,9,null
2001년 08월 06일 15시,24,28.7,147.1,null,null,null,null,null,null,null,null,180
2001년 08월 06일 15시,48,33.5,149.4,null,null,null,null,null,null,null,null,330
2001년 08월 07일 15시,0,29,147.4,955,39,140,260,강,소형,북북동,22,null
2001년 08월 07일 15시,24,33.9,149.4,null,null,null,null,null,null,null,null,180
2001년 08월 07일 15시,48,38.5,149.7,null,null,null,null,null,null,null,null,330
2001년 08월 08일 15시,0,34.3,150.8,975,30,108,250,중,소형,북,30,null
2001년 08월 08일 15시,24,40.3,149.8,null,null,null,null,null,null,null,null,200
2001년 08월 08일 15시,48,47.6,153.5,null,null,null,null,null,null,null,null,400
2001년 08월 09일 15시,0,40.4,151.6,990,23,83,220,약,소형,북,30,null
2001년 08월 09일 15시,24,48.2,152.9,null,null,null,null,null,null,null,null,200
