일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2019년 10월 30일 03시,0,13.5,112.9,1000,18,65,150,-,소형,서북서,21,null
2019년 10월 30일 03시,12,13.8,110.8,994,21,76,220,-,소형,서,19,48
2019년 10월 30일 03시,24,14.1,108.8,998,19,68,200,-,소형,서,18,110
2019년 10월 30일 03시,36,14.4,107.1,1000,18,65,180,-,소형,서,16,140
2019년 10월 30일 03시,48,14.7,105.2,1006,15,54,0,-,-,서,17,0
2019년 10월 30일 09시,0,13.5,111.6,996,20,72,200,-,소형,서,18,null
2019년 10월 30일 09시,12,13.9,109.5,994,21,76,210,-,소형,서,19,48
2019년 10월 30일 09시,24,14.2,107.4,1000,18,65,150,-,소형,서,19,110
2019년 10월 30일 09시,36,14.3,105.3,1004,15,54,0,-,-,서,19,0
2019년 10월 30일 15시,0,13.4,110.6,992,23,83,205,-,소형,서,18,null
2019년 10월 30일 15시,12,13.7,108.6,998,19,68,180,-,소형,서,18,48
2019년 10월 30일 15시,24,14,106.4,1004,15,54,0,-,-,서,20,0
2019년 10월 30일 21시,0,13.2,110.1,992,23,83,220,-,소형,서,11,null
2019년 10월 30일 21시,12,13.6,107.9,1000,18,65,150,-,소형,서,20,48
2019년 10월 30일 21시,24,14.1,105.6,1004,15,54,0,-,-,서북서,21,0
2019년 10월 31일 03시,0,13.2,109.4,994,21,76,220,-,소형,서,13,null
2019년 10월 31일 03시,12,13.6,107.6,1002,17,61,0,-,-,서북서,17,0
2019년 10월 31일 09시,0,13.5,107.1,1000,18,65,200,-,소형,서북서,45,null
2019년 10월 31일 09시,12,13.8,104.9,1006,15,54,0,-,-,서,20,0
2019년 10월 31일 12시,0,13.5,106.1,1004,15,54,0,-,-,서,36,null
