일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2019년 09월 15일 21시,0,17.6,148,1000,18,65,250,-,소형,북서,38,null
2019년 09월 15일 21시,12,20.2,146,1000,18,65,250,-,소형,북서,30,48
2019년 09월 15일 21시,24,23.6,144.3,1004,15,54,0,-,-,북북서,35,0
2019년 09월 16일 03시,0,19.5,146.8,1000,18,65,250,-,소형,북북서,53,null
2019년 09월 16일 03시,12,22.1,145.2,1000,18,65,250,-,소형,북북서,28,50
2019년 09월 16일 03시,24,25.4,143.4,1004,15,54,0,-,-,북북서,34,0
2019년 09월 16일 09시,0,21.4,145.3,1000,18,65,230,-,소형,북북서,47,null
2019년 09월 16일 09시,12,24.3,143.2,1002,15,54,0,-,-,북서,32,0
2019년 09월 16일 15시,0,23.5,143.6,1000,18,65,180,-,소형,북서,66,null
2019년 09월 16일 15시,12,28.5,141.3,1002,14,50,0,-,-,북북서,50,0
2019년 09월 16일 21시,0,25,142.9,1002,14,50,0,-,-,북북서,36,null
