일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2001년 09월 20일 09시,0,15.8,160,996,18,65,260,약,소형,서북서,20,null
2001년 09월 20일 09시,24,15.8,156.4,null,null,null,null,null,null,null,null,190
2001년 09월 20일 09시,48,16.5,154,null,null,null,null,null,null,null,null,310
2001년 09월 21일 09시,0,18.6,154.1,992,20,72,280,약,소형,서북서,25,null
2001년 09월 21일 09시,24,19.2,151.7,null,null,null,null,null,null,null,null,190
2001년 09월 21일 09시,48,21,150,null,null,null,null,null,null,null,null,310
2001년 09월 22일 09시,0,20.9,149.7,980,25,90,300,중,중형,서북서,25,null
2001년 09월 22일 09시,24,25.2,147.2,null,null,null,null,null,null,null,null,190
2001년 09월 22일 09시,48,29.5,146.5,null,null,null,null,null,null,null,null,310
2001년 09월 23일 09시,0,24.5,148.2,960,35,126,410,강,중형,북,22,null
2001년 09월 23일 09시,24,28.5,147,null,null,null,null,null,null,null,null,190
2001년 09월 23일 09시,48,34.2,148,null,null,null,null,null,null,null,null,330
2001년 09월 24일 09시,0,28.3,148,945,43,155,450,강,중형,북,22,null
2001년 09월 24일 09시,24,34,149.5,null,null,null,null,null,null,null,null,200
2001년 09월 24일 09시,48,41,158,null,null,null,null,null,null,null,null,340
2001년 09월 25일 09시,0,35.1,148.3,970,35,126,410,강,중형,북,35,null
2001년 09월 25일 09시,24,43.2,156.5,null,null,null,null,null,null,null,null,200
2001년 09월 25일 09시,48,50,175,null,null,null,null,null,null,null,null,440
2001년 09월 26일 03시,0,42,156,984,23,83,null,약,null,북동,65,null
