일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2010년 09월 15일 21시,0,20.7,127.5,1000,17,61,150,약,소형,null,7,0
2010년 09월 15일 21시,24,21.8,127.4,995,20,72,180,약,소형,북,6,150
2010년 09월 15일 21시,48,23.4,127.4,980,31,112,250,중,소형,북,8,250
2010년 09월 15일 21시,72,24.9,125.9,975,34,122,300,강,중형,북서,10,400
2010년 09월 15일 21시,96,26.3,123.8,970,36,130,350,강,중형,북서,11,550
2010년 09월 15일 21시,120,27.3,121.2,970,36,130,350,강,중형,서북서,12,700
2010년 09월 16일 03시,0,20.9,127.6,995,20,72,180,약,소형,북북동,5,0
2010년 09월 16일 03시,24,21.9,127.7,990,24,86,200,약,소형,북,5,150
2010년 09월 16일 03시,48,23.3,127.7,980,31,112,250,중,소형,북,7,250
2010년 09월 16일 03시,72,24.5,125.7,975,34,122,300,강,중형,서북서,11,400
2010년 09월 16일 03시,96,25.9,122.1,970,36,130,350,강,중형,서북서,17,550
2010년 09월 16일 03시,120,26.8,117.4,980,31,112,250,중,소형,서,20,700
2010년 09월 16일 09시,0,21.5,127.8,985,27,97,250,중,소형,북북동,12,0
2010년 09월 16일 09시,24,22.6,127.9,975,34,122,300,강,중형,북,6,150
2010년 09월 16일 09시,48,23.9,127,970,36,130,350,강,중형,북북서,8,250
2010년 09월 16일 09시,72,24.9,124.7,960,40,144,400,강,중형,서북서,11,400
2010년 09월 16일 09시,96,25.8,121,970,36,130,350,강,중형,서북서,17,550
2010년 09월 16일 09시,120,26.5,116.7,980,31,112,280,중,소형,서,18,700
2010년 09월 16일 15시,0,21.5,128,980,31,112,280,중,소형,동북동,4,0
2010년 09월 16일 15시,24,22.7,127.6,975,34,122,300,강,중형,북북서,6,150
2010년 09월 16일 15시,48,23.6,125.4,970,36,130,350,강,중형,서북서,11,250
2010년 09월 16일 15시,72,24.2,122,960,40,144,400,강,중형,서,15,400
2010년 09월 16일 15시,96,25.2,118.4,970,36,130,350,강,중형,서북서,16,550
2010년 09월 16일 15시,120,27,115.2,980,31,112,280,중,소형,서북서,16,700
2010년 09월 16일 21시,0,21.7,128.6,970,36,130,300,강,중형,동북동,11,0
