일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2003년 08월 20일 21시,0,18.9,131.3,998,18,65,280,약,소형,서,11,null
2003년 08월 20일 21시,24,18.7,128.3,null,null,null,null,null,null,null,null,200
2003년 08월 20일 21시,48,18.5,124,null,null,null,null,null,null,null,null,300
2003년 08월 20일 21시,72,19.5,120.5,null,null,null,null,null,null,null,null,450
2003년 08월 21일 09시,0,18.4,129.4,990,23,83,370,약,중형,서남서,17,null
2003년 08월 21일 09시,24,18.4,125.2,null,null,null,null,null,null,null,null,200
2003년 08월 21일 09시,48,19.5,120.6,null,null,null,null,null,null,null,null,350
2003년 08월 21일 09시,72,20.7,116,null,null,null,null,null,null,null,null,450
2003년 08월 22일 09시,0,17.6,124.5,970,33,119,310,강,중형,서,25,null
2003년 08월 22일 09시,24,19,118.5,null,null,null,null,null,null,null,null,200
2003년 08월 22일 09시,48,20,112.5,null,null,null,null,null,null,null,null,350
2003년 08월 22일 09시,72,21,107,null,null,null,null,null,null,null,null,450
2003년 08월 23일 09시,0,17.5,119.3,985,31,112,310,중,중형,서북서,13,null
2003년 08월 23일 09시,24,19,114.5,null,null,null,null,null,null,null,null,200
2003년 08월 23일 09시,48,20,110,null,null,null,null,null,null,null,null,350
2003년 08월 23일 09시,72,21,107,null,null,null,null,null,null,null,null,450
2003년 08월 24일 09시,0,19,114.8,980,28,101,400,중,중형,서북서,28,null
2003년 08월 24일 09시,24,20,110,null,null,null,null,null,null,null,null,200
2003년 08월 24일 09시,48,21,105,null,null,null,null,null,null,null,null,330
2003년 08월 25일 09시,0,20.6,110.2,970,33,119,650,강,대형,서북서,24,null
2003년 08월 25일 09시,24,22.4,106.5,null,null,null,null,null,null,null,null,200
2003년 08월 25일 09시,48,24,102,null,null,null,null,null,null,null,null,330
2003년 08월 26일 09시,0,22,105.5,985,25,90,450,중,중형,서북서,27,null
2003년 08월 26일 09시,12,23,104,null,null,null,null,null,null,null,null,120
2003년 08월 26일 09시,24,23.8,101.8,null,null,null,null,null,null,null,null,200
2003년 08월 26일 18시,0,23,104,998,null,null,null,null,null,서북서,15,null
