일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2016년 09월 10일 15시,0,15,139.1,1000,18,65,180,약,소형,서북서,21,0
2016년 09월 10일 15시,24,16.9,134.7,990,24,86,200,약,소형,서북서,21,140
2016년 09월 10일 15시,48,18.4,129.5,980,29,104,230,중,소형,서북서,24,230
2016년 09월 10일 15시,72,20.2,125,960,39,140,280,강,소형,서북서,21,320
2016년 09월 10일 15시,96,22.4,120.3,970,35,126,270,강,소형,서북서,23,460
2016년 09월 10일 15시,120,24.1,119.2,985,27,97,230,중,소형,북북서,9,550
2016년 09월 10일 21시,0,15.4,137.5,998,19,68,180,약,소형,서북서,30,0
2016년 09월 10일 21시,24,17.2,132.7,980,29,104,200,중,소형,서북서,23,140
2016년 09월 10일 21시,48,18.7,128,975,32,115,220,중,소형,서북서,22,230
2016년 09월 10일 21시,72,20.5,123.6,955,40,144,280,강,소형,서북서,21,320
2016년 09월 10일 21시,96,22.6,119.8,970,35,126,250,강,소형,서북서,19,460
2016년 09월 10일 21시,120,24.5,118.8,985,27,97,220,중,소형,북북서,10,550
2016년 09월 11일 03시,0,15.8,136.6,994,21,76,180,약,소형,서북서,18,0
2016년 09월 11일 03시,24,17.5,131.7,980,29,104,220,중,소형,서북서,23,140
2016년 09월 11일 03시,48,18.9,126.6,965,37,133,250,강,소형,서북서,24,230
2016년 09월 11일 03시,72,20.4,121.9,950,43,155,280,강,소형,서북서,22,320
2016년 09월 11일 03시,96,22.7,118.9,970,35,126,230,강,소형,북서,17,460
2016년 09월 11일 03시,120,24.5,117,990,24,86,180,약,소형,북서,12,550
2016년 09월 11일 09시,0,16.2,135.6,985,27,97,200,중,소형,서북서,19,0
2016년 09월 11일 09시,24,17.9,130.4,975,32,115,220,중,소형,서북서,25,140
2016년 09월 11일 09시,48,19.3,125.3,960,39,140,250,강,소형,서북서,23,230
2016년 09월 11일 09시,72,21,120.8,945,45,162,280,매우강,소형,서북서,21,320
2016년 09월 11일 09시,96,23.1,118.2,970,35,126,220,강,소형,북서,15,460
2016년 09월 11일 09시,120,24.7,116.5,990,24,86,150,약,소형,북서,10,550
2016년 09월 11일 15시,0,16.7,134.5,975,32,115,230,중,소형,서북서,22,0
2016년 09월 11일 15시,24,18.2,129.3,960,39,140,250,강,소형,서북서,24,140
2016년 09월 11일 15시,48,19.7,124.2,945,45,162,270,매우강,소형,서북서,24,230
2016년 09월 11일 15시,72,21.8,119.8,945,45,162,270,매우강,소형,서북서,21,320
2016년 09월 11일 15시,96,23.9,117.4,975,32,115,230,중,소형,북서,14,460
2016년 09월 11일 15시,120,25.8,115.7,998,-1,-4,0,-,-,북서,11,0
