일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2016년 10월 15일 09시,0,8,143.9,1000,18,65,190,약,소형,북북서,9,0
2016년 10월 15일 09시,24,10.5,140,985,27,97,230,중,소형,서북서,23,140
2016년 10월 15일 09시,48,12.9,136.4,965,37,133,270,강,소형,서북서,20,230
2016년 10월 15일 09시,72,15.4,132,950,43,155,300,강,중형,서북서,23,320
2016년 10월 15일 09시,96,17,127.9,940,47,169,330,매우강,중형,서북서,20,460
2016년 10월 15일 09시,120,18.2,122.9,940,47,169,320,매우강,중형,서북서,23,550
2016년 10월 15일 15시,0,8.8,142.1,994,21,76,180,약,소형,서북서,36,0
2016년 10월 15일 15시,24,11.6,139,975,32,115,230,중,소형,북서,19,140
2016년 10월 15일 15시,48,13.8,135.6,955,40,144,270,강,소형,서북서,18,230
2016년 10월 15일 15시,72,15.7,131.2,935,49,176,300,매우강,중형,서북서,22,320
2016년 10월 15일 15시,96,17.3,126.2,930,50,180,320,매우강,중형,서북서,23,460
2016년 10월 15일 15시,120,18.7,120.4,945,45,162,280,매우강,소형,서북서,27,550
2016년 10월 15일 21시,0,9.5,141.3,994,21,76,180,약,소형,북서,20,0
2016년 10월 15일 21시,24,11.7,138.4,970,35,126,230,강,소형,북서,17,140
2016년 10월 15일 21시,48,13.8,134.3,950,43,155,270,강,소형,서북서,21,230
2016년 10월 15일 21시,72,15.6,129.5,930,50,180,300,매우강,중형,서북서,23,320
2016년 10월 15일 21시,96,17.2,124.1,925,51,184,320,매우강,중형,서북서,25,460
2016년 10월 15일 21시,120,19.2,119,935,49,176,300,매우강,중형,서북서,25,550
2016년 10월 16일 03시,0,9.8,140.1,990,24,86,200,약,소형,서북서,23,0
2016년 10월 16일 03시,24,12.2,137.3,970,35,126,250,강,소형,북서,17,140
2016년 10월 16일 03시,48,14.3,133,945,45,162,280,매우강,소형,서북서,21,230
2016년 10월 16일 03시,72,15.9,128.1,925,51,184,320,매우강,중형,서북서,23,320
2016년 10월 16일 03시,96,17.7,122.8,920,53,191,350,매우강,중형,서북서,25,460
2016년 10월 16일 03시,120,19.6,117.9,935,49,176,300,매우강,중형,서북서,23,550
2016년 10월 16일 09시,0,10.3,139.6,980,29,104,220,중,소형,북서,13,0
2016년 10월 16일 09시,24,12.5,136.8,965,37,133,250,강,소형,북서,16,140
2016년 10월 16일 09시,48,14.9,131.7,940,47,169,270,매우강,소형,서북서,25,230
2016년 10월 16일 09시,72,16.3,126.4,920,53,191,280,매우강,소형,서북서,25,320
2016년 10월 16일 09시,96,18.4,120.2,935,49,176,260,매우강,소형,서북서,29,460
2016년 10월 16일 09시,120,20.6,115.9,930,50,180,270,매우강,소형,서북서,22,550
2016년 10월 16일 15시,0,10.5,139.2,975,32,115,230,중,소형,서북서,8,0
2016년 10월 16일 15시,24,13.2,135.5,960,39,140,260,강,소형,북서,21,140
2016년 10월 16일 15시,48,15.1,131,930,50,180,280,매우강,소형,서북서,23,230
2016년 10월 16일 15시,72,16.6,125.3,915,55,198,290,매우강,소형,서북서,26,320
2016년 10월 16일 15시,96,18.9,120,935,49,176,270,매우강,소형,서북서,27,460
2016년 10월 16일 15시,120,21.3,116.1,945,45,162,250,매우강,소형,서북서,20,550
2016년 10월 16일 21시,0,11.2,138.7,965,37,133,250,강,소형,북서,16,0
2016년 10월 16일 21시,24,13.6,134.4,950,43,155,270,강,소형,서북서,21,140
2016년 10월 16일 21시,48,15.4,130,930,50,180,280,매우강,소형,서북서,22,230
2016년 10월 16일 21시,72,17.1,124.3,915,55,198,280,매우강,소형,서북서,26,320
2016년 10월 16일 21시,96,19.7,118.7,940,47,169,260,매우강,소형,서북서,27,460
2016년 10월 16일 21시,120,23.2,113.9,955,40,144,250,강,소형,북서,26,550
2016년 10월 17일 03시,0,12.3,137.9,955,40,144,300,강,중형,북서,25,0
2016년 10월 17일 03시,24,14.3,133.2,940,47,169,330,매우강,중형,서북서,23,140
2016년 10월 17일 03시,48,16.2,128.2,925,51,184,350,매우강,중형,서북서,24,230
2016년 10월 17일 03시,72,17.6,122.8,920,53,191,320,매우강,중형,서북서,25,320
2016년 10월 17일 03시,96,20.2,117.6,965,37,133,280,강,소형,서북서,26,460
2016년 10월 17일 03시,120,24.6,114.7,985,27,97,200,중,소형,북북서,24,550
2016년 10월 17일 09시,0,12.8,136.6,950,43,155,300,강,중형,서북서,25,0
2016년 10월 17일 09시,24,14.8,132.1,935,49,176,320,매우강,중형,서북서,22,140
2016년 10월 17일 09시,48,16.8,126.3,925,51,184,330,매우강,중형,서북서,27,230
2016년 10월 17일 09시,72,18.2,121.5,930,50,180,280,매우강,소형,서북서,22,320
2016년 10월 17일 09시,96,21.2,117.7,950,43,155,250,강,소형,북서,22,460
2016년 10월 17일 09시,120,24.5,115.7,990,24,86,180,약,소형,북북서,17,550
2016년 10월 17일 15시,0,13.3,135.6,945,45,162,330,매우강,중형,서북서,20,0
2016년 10월 17일 15시,24,15.3,130.3,935,49,176,340,매우강,중형,서북서,25,140
2016년 10월 17일 15시,48,17.1,124.6,920,53,191,350,매우강,중형,서북서,27,230
2016년 10월 17일 15시,72,19.1,119.5,935,49,176,280,매우강,소형,서북서,24,320
2016년 10월 17일 15시,96,22.6,116.6,960,39,140,230,강,소형,북서,20,460
2016년 10월 17일 15시,120,25.9,116.4,998,-1,-4,0,-,-,북,16,0
2016년 10월 17일 21시,0,13.8,134.7,940,47,169,330,매우강,중형,서북서,19,0
2016년 10월 17일 21시,24,15.8,129.2,925,51,184,350,매우강,중형,서북서,25,140
2016년 10월 17일 21시,48,17.4,123.7,930,50,180,330,매우강,중형,서북서,26,230
2016년 10월 17일 21시,72,19.8,118.4,950,43,155,250,강,소형,서북서,26,320
2016년 10월 17일 21시,96,24,116.2,975,32,115,220,중,소형,북북서,21,460
2016년 10월 17일 21시,120,27.8,117.9,1000,-1,-4,0,-,-,북북동,19,0
2016년 10월 18일 03시,0,14.5,133.4,935,49,176,340,매우강,중형,서북서,27,0
2016년 10월 18일 03시,24,16.1,128.1,930,50,180,340,매우강,중형,서북서,25,140
2016년 10월 18일 03시,48,17.4,122.5,940,47,169,300,매우강,중형,서북서,26,230
2016년 10월 18일 03시,72,20.4,117.9,965,37,133,250,강,소형,서북서,25,320
2016년 10월 18일 03시,96,25.3,115.4,985,27,97,200,중,소형,북북서,25,460
2016년 10월 18일 03시,120,28.6,119.8,1004,-1,-4,0,-,-,북동,24,0
2016년 10월 18일 09시,0,15,132.2,930,50,180,340,매우강,중형,서북서,23,0
2016년 10월 18일 09시,24,16.5,126.7,930,50,180,340,매우강,중형,서북서,26,140
2016년 10월 18일 09시,48,18.1,120.6,955,40,144,300,강,중형,서북서,28,230
2016년 10월 18일 09시,72,21.6,116.6,965,37,133,280,강,소형,북서,24,320
