일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2001년 07월 27일 09시,0,17,127.6,994,18,65,200,약,소형,서,22,null
2001년 07월 27일 09시,24,18.5,125.4,null,null,null,null,null,null,null,null,180
2001년 07월 27일 09시,48,20.9,123.3,null,null,null,null,null,null,null,null,310
2001년 07월 27일 21시,0,17.4,126,980,30,108,280,중,소형,서북서,20,null
2001년 07월 27일 21시,24,19.8,124,null,null,null,null,null,null,null,null,180
2001년 07월 27일 21시,48,21.8,122.9,null,null,null,null,null,null,null,null,310
2001년 07월 28일 21시,0,19.8,123.6,960,38,137,330,강,중형,북북서,16,null
2001년 07월 28일 21시,24,23,122.1,null,null,null,null,null,null,null,null,180
2001년 07월 28일 21시,48,25.9,121.4,null,null,null,null,null,null,null,null,310
2001년 07월 29일 21시,0,23.2,122,960,38,137,330,강,중형,북북서,20,null
2001년 07월 29일 21시,24,26,121.2,null,null,null,null,null,null,null,null,180
2001년 07월 29일 21시,48,28.7,120.5,null,null,null,null,null,null,null,null,310
2001년 07월 30일 09시,0,24.3,121,975,27,97,300,중,중형,북서,16,null
2001년 07월 30일 09시,24,26.5,120.6,null,null,null,null,null,null,null,null,180
2001년 07월 30일 09시,48,30.1,120.1,null,null,null,null,null,null,null,null,310
2001년 07월 30일 15시,0,25.6,120.8,980,25,90,300,중,중형,북,13,null
2001년 07월 30일 15시,24,27.4,120.6,null,null,null,null,null,null,null,null,180
2001년 07월 30일 15시,48,30.7,120.3,null,null,null,null,null,null,null,null,310
2001년 07월 30일 21시,0,25.8,120.2,985,23,83,300,약,중형,북북서,12,null
2001년 07월 30일 21시,24,27.9,120.1,null,null,null,null,null,null,null,null,180
2001년 07월 30일 21시,48,32.2,120.2,null,null,null,null,null,null,null,null,310
2001년 07월 31일 03시,0,26.2,119.9,990,19,68,230,약,소형,북북서,10,null
2001년 07월 31일 03시,24,28.3,119.7,null,null,null,null,null,null,null,null,180
2001년 07월 31일 03시,48,32.7,120.1,null,null,null,null,null,null,null,null,310
2001년 07월 31일 09시,0,26.8,119.5,998,null,null,null,null,null,북북서,13,null
