일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2002년 07월 21일 09시,0,23.9,139.1,1000,18,65,180,약,소형,서,16,null
2002년 07월 21일 09시,24,24.2,135.2,null,null,null,null,null,null,null,null,180
2002년 07월 21일 09시,48,24.3,131.5,null,null,null,null,null,null,null,null,310
2002년 07월 22일 09시,0,23.4,134.7,990,26,94,280,중,소형,서,18,null
2002년 07월 22일 09시,24,23.4,131.5,null,null,null,null,null,null,null,null,200
2002년 07월 22일 09시,48,22.7,129.8,null,null,null,null,null,null,null,null,330
2002년 07월 23일 09시,0,23,131.9,985,26,94,280,중,소형,서남서,15,null
2002년 07월 23일 09시,24,22.4,130.7,null,null,null,null,null,null,null,null,200
2002년 07월 23일 09시,48,22.2,132.5,null,null,null,null,null,null,null,null,330
2002년 07월 24일 09시,0,21.7,130,960,36,130,220,강,소형,남,8,null
2002년 07월 24일 09시,24,20.4,134.4,null,null,null,null,null,null,null,null,200
2002년 07월 24일 09시,48,23.8,137.5,null,null,null,null,null,null,null,null,330
2002년 07월 25일 09시,0,20.9,133.9,970,31,112,260,중,소형,동,18,null
2002년 07월 25일 09시,24,23.4,135.4,null,null,null,null,null,null,null,null,200
2002년 07월 25일 09시,48,25.9,133.4,null,null,null,null,null,null,null,null,330
2002년 07월 26일 10시,0,25.9,133.7,975,28,101,240,중,소형,북서,26,null
2002년 07월 26일 10시,24,30.7,129.2,null,null,null,null,null,null,null,null,200
2002년 07월 26일 10시,48,32.7,125.8,null,null,null,null,null,null,null,null,320
2002년 07월 26일 22시,0,28.3,133.1,985,23,83,170,약,소형,북북서,22,null
2002년 07월 26일 22시,12,30.2,130.7,null,null,null,null,null,null,null,null,110
2002년 07월 26일 22시,24,32.7,128,null,null,null,null,null,null,null,null,200
2002년 07월 26일 22시,36,33.4,125.5,null,null,null,null,null,null,null,null,270
2002년 07월 26일 22시,48,34.8,122.1,null,null,null,null,null,null,null,null,330
2002년 07월 27일 09시,0,30.5,130.4,1000,18,65,150,약,소형,서북서,28,null
2002년 07월 27일 09시,12,32.7,128.3,null,null,null,null,null,null,null,null,110
2002년 07월 27일 09시,24,33.7,126.3,null,null,null,null,null,null,null,null,200
2002년 07월 27일 12시,0,30.9,130,1002,null,null,null,null,null,북서,22,null
