일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2013년 09월 02일 03시,0,26.3,124.8,1000,18,65,150,약,소형,북동,8,0
2013년 09월 02일 03시,24,27.6,126.5,994,21,76,170,약,소형,북동,9,140
2013년 09월 02일 03시,48,28.3,127.4,990,24,86,200,약,소형,북동,5,230
2013년 09월 02일 03시,72,29.1,127.7,990,24,86,200,약,소형,북북동,4,320
2013년 09월 02일 03시,96,30.1,127.4,992,22,79,180,약,소형,북북서,5,460
2013년 09월 02일 03시,120,31.3,127.7,996,19,68,150,약,소형,북북동,6,550
2013년 09월 02일 09시,0,26.6,125.5,998,19,68,160,약,소형,동북동,13,0
2013년 09월 02일 09시,24,27.7,126.6,994,21,76,170,약,소형,북동,8,140
2013년 09월 02일 09시,48,28.5,127.5,990,24,86,200,약,소형,북동,5,230
2013년 09월 02일 09시,72,29.4,127.7,990,24,86,200,약,소형,북,5,320
2013년 09월 02일 09시,96,31.3,127.4,992,22,79,180,약,소형,북,9,460
2013년 09월 02일 09시,120,33.4,128.2,998,18,65,130,약,소형,북북동,10,550
2013년 09월 02일 15시,0,27.2,125.9,998,18,65,160,약,소형,북북동,13,0
2013년 09월 02일 15시,24,28.4,127.2,994,21,76,170,약,소형,북동,8,140
2013년 09월 02일 15시,48,29.2,127.8,990,24,86,200,약,소형,북동,4,230
2013년 09월 02일 15시,72,29.8,128.2,990,24,86,200,약,소형,북북동,3,320
2013년 09월 02일 15시,96,31.7,127.9,992,22,79,180,약,소형,북,9,460
2013년 09월 02일 15시,120,33.5,128.8,998,18,65,130,약,소형,북북동,9,550
2013년 09월 02일 21시,0,27.7,126.5,994,21,76,180,약,소형,북동,14,0
2013년 09월 02일 21시,24,28.8,127.6,992,22,79,190,약,소형,북동,7,140
2013년 09월 02일 21시,48,29.3,128.2,990,24,86,200,약,소형,북동,3,230
2013년 09월 02일 21시,72,30.3,128.1,992,22,79,190,약,소형,북,4,320
2013년 09월 02일 21시,96,32.3,128,994,21,76,170,약,소형,북,9,460
2013년 09월 02일 21시,120,34.3,129.6,998,18,65,130,약,소형,북동,11,550
2013년 09월 03일 03시,0,28.1,127.2,990,24,86,200,약,소형,동북동,14,0
2013년 09월 03일 03시,24,28.9,128.3,985,27,97,230,중,소형,북동,6,140
2013년 09월 03일 03시,48,29.4,128.9,990,24,86,200,약,소형,북동,3,230
2013년 09월 03일 03시,72,30.7,128.3,992,22,79,190,약,소형,북북서,6,320
2013년 09월 03일 03시,96,32.9,128.6,996,19,68,170,약,소형,북북동,10,460
2013년 09월 03일 03시,120,34.6,130.6,1000,-1,-4,0,-,-,북동,11,0
2013년 09월 03일 09시,0,29,127.6,985,27,97,250,중,소형,북북동,18,0
2013년 09월 03일 09시,24,30.1,129,985,27,97,250,중,소형,북동,7,140
2013년 09월 03일 09시,48,31.1,129.2,990,24,86,220,약,소형,북북동,5,230
2013년 09월 03일 09시,72,32.9,129.5,994,21,76,180,약,소형,북,8,320
2013년 09월 03일 09시,96,36.1,134.4,998,-1,-4,0,-,-,동북동,24,0
2013년 09월 03일 15시,0,29.5,127.8,985,27,97,250,중,소형,북북동,10,0
2013년 09월 03일 15시,24,30.3,129.2,985,27,97,250,중,소형,동북동,7,140
2013년 09월 03일 15시,48,31.3,129.8,990,24,86,220,약,소형,북북동,5,230
2013년 09월 03일 15시,72,33.5,130.9,996,-1,-4,0,-,-,북북동,11,0
2013년 09월 03일 21시,0,30.2,128.7,985,27,97,250,중,소형,북동,19,0
2013년 09월 03일 21시,24,31.7,130.4,990,24,86,220,약,소형,북동,9,180
2013년 09월 03일 21시,48,34.1,131.9,996,-1,-4,0,-,-,북북동,13,0
2013년 09월 04일 03시,0,31.3,130.5,985,27,97,250,중,소형,동북동,35,0
2013년 09월 04일 03시,24,33.8,132.7,992,22,79,200,약,소형,북동,17,150
2013년 09월 04일 03시,48,36.6,136.8,996,-1,-4,0,-,-,북동,20,0
2013년 09월 04일 09시,0,33.1,133.1,998,-1,-4,0,-,-,북동,53,0
