일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2016년 08월 04일 15시,0,18.7,148.2,998,19,68,250,약,소형,동북동,31,0
2016년 08월 04일 15시,24,21.4,148.3,992,23,83,300,약,중형,북,13,140
2016년 08월 04일 15시,48,24.9,148.4,985,27,97,350,중,중형,북,17,230
2016년 08월 04일 15시,72,28.9,147.5,970,35,126,400,강,중형,북북서,19,320
2016년 08월 04일 15시,96,33.1,146.8,975,32,115,350,중,중형,북,20,460
2016년 08월 04일 15시,120,39.8,147.3,980,29,104,300,중,중형,북,32,550
2016년 08월 04일 21시,0,19.2,148.3,998,19,68,350,약,중형,북북동,9,0
2016년 08월 04일 21시,24,22.5,148.2,992,23,83,370,약,중형,북,15,140
2016년 08월 04일 21시,48,26.2,147.6,985,27,97,430,중,중형,북,17,230
2016년 08월 04일 21시,72,30.2,146.6,970,35,126,450,강,중형,북북서,19,320
2016년 08월 04일 21시,96,35,146.1,975,32,115,430,중,중형,북,23,460
2016년 08월 04일 21시,120,42,147.9,980,29,104,380,중,중형,북북동,33,550
2016년 08월 05일 03시,0,19.7,148,998,19,68,350,약,중형,북북서,11,0
2016년 08월 05일 03시,24,22.8,147.7,990,24,86,380,약,중형,북,15,140
2016년 08월 05일 03시,48,27,147.2,980,29,104,440,중,중형,북,20,230
2016년 08월 05일 03시,72,31,145.7,970,35,126,450,강,중형,북북서,19,320
2016년 08월 05일 03시,96,36.5,145.3,975,32,115,430,중,중형,북,26,460
2016년 08월 05일 03시,120,43,148.4,980,-1,-4,0,-,-,북북동,32,0
2016년 08월 05일 09시,0,20.3,147.6,996,20,72,350,약,중형,북북서,13,0
2016년 08월 05일 09시,24,24,147.5,985,27,97,380,중,중형,북,17,140
2016년 08월 05일 09시,48,28.3,146.9,975,32,115,430,중,중형,북,20,230
2016년 08월 05일 09시,72,32.3,145.1,970,35,126,450,강,중형,북북서,20,320
2016년 08월 05일 09시,96,38.3,146.2,975,32,115,430,중,중형,북,28,460
2016년 08월 05일 09시,120,45.6,150.6,985,-1,-4,0,-,-,북북동,37,0
2016년 08월 05일 15시,0,21.3,147.4,994,21,76,350,약,중형,북북서,19,0
2016년 08월 05일 15시,24,25.7,147.2,985,27,97,380,중,중형,북,18,140
2016년 08월 05일 15시,48,29.6,146.2,975,32,115,430,중,중형,북북서,19,230
2016년 08월 05일 15시,72,34,144.8,970,35,126,450,강,중형,북북서,21,320
2016년 08월 05일 15시,96,39.8,146.8,975,32,115,430,중,중형,북북동,28,460
2016년 08월 05일 15시,120,47.8,152.7,980,-1,-4,0,-,-,북동,42,0
2016년 08월 05일 21시,0,22.6,147.6,990,24,86,370,약,중형,북,24,0
