일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2015년 06월 21일 09시,0,16.2,111.5,1000,18,65,100,약,소형,서,4,0
2015년 06월 21일 09시,24,17.9,111.2,998,19,68,150,약,소형,북,8,140
2015년 06월 21일 09시,48,19.9,110.7,994,21,76,170,약,소형,북북서,9,230
2015년 06월 21일 09시,72,22.1,110.4,1004,-1,-4,0,-,-,북,10,0
2015년 06월 21일 15시,0,16.4,111.4,998,19,68,200,약,소형,북북서,4,0
2015년 06월 21일 15시,24,18.5,110.9,994,21,76,250,약,소형,북북서,10,140
2015년 06월 21일 15시,48,20.7,110.6,996,20,72,220,약,소형,북,10,230
2015년 06월 21일 15시,72,23.3,109.6,1004,-1,-4,0,-,-,북북서,13,0
2015년 06월 21일 21시,0,16.6,111.3,996,20,72,220,약,소형,북북서,4,0
2015년 06월 21일 21시,24,19.4,111.1,992,23,83,280,약,소형,북,13,140
2015년 06월 21일 21시,48,22,110.3,996,20,72,220,약,소형,북북서,13,230
2015년 06월 21일 21시,72,24.3,109,1004,-1,-4,0,-,-,북북서,12,0
2015년 06월 22일 03시,0,17.1,111.6,992,23,83,230,약,소형,북북동,11,0
2015년 06월 22일 03시,24,19.9,111.2,994,21,76,200,약,소형,북,13,140
2015년 06월 22일 03시,48,22.5,109.8,998,-1,-4,0,-,-,북북서,13,0
2015년 06월 22일 09시,0,17.6,111.3,990,24,86,200,약,소형,북북서,11,0
2015년 06월 22일 09시,24,19.9,110.8,992,23,83,200,약,소형,북북서,11,140
2015년 06월 22일 09시,48,22.6,109.4,1000,-1,-4,0,-,-,북북서,14,0
2015년 06월 22일 15시,0,18.5,111.1,990,24,86,200,약,소형,북북서,17,0
2015년 06월 22일 15시,24,20.7,110,994,21,76,180,약,소형,북북서,11,140
2015년 06월 22일 15시,48,23,108.1,1000,-1,-4,0,-,-,북서,13,0
2015년 06월 22일 21시,0,19.1,110.7,994,21,76,180,약,소형,북북서,13,0
2015년 06월 22일 21시,24,21.3,109.6,998,19,68,150,약,소형,북북서,11,140
2015년 06월 22일 21시,48,23.8,106.6,1004,-1,-4,0,-,-,북서,17,0
2015년 06월 23일 03시,0,19.7,110.1,994,21,76,150,약,소형,북서,15,0
2015년 06월 23일 03시,24,21.6,108.8,998,19,68,130,약,소형,북서,10,140
2015년 06월 23일 03시,48,24.4,105.6,1002,-1,-4,0,-,-,북서,19,0
2015년 06월 23일 09시,0,19.7,109.3,992,23,83,150,약,소형,서,14,0
2015년 06월 23일 09시,24,21.9,108,994,21,76,130,약,소형,북북서,12,140
2015년 06월 23일 09시,48,24.5,105.6,1002,-1,-4,0,-,-,북서,16,0
2015년 06월 23일 15시,0,20,108.9,992,23,83,170,약,소형,북서,9,0
2015년 06월 23일 15시,24,22,107.4,996,-1,-4,0,-,-,북서,11,0
2015년 06월 23일 21시,0,20.1,108.3,990,24,86,170,약,소형,서,11,0
2015년 06월 23일 21시,24,22.1,106.4,1000,-1,-4,0,-,-,북서,12,0
2015년 06월 24일 03시,0,20.6,107.6,990,24,86,150,약,소형,북서,15,0
2015년 06월 24일 03시,24,22.3,105.9,1000,-1,-4,0,-,-,북서,11,0
2015년 06월 24일 09시,0,20.7,107.4,988,25,90,150,중,소형,서북서,4,0
2015년 06월 24일 09시,24,22.8,105.6,1000,-1,-4,0,-,-,북서,13,0
2015년 06월 24일 15시,0,20.8,107,990,24,86,150,약,소형,서북서,7,0
2015년 06월 24일 15시,24,23.2,105.6,1000,-1,-4,0,-,-,북서,12,0
2015년 06월 24일 21시,0,21.5,106.7,992,23,83,130,약,소형,북북서,14,0
2015년 06월 24일 21시,24,22.8,105.2,1002,-1,-4,0,-,-,북서,9,0
2015년 06월 25일 03시,0,21.6,106.1,996,-1,-4,0,-,-,서,11,0
