일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2008년 08월 05일 09시,0,20.5,116.2,992,18,65,280,약,소형,서북서,13,null
2008년 08월 05일 09시,24,21.4,113.3,985,27,97,320,중,중형,서북서,13,150
2008년 08월 05일 09시,48,22.6,109.7,1002,null,null,null,null,null,서북서,16,0
2008년 08월 05일 15시,0,20.6,115.3,985,21,76,300,약,중형,서북서,15,null
2008년 08월 05일 15시,24,21.8,112.1,985,21,76,320,약,중형,서북서,15,150
2008년 08월 05일 15시,48,23.2,107.9,1004,null,null,null,null,null,서북서,19,0
2008년 08월 05일 21시,0,20.7,114.9,985,21,76,300,약,중형,서,8,null
2008년 08월 05일 21시,24,22,111.6,985,21,76,320,약,중형,서북서,15,150
2008년 08월 05일 21시,48,23.1,107.8,1004,null,null,null,null,null,서북서,17,0
2008년 08월 06일 03시,0,20.7,114.2,985,21,76,320,약,중형,서,11,null
2008년 08월 06일 03시,24,21.7,111.1,985,21,76,320,약,중형,서북서,14,150
2008년 08월 06일 03시,48,22.3,107.4,1004,null,null,null,null,null,서,16,0
2008년 08월 06일 09시,0,20.9,113.9,975,25,90,320,중,중형,서북서,7,null
2008년 08월 06일 09시,24,21.7,110.4,985,21,76,300,약,중형,서북서,15,150
2008년 08월 06일 09시,48,22.2,107,1000,null,null,null,null,null,서,15,0
2008년 08월 06일 15시,0,21.6,112.8,975,25,90,320,중,중형,북서,21,null
2008년 08월 06일 15시,24,22.5,109.5,985,21,76,280,약,소형,서북서,15,150
2008년 08월 06일 15시,48,22.3,105.9,1000,null,null,null,null,null,서,15,0
2008년 08월 06일 21시,0,21.6,111.1,980,23,83,320,약,중형,서,28,null
2008년 08월 06일 21시,24,21.6,107.2,1000,null,null,null,null,null,서,17,0
2008년 08월 07일 03시,0,21.4,109.9,985,21,76,350,약,중형,서,24,null
2008년 08월 07일 03시,24,21.2,106.5,1002,null,null,null,null,null,서,15,0
2008년 08월 07일 09시,0,21.1,109.3,985,21,76,280,약,소형,서남서,17,null
2008년 08월 07일 09시,24,20.9,105.9,1004,null,null,null,null,null,서,15,0
2008년 08월 07일 15시,0,21.3,108.6,990,18,65,230,약,소형,서,13,null
2008년 08월 07일 15시,24,20.9,105.5,1004,null,null,null,null,null,서,13,0
2008년 08월 07일 21시,0,21.4,107.3,990,18,65,200,약,소형,서,18,null
2008년 08월 07일 21시,24,21,104.6,1004,null,null,null,null,null,서,12,0
2008년 08월 08일 03시,0,21,106,992,null,null,null,null,null,서,19,null
