일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2020년 10월 20일 09시,0,15.6,124.7,1000,18,65,280,-,소형,북서,26,null
2020년 10월 20일 09시,12,15.8,122,998,19,68,290,-,소형,서,24,60
2020년 10월 20일 09시,24,16.3,119.8,996,20,72,310,-,중형,서북서,20,120
2020년 10월 20일 09시,36,16.4,117.4,992,23,83,350,-,중형,서,21,150
2020년 10월 20일 09시,48,16.5,115.9,985,27,97,380,중,중형,서,13,180
2020년 10월 20일 09시,72,17,113.3,985,27,97,380,중,중형,서,12,250
2020년 10월 20일 09시,96,17.3,110.6,980,29,104,420,중,중형,서,12,350
2020년 10월 20일 09시,120,17.9,107.9,992,23,83,350,-,중형,서북서,12,470
2020년 10월 20일 15시,0,16,123.4,998,19,68,300,-,중형,서,28,null
2020년 10월 20일 15시,12,16.1,120.9,996,20,72,310,-,중형,서,22,60
2020년 10월 20일 15시,24,16.4,118.6,994,21,76,330,-,중형,서,21,120
2020년 10월 20일 15시,36,16.4,116.7,985,27,97,380,중,중형,서,17,150
2020년 10월 20일 15시,48,16.6,115.3,985,27,97,380,중,중형,서,12,180
2020년 10월 20일 15시,72,17.1,112.6,980,29,104,420,중,중형,서,12,250
2020년 10월 20일 15시,96,17.4,109.9,980,29,104,420,중,중형,서,12,350
2020년 10월 20일 15시,120,18,107.5,996,20,72,310,-,중형,서북서,12,470
2020년 10월 20일 21시,0,16,122.1,998,19,68,300,-,중형,서,21,null
2020년 10월 20일 21시,12,16.2,119.7,994,21,76,330,-,중형,서,22,60
2020년 10월 20일 21시,24,16.4,117.6,985,27,97,380,중,중형,서,19,120
2020년 10월 20일 21시,36,16.5,116,985,27,97,380,중,중형,서,13,150
2020년 10월 20일 21시,48,16.7,114.8,980,29,104,420,중,중형,서,12,180
2020년 10월 20일 21시,72,17.2,111.9,980,29,104,420,중,중형,서,13,250
2020년 10월 20일 21시,96,17.6,109.2,985,27,97,380,중,중형,서,12,350
2020년 10월 20일 21시,120,18.1,106.1,1000,15,54,0,-,-,서,14,0
2020년 10월 21일 03시,0,15.9,120.3,996,20,72,310,-,중형,서,39,null
2020년 10월 21일 03시,12,16,118.5,990,24,86,360,-,중형,서,16,60
2020년 10월 21일 03시,24,16.5,117.3,985,27,97,380,중,중형,서북서,12,120
2020년 10월 21일 03시,36,16.9,116.7,980,29,104,420,중,중형,서북서,6,150
2020년 10월 21일 03시,48,17.1,115.3,980,29,104,420,중,중형,서,13,180
2020년 10월 21일 03시,72,17.3,112.1,985,27,97,380,중,중형,서,14,250
2020년 10월 21일 03시,96,17.4,108.9,990,24,86,360,-,중형,서,14,350
2020년 10월 21일 03시,120,17.6,105.3,1004,15,54,0,-,-,서,16,0
2020년 10월 21일 09시,0,16.6,118.9,994,21,76,320,-,중형,서북서,26,null
2020년 10월 21일 09시,12,16.7,117.8,990,24,86,330,-,중형,서,10,60
2020년 10월 21일 09시,24,17.1,117,985,27,97,350,중,중형,서북서,8,120
2020년 10월 21일 09시,36,17.5,116.5,980,29,104,400,중,중형,북서,6,150
2020년 10월 21일 09시,48,17.6,115.4,980,29,104,400,중,중형,서,10,180
2020년 10월 21일 09시,72,17.4,112,985,27,97,370,중,중형,서,15,250
2020년 10월 21일 09시,96,17.4,108.2,992,23,83,300,-,중형,서,17,350
2020년 10월 21일 09시,120,17.6,104.7,1006,15,54,0,-,-,서,15,0
2020년 10월 21일 15시,0,16.6,117.7,990,24,86,320,-,중형,서,14,null
2020년 10월 21일 15시,12,16.9,117,985,27,97,340,중,중형,서북서,7,60
2020년 10월 21일 15시,24,17.5,116.1,980,29,104,370,중,중형,북서,9,120
2020년 10월 21일 15시,36,17.9,115.1,980,29,104,400,중,중형,서북서,10,150
2020년 10월 21일 15시,48,17.9,114.1,980,29,104,390,중,중형,서,9,180
2020년 10월 21일 15시,72,17.7,111,985,27,97,350,중,중형,서,14,250
2020년 10월 21일 15시,96,17.4,107.3,994,21,76,300,-,중형,서,16,350
2020년 10월 21일 15시,120,17.7,103.9,1006,15,54,0,-,-,서,15,0
2020년 10월 21일 21시,0,16.2,117.3,985,27,97,330,중,중형,남서,5,null
2020년 10월 21일 21시,12,16.8,116.5,980,29,104,350,중,중형,북서,9,60
2020년 10월 21일 21시,24,17.6,115.7,980,29,104,380,중,중형,북서,10,120
2020년 10월 21일 21시,36,18.1,114.9,980,29,104,400,중,중형,서북서,8,150
2020년 10월 21일 21시,48,18,113.5,985,27,97,380,중,중형,서,12,180
