일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2017년 08월 20일 15시,0,19.9,127.9,998,19,68,150,약,소형,서북서,28,0
2017년 08월 20일 15시,24,20.6,123.6,985,27,97,200,중,소형,서,19,140
2017년 08월 20일 15시,48,22.1,119.4,980,29,104,200,중,소형,서북서,19,230
2017년 08월 20일 15시,72,23.4,114.4,990,24,86,160,약,소형,서북서,22,320
2017년 08월 20일 15시,96,25.6,109.6,1002,-1,-4,0,-,-,서북서,22,0
2017년 08월 20일 21시,0,20,126.1,998,19,68,150,약,소형,서,31,0
2017년 08월 20일 21시,24,20.9,121.9,980,29,104,200,중,소형,서북서,19,140
2017년 08월 20일 21시,48,22.8,118,985,27,97,180,중,소형,서북서,19,230
2017년 08월 20일 21시,72,24.3,112.3,1000,-1,-4,0,-,-,서북서,25,0
2017년 08월 21일 03시,0,20.1,125.1,996,20,72,170,약,소형,서,18,0
2017년 08월 21일 03시,24,21.1,121,980,29,104,200,중,소형,서북서,18,140
2017년 08월 21일 03시,48,22.8,116.8,990,24,86,150,약,소형,서북서,20,230
2017년 08월 21일 03시,72,24.4,110.4,1002,-1,-4,0,-,-,서북서,28,0
2017년 08월 21일 09시,0,20,124.6,994,21,76,170,약,소형,서남서,9,0
2017년 08월 21일 09시,24,21.4,120.3,980,29,104,200,중,소형,서북서,19,140
2017년 08월 21일 09시,48,23,115.9,985,27,97,180,중,소형,서북서,20,230
2017년 08월 21일 09시,72,25.2,109.4,1002,-1,-4,0,-,-,서북서,29,0
2017년 08월 21일 15시,0,20.2,124,994,21,76,180,약,소형,서북서,11,0
2017년 08월 21일 15시,24,21.6,119.5,980,29,104,200,중,소형,서북서,21,140
2017년 08월 21일 15시,48,23.3,114.2,990,24,86,150,약,소형,서북서,24,230
2017년 08월 21일 15시,72,24.5,107.8,1002,-1,-4,0,-,-,서북서,29,0
2017년 08월 21일 21시,0,20.5,123.1,994,21,76,180,약,소형,서북서,17,0
2017년 08월 21일 21시,24,22.1,118,985,27,97,200,중,소형,서북서,23,140
2017년 08월 21일 21시,48,23.6,112.2,996,20,72,150,약,소형,서북서,26,230
2017년 08월 21일 21시,72,24.8,106,1002,-1,-4,0,-,-,서,27,0
2017년 08월 22일 03시,0,20.6,121.9,990,24,86,180,약,소형,서,21,0
2017년 08월 22일 03시,24,22.2,116.2,980,29,104,200,중,소형,서북서,25,140
2017년 08월 22일 03시,48,23.5,109.7,998,19,68,170,약,소형,서북서,29,230
2017년 08월 22일 03시,72,24.6,104,1002,-1,-4,0,-,-,서,24,0
2017년 08월 22일 09시,0,20.5,119.9,985,27,97,200,중,소형,서,34,0
2017년 08월 22일 09시,24,22,114.2,975,32,115,220,중,소형,서북서,26,140
2017년 08월 22일 09시,48,23.2,107.8,996,20,72,130,약,소형,서,28,230
2017년 08월 22일 09시,72,23.5,100.8,1002,-1,-4,0,-,-,서,30,0
2017년 08월 22일 15시,0,20.5,118.8,975,32,115,270,중,소형,서,19,0
2017년 08월 22일 15시,24,22.3,112.7,975,32,115,280,중,소형,서북서,26,140
2017년 08월 22일 15시,48,23.6,105.9,996,18,65,130,약,소형,서,29,230
2017년 08월 22일 15시,72,23.6,99.4,1002,-1,-4,0,-,-,서,28,0
2017년 08월 22일 21시,0,20.7,117.3,975,32,115,260,중,소형,서,26,0
2017년 08월 22일 21시,24,22.4,111.1,980,29,104,200,중,소형,서북서,28,140
2017년 08월 22일 21시,48,23.5,104.3,998,-1,-4,0,-,-,서,29,0
2017년 08월 23일 03시,0,21.1,116,970,35,126,260,강,소형,서북서,24,0
2017년 08월 23일 03시,24,22.6,109.4,985,27,97,180,중,소형,서북서,29,140
2017년 08월 23일 03시,48,23.7,101.6,998,-1,-4,0,-,-,서,34,0
2017년 08월 23일 09시,0,21.7,114.5,965,37,133,280,강,소형,서북서,28,0
2017년 08월 23일 09시,24,23.1,107.4,990,24,86,150,약,소형,서,31,140
2017년 08월 23일 09시,48,23.9,100.3,1000,-1,-4,0,-,-,서,30,0
2017년 08월 23일 15시,0,22.3,112.6,965,37,133,280,강,소형,서북서,34,0
2017년 08월 23일 15시,24,23.8,106.1,996,18,65,100,약,소형,서북서,29,140
2017년 08월 23일 15시,48,23.8,99.6,1002,-1,-4,0,-,-,서,28,0
2017년 08월 23일 21시,0,22.6,110.9,985,27,97,150,중,소형,서,30,0
2017년 08월 23일 21시,24,24,104.7,1002,-1,-4,0,-,-,서,29,0
2017년 08월 24일 03시,0,23.2,109.2,990,24,86,150,약,소형,서북서,31,0
2017년 08월 24일 03시,24,23.2,102.7,1002,-1,-4,0,-,-,서,28,0
2017년 08월 24일 09시,0,23.5,107.3,994,20,72,130,약,소형,서,33,0
2017년 08월 24일 09시,24,23,100.8,1004,-1,-4,0,-,-,서,26,0
2017년 08월 24일 15시,0,23.6,106.2,998,-1,-4,0,-,-,서,19,0
